,organism,antibiotic,region,date,forecast
791,P-aeruginosa,Amikacin,South East,2025-12-01,0.7096025
792,P-aeruginosa,Amikacin,South West,2025-07-01,0.67911834
793,P-aeruginosa,Amikacin,South West,2025-08-01,0.87159175
794,P-aeruginosa,Amikacin,South West,2025-09-01,1.0877575
795,P-aeruginosa,Amikacin,South West,2025-10-01,0.9755996
796,P-aeruginosa,Amikacin,South West,2025-11-01,1.0051806
797,P-aeruginosa,Amikacin,South West,2025-12-01,0.8950767
798,P-aeruginosa,Amikacin,West Midlands,2025-07-01,1.6832696
799,P-aeruginosa,Amikacin,West Midlands,2025-08-01,1.7430071
800,P-aeruginosa,Amikacin,West Midlands,2025-09-01,2.043584
801,P-aeruginosa,Amikacin,West Midlands,2025-10-01,2.435708
802,P-aeruginosa,Amikacin,West Midlands,2025-11-01,2.3626425
803,P-aeruginosa,Amikacin,West Midlands,2025-12-01,2.2179961
804,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-07-01,0.1471906
805,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-08-01,0.1641739
806,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-09-01,0.1641739
807,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-10-01,0.1471906
808,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-11-01,0.1471906
809,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-12-01,0.1471906
810,P-aeruginosa,Carbapenems,East Midlands,2025-07-01,6.4047546
811,P-aeruginosa,Carbapenems,East Midlands,2025-08-01,5.8468566
812,P-aeruginosa,Carbapenems,East Midlands,2025-09-01,6.23952
813,P-aeruginosa,Carbapenems,East Midlands,2025-10-01,6.020502
814,P-aeruginosa,Carbapenems,East Midlands,2025-11-01,6.3539453
815,P-aeruginosa,Carbapenems,East Midlands,2025-12-01,6.2602143
816,P-aeruginosa,Carbapenems,East of England,2025-07-01,6.371195
817,P-aeruginosa,Carbapenems,East of England,2025-08-01,6.487771
818,P-aeruginosa,Carbapenems,East of England,2025-09-01,6.5448284
819,P-aeruginosa,Carbapenems,East of England,2025-10-01,6.906776
820,P-aeruginosa,Carbapenems,East of England,2025-11-01,6.9913235
821,P-aeruginosa,Carbapenems,East of England,2025-12-01,7.1234903
822,P-aeruginosa,Carbapenems,London,2025-07-01,9.974151
823,P-aeruginosa,Carbapenems,London,2025-08-01,10.233262
824,P-aeruginosa,Carbapenems,London,2025-09-01,10.744119
825,P-aeruginosa,Carbapenems,London,2025-10-01,10.628896
826,P-aeruginosa,Carbapenems,London,2025-11-01,10.287683
827,P-aeruginosa,Carbapenems,London,2025-12-01,10.368591
828,P-aeruginosa,Carbapenems,North East,2025-07-01,3.842707
829,P-aeruginosa,Carbapenems,North East,2025-08-01,5.1846013
830,P-aeruginosa,Carbapenems,North East,2025-09-01,5.0840235
831,P-aeruginosa,Carbapenems,North East,2025-10-01,5.509325
832,P-aeruginosa,Carbapenems,North East,2025-11-01,5.340934
833,P-aeruginosa,Carbapenems,North East,2025-12-01,5.7709785
834,P-aeruginosa,Carbapenems,North West,2025-07-01,9.338069
835,P-aeruginosa,Carbapenems,North West,2025-08-01,8.28528
836,P-aeruginosa,Carbapenems,North West,2025-09-01,7.47817
837,P-aeruginosa,Carbapenems,North West,2025-10-01,7.6981287
838,P-aeruginosa,Carbapenems,North West,2025-11-01,7.52924
839,P-aeruginosa,Carbapenems,North West,2025-12-01,7.5550017
840,P-aeruginosa,Carbapenems,South East,2025-07-01,3.5685747
841,P-aeruginosa,Carbapenems,South East,2025-08-01,3.2032986
842,P-aeruginosa,Carbapenems,South East,2025-09-01,2.798925
843,P-aeruginosa,Carbapenems,South East,2025-10-01,2.7168288
844,P-aeruginosa,Carbapenems,South East,2025-11-01,2.7065787
845,P-aeruginosa,Carbapenems,South East,2025-12-01,2.76584
846,P-aeruginosa,Carbapenems,South West,2025-07-01,6.9485936
847,P-aeruginosa,Carbapenems,South West,2025-08-01,8.087356
848,P-aeruginosa,Carbapenems,South West,2025-09-01,8.222406
849,P-aeruginosa,Carbapenems,South West,2025-10-01,7.9247866
850,P-aeruginosa,Carbapenems,South West,2025-11-01,7.1701617
851,P-aeruginosa,Carbapenems,South West,2025-12-01,6.970044
852,P-aeruginosa,Carbapenems,West Midlands,2025-07-01,9.901762
853,P-aeruginosa,Carbapenems,West Midlands,2025-08-01,7.910905
854,P-aeruginosa,Carbapenems,West Midlands,2025-09-01,7.3304095
855,P-aeruginosa,Carbapenems,West Midlands,2025-10-01,7.6495047
856,P-aeruginosa,Carbapenems,West Midlands,2025-11-01,8.174329
857,P-aeruginosa,Carbapenems,West Midlands,2025-12-01,8.907413
858,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-07-01,5.8381863
859,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-08-01,6.1781096
860,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-09-01,6.7179594
861,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-10-01,6.926257
862,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-11-01,6.6712637
863,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-12-01,6.5129642
864,P-aeruginosa,Ceftazidime,East Midlands,2025-07-01,7.6869917
865,P-aeruginosa,Ceftazidime,East Midlands,2025-08-01,7.0526605
866,P-aeruginosa,Ceftazidime,East Midlands,2025-09-01,5.9325523
867,P-aeruginosa,Ceftazidime,East Midlands,2025-10-01,6.2994585
868,P-aeruginosa,Ceftazidime,East Midlands,2025-11-01,6.6371436
869,P-aeruginosa,Ceftazidime,East Midlands,2025-12-01,6.7723165
870,P-aeruginosa,Ceftazidime,East of England,2025-07-01,4.841582
871,P-aeruginosa,Ceftazidime,East of England,2025-08-01,5.882335
872,P-aeruginosa,Ceftazidime,East of England,2025-09-01,6.585516
873,P-aeruginosa,Ceftazidime,East of England,2025-10-01,7.454319
874,P-aeruginosa,Ceftazidime,East of England,2025-11-01,7.7311206
875,P-aeruginosa,Ceftazidime,East of England,2025-12-01,7.5085607
876,P-aeruginosa,Ceftazidime,London,2025-07-01,7.0384927
877,P-aeruginosa,Ceftazidime,London,2025-08-01,6.7240305
878,P-aeruginosa,Ceftazidime,London,2025-09-01,6.9145594
879,P-aeruginosa,Ceftazidime,London,2025-10-01,6.95799
880,P-aeruginosa,Ceftazidime,London,2025-11-01,7.383582
881,P-aeruginosa,Ceftazidime,London,2025-12-01,7.601693
882,P-aeruginosa,Ceftazidime,North East,2025-07-01,2.4304128
883,P-aeruginosa,Ceftazidime,North East,2025-08-01,2.1186643
884,P-aeruginosa,Ceftazidime,North East,2025-09-01,1.9077154
885,P-aeruginosa,Ceftazidime,North East,2025-10-01,1.9165021
886,P-aeruginosa,Ceftazidime,North East,2025-11-01,2.040194
887,P-aeruginosa,Ceftazidime,North East,2025-12-01,1.9668121
888,P-aeruginosa,Ceftazidime,North West,2025-07-01,8.794289
889,P-aeruginosa,Ceftazidime,North West,2025-08-01,8.909884
890,P-aeruginosa,Ceftazidime,North West,2025-09-01,7.366028
891,P-aeruginosa,Ceftazidime,North West,2025-10-01,7.0110774
892,P-aeruginosa,Ceftazidime,North West,2025-11-01,7.034561
893,P-aeruginosa,Ceftazidime,North West,2025-12-01,6.652975
894,P-aeruginosa,Ceftazidime,South East,2025-07-01,3.447947
895,P-aeruginosa,Ceftazidime,South East,2025-08-01,3.5931978
896,P-aeruginosa,Ceftazidime,South East,2025-09-01,3.6370013
897,P-aeruginosa,Ceftazidime,South East,2025-10-01,3.5816355
898,P-aeruginosa,Ceftazidime,South East,2025-11-01,3.5076969
899,P-aeruginosa,Ceftazidime,South East,2025-12-01,3.4733315
900,P-aeruginosa,Ceftazidime,South West,2025-07-01,2.7976725
901,P-aeruginosa,Ceftazidime,South West,2025-08-01,3.4851258
902,P-aeruginosa,Ceftazidime,South West,2025-09-01,4.8013287
903,P-aeruginosa,Ceftazidime,South West,2025-10-01,4.858877
904,P-aeruginosa,Ceftazidime,South West,2025-11-01,4.947691
905,P-aeruginosa,Ceftazidime,South West,2025-12-01,4.231885
906,P-aeruginosa,Ceftazidime,West Midlands,2025-07-01,11.782573
907,P-aeruginosa,Ceftazidime,West Midlands,2025-08-01,8.734904
908,P-aeruginosa,Ceftazidime,West Midlands,2025-09-01,7.304484
909,P-aeruginosa,Ceftazidime,West Midlands,2025-10-01,7.5504956
910,P-aeruginosa,Ceftazidime,West Midlands,2025-11-01,7.9456325
911,P-aeruginosa,Ceftazidime,West Midlands,2025-12-01,7.6410174
912,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-07-01,11.866893
913,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-08-01,8.095523
914,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-09-01,5.7849216
915,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-10-01,5.1165504
916,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-11-01,5.689559
917,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-12-01,5.8033175
918,P-aeruginosa,Ciprofloxacin,East Midlands,2025-07-01,10.507646
919,P-aeruginosa,Ciprofloxacin,East Midlands,2025-08-01,10.1250305
920,P-aeruginosa,Ciprofloxacin,East Midlands,2025-09-01,9.796203
921,P-aeruginosa,Ciprofloxacin,East Midlands,2025-10-01,9.890304
922,P-aeruginosa,Ciprofloxacin,East Midlands,2025-11-01,10.149296
923,P-aeruginosa,Ciprofloxacin,East Midlands,2025-12-01,10.393707
924,P-aeruginosa,Ciprofloxacin,East of England,2025-07-01,7.243797
925,P-aeruginosa,Ciprofloxacin,East of England,2025-08-01,7.443724
926,P-aeruginosa,Ciprofloxacin,East of England,2025-09-01,9.05692
927,P-aeruginosa,Ciprofloxacin,East of England,2025-10-01,9.143529
928,P-aeruginosa,Ciprofloxacin,East of England,2025-11-01,9.169624
929,P-aeruginosa,Ciprofloxacin,East of England,2025-12-01,8.6392355
930,P-aeruginosa,Ciprofloxacin,London,2025-07-01,5.5334725
931,P-aeruginosa,Ciprofloxacin,London,2025-08-01,6.3824096
932,P-aeruginosa,Ciprofloxacin,London,2025-09-01,5.956254
933,P-aeruginosa,Ciprofloxacin,London,2025-10-01,6.4073715
934,P-aeruginosa,Ciprofloxacin,London,2025-11-01,6.492362
935,P-aeruginosa,Ciprofloxacin,London,2025-12-01,6.4826097
936,P-aeruginosa,Ciprofloxacin,North East,2025-07-01,5.4618173
937,P-aeruginosa,Ciprofloxacin,North East,2025-08-01,5.8111863
938,P-aeruginosa,Ciprofloxacin,North East,2025-09-01,5.0085177
939,P-aeruginosa,Ciprofloxacin,North East,2025-10-01,5.2257333
940,P-aeruginosa,Ciprofloxacin,North East,2025-11-01,5.484899
941,P-aeruginosa,Ciprofloxacin,North East,2025-12-01,6.5820823
942,P-aeruginosa,Ciprofloxacin,North West,2025-07-01,8.3327
943,P-aeruginosa,Ciprofloxacin,North West,2025-08-01,8.53485
944,P-aeruginosa,Ciprofloxacin,North West,2025-09-01,8.414777
945,P-aeruginosa,Ciprofloxacin,North West,2025-10-01,8.536872
946,P-aeruginosa,Ciprofloxacin,North West,2025-11-01,8.458443
947,P-aeruginosa,Ciprofloxacin,North West,2025-12-01,8.5464735
948,P-aeruginosa,Ciprofloxacin,South East,2025-07-01,8.074285
949,P-aeruginosa,Ciprofloxacin,South East,2025-08-01,8.235793
950,P-aeruginosa,Ciprofloxacin,South East,2025-09-01,8.366804
951,P-aeruginosa,Ciprofloxacin,South East,2025-10-01,8.481319
952,P-aeruginosa,Ciprofloxacin,South East,2025-11-01,8.399789
953,P-aeruginosa,Ciprofloxacin,South East,2025-12-01,8.39002
954,P-aeruginosa,Ciprofloxacin,South West,2025-07-01,4.7043505
955,P-aeruginosa,Ciprofloxacin,South West,2025-08-01,5.2784553
956,P-aeruginosa,Ciprofloxacin,South West,2025-09-01,6.96177
957,P-aeruginosa,Ciprofloxacin,South West,2025-10-01,7.6991763
958,P-aeruginosa,Ciprofloxacin,South West,2025-11-01,7.5657015
959,P-aeruginosa,Ciprofloxacin,South West,2025-12-01,6.8425636
960,P-aeruginosa,Ciprofloxacin,West Midlands,2025-07-01,14.107085
961,P-aeruginosa,Ciprofloxacin,West Midlands,2025-08-01,11.826293
962,P-aeruginosa,Ciprofloxacin,West Midlands,2025-09-01,8.709282
963,P-aeruginosa,Ciprofloxacin,West Midlands,2025-10-01,9.47474
964,P-aeruginosa,Ciprofloxacin,West Midlands,2025-11-01,10.473281
965,P-aeruginosa,Ciprofloxacin,West Midlands,2025-12-01,11.698304
966,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-07-01,15.753614
967,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-08-01,16.046778
968,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-09-01,15.912468
969,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-10-01,15.889323
970,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-11-01,15.960652
971,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-12-01,16.161114
972,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-07-01,5.503271
973,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-08-01,5.9101944
974,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-09-01,6.310148
975,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-10-01,6.1406827
976,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-11-01,6.204486
977,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-12-01,6.0351315
978,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-07-01,4.715987
979,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-08-01,5.7004433
980,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-09-01,6.2533154
981,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-10-01,7.418734
982,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-11-01,7.742028
983,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-12-01,7.800136
984,P-aeruginosa,Piperacillin with tazobactam,London,2025-07-01,9.704365
985,P-aeruginosa,Piperacillin with tazobactam,London,2025-08-01,9.295716
986,P-aeruginosa,Piperacillin with tazobactam,London,2025-09-01,9.710996
987,P-aeruginosa,Piperacillin with tazobactam,London,2025-10-01,9.645936
988,P-aeruginosa,Piperacillin with tazobactam,London,2025-11-01,9.934686
989,P-aeruginosa,Piperacillin with tazobactam,London,2025-12-01,10.228864
990,P-aeruginosa,Piperacillin with tazobactam,North East,2025-07-01,2.4245083
991,P-aeruginosa,Piperacillin with tazobactam,North East,2025-08-01,2.9664295
992,P-aeruginosa,Piperacillin with tazobactam,North East,2025-09-01,3.3875012
993,P-aeruginosa,Piperacillin with tazobactam,North East,2025-10-01,4.2588253
994,P-aeruginosa,Piperacillin with tazobactam,North East,2025-11-01,4.5730867
995,P-aeruginosa,Piperacillin with tazobactam,North East,2025-12-01,5.1946406
996,P-aeruginosa,Piperacillin with tazobactam,North West,2025-07-01,9.527086
997,P-aeruginosa,Piperacillin with tazobactam,North West,2025-08-01,7.8944397
998,P-aeruginosa,Piperacillin with tazobactam,North West,2025-09-01,8.033732
999,P-aeruginosa,Piperacillin with tazobactam,North West,2025-10-01,9.057419
1000,P-aeruginosa,Piperacillin with tazobactam,North West,2025-11-01,9.234186
1001,P-aeruginosa,Piperacillin with tazobactam,North West,2025-12-01,8.85631
1002,P-aeruginosa,Piperacillin with tazobactam,South East,2025-07-01,5.939719
1003,P-aeruginosa,Piperacillin with tazobactam,South East,2025-08-01,5.8440356
1004,P-aeruginosa,Piperacillin with tazobactam,South East,2025-09-01,5.858185
1005,P-aeruginosa,Piperacillin with tazobactam,South East,2025-10-01,5.842439
1006,P-aeruginosa,Piperacillin with tazobactam,South East,2025-11-01,5.9447308
1007,P-aeruginosa,Piperacillin with tazobactam,South East,2025-12-01,5.9380765
1008,P-aeruginosa,Piperacillin with tazobactam,South West,2025-07-01,3.8595176
1009,P-aeruginosa,Piperacillin with tazobactam,South West,2025-08-01,5.599513
1010,P-aeruginosa,Piperacillin with tazobactam,South West,2025-09-01,6.544507
1011,P-aeruginosa,Piperacillin with tazobactam,South West,2025-10-01,5.7059712
1012,P-aeruginosa,Piperacillin with tazobactam,South West,2025-11-01,5.561279
1013,P-aeruginosa,Piperacillin with tazobactam,South West,2025-12-01,5.591492
1014,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-07-01,11.103012
1015,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-08-01,8.24114
1016,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-09-01,8.661675
1017,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-10-01,9.408933
1018,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-11-01,10.931355
1019,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-12-01,11.270816
1020,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-07-01,10.768374
1021,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-08-01,10.684951
1022,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-09-01,11.037629
1023,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-10-01,11.019823
1024,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-11-01,10.872886
1025,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-12-01,10.590109
1026,S-pneumoniae,Macrolides,East Midlands,2025-07-01,7.046395
1027,S-pneumoniae,Macrolides,East Midlands,2025-08-01,7.6423554
1028,S-pneumoniae,Macrolides,East Midlands,2025-09-01,7.1301985
1029,S-pneumoniae,Macrolides,East Midlands,2025-10-01,7.121285
1030,S-pneumoniae,Macrolides,East Midlands,2025-11-01,6.7169547
1031,S-pneumoniae,Macrolides,East Midlands,2025-12-01,6.745106
1032,S-pneumoniae,Macrolides,East of England,2025-07-01,12.000178
1033,S-pneumoniae,Macrolides,East of England,2025-08-01,11.458665
1034,S-pneumoniae,Macrolides,East of England,2025-09-01,10.236814
1035,S-pneumoniae,Macrolides,East of England,2025-10-01,9.876936
1036,S-pneumoniae,Macrolides,East of England,2025-11-01,9.749244
1037,S-pneumoniae,Macrolides,East of England,2025-12-01,9.621498
1038,S-pneumoniae,Macrolides,London,2025-07-01,13.812859
1039,S-pneumoniae,Macrolides,London,2025-08-01,14.463633
1040,S-pneumoniae,Macrolides,London,2025-09-01,14.944134
1041,S-pneumoniae,Macrolides,London,2025-10-01,15.258156
1042,S-pneumoniae,Macrolides,London,2025-11-01,15.324037
1043,S-pneumoniae,Macrolides,London,2025-12-01,14.93376
1044,S-pneumoniae,Macrolides,North East,2025-07-01,7.597658
1045,S-pneumoniae,Macrolides,North East,2025-08-01,6.1583204
1046,S-pneumoniae,Macrolides,North East,2025-09-01,5.7232943
1047,S-pneumoniae,Macrolides,North East,2025-10-01,6.6058373
1048,S-pneumoniae,Macrolides,North East,2025-11-01,7.260924
1049,S-pneumoniae,Macrolides,North East,2025-12-01,7.705025
1050,S-pneumoniae,Macrolides,North West,2025-07-01,9.13579
1051,S-pneumoniae,Macrolides,North West,2025-08-01,9.430697
1052,S-pneumoniae,Macrolides,North West,2025-09-01,6.997271
1053,S-pneumoniae,Macrolides,North West,2025-10-01,6.599024
1054,S-pneumoniae,Macrolides,North West,2025-11-01,6.5244846
1055,S-pneumoniae,Macrolides,North West,2025-12-01,6.9364614
1056,S-pneumoniae,Macrolides,South East,2025-07-01,5.6111474
1057,S-pneumoniae,Macrolides,South East,2025-08-01,5.8831177
1058,S-pneumoniae,Macrolides,South East,2025-09-01,6.267375
1059,S-pneumoniae,Macrolides,South East,2025-10-01,6.307957
1060,S-pneumoniae,Macrolides,South East,2025-11-01,6.2170467
1061,S-pneumoniae,Macrolides,South East,2025-12-01,5.9774265
1062,S-pneumoniae,Macrolides,South West,2025-07-01,6.617911
1063,S-pneumoniae,Macrolides,South West,2025-08-01,6.568702
1064,S-pneumoniae,Macrolides,South West,2025-09-01,6.668081
1065,S-pneumoniae,Macrolides,South West,2025-10-01,6.7676744
1066,S-pneumoniae,Macrolides,South West,2025-11-01,6.6753635
1067,S-pneumoniae,Macrolides,South West,2025-12-01,6.654699
1068,S-pneumoniae,Macrolides,West Midlands,2025-07-01,8.62512
1069,S-pneumoniae,Macrolides,West Midlands,2025-08-01,8.301169
1070,S-pneumoniae,Macrolides,West Midlands,2025-09-01,7.19672
1071,S-pneumoniae,Macrolides,West Midlands,2025-10-01,6.7635446
1072,S-pneumoniae,Macrolides,West Midlands,2025-11-01,7.0912647
1073,S-pneumoniae,Macrolides,West Midlands,2025-12-01,7.3850474
1074,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-07-01,7.357089
1075,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-08-01,7.2103987
1076,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-09-01,5.643978
1077,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-10-01,5.155157
1078,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-11-01,4.941048
1079,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-12-01,5.0957937
1080,S-pneumoniae,Penicillin,East Midlands,2025-07-01,3.288562
1081,S-pneumoniae,Penicillin,East Midlands,2025-08-01,2.6985152
1082,S-pneumoniae,Penicillin,East Midlands,2025-09-01,2.1757863
1083,S-pneumoniae,Penicillin,East Midlands,2025-10-01,1.660748
1084,S-pneumoniae,Penicillin,East Midlands,2025-11-01,1.5867867
1085,S-pneumoniae,Penicillin,East Midlands,2025-12-01,1.6603843
1086,S-pneumoniae,Penicillin,East of England,2025-07-01,5.248777
1087,S-pneumoniae,Penicillin,East of England,2025-08-01,4.9223747
1088,S-pneumoniae,Penicillin,East of England,2025-09-01,4.5162287
1089,S-pneumoniae,Penicillin,East of England,2025-10-01,4.1804914
1090,S-pneumoniae,Penicillin,East of England,2025-11-01,4.026181
1091,S-pneumoniae,Penicillin,East of England,2025-12-01,4.120665
1092,S-pneumoniae,Penicillin,London,2025-07-01,4.719999
1093,S-pneumoniae,Penicillin,London,2025-08-01,4.9667773
1094,S-pneumoniae,Penicillin,London,2025-09-01,5.478319
1095,S-pneumoniae,Penicillin,London,2025-10-01,5.5594
1096,S-pneumoniae,Penicillin,London,2025-11-01,5.2479477
1097,S-pneumoniae,Penicillin,London,2025-12-01,5.2856364
1098,S-pneumoniae,Penicillin,North East,2025-07-01,4.134449
1099,S-pneumoniae,Penicillin,North East,2025-08-01,4.7904186
1100,S-pneumoniae,Penicillin,North East,2025-09-01,3.383405
1101,S-pneumoniae,Penicillin,North East,2025-10-01,2.8813236
1102,S-pneumoniae,Penicillin,North East,2025-11-01,2.1616576
1103,S-pneumoniae,Penicillin,North East,2025-12-01,1.9336606
1104,S-pneumoniae,Penicillin,North West,2025-07-01,1.8586583
1105,S-pneumoniae,Penicillin,North West,2025-08-01,1.7671676
1106,S-pneumoniae,Penicillin,North West,2025-09-01,1.4610686
1107,S-pneumoniae,Penicillin,North West,2025-10-01,1.2112178
1108,S-pneumoniae,Penicillin,North West,2025-11-01,1.2012893
1109,S-pneumoniae,Penicillin,North West,2025-12-01,1.2370049
1110,S-pneumoniae,Penicillin,South East,2025-07-01,1.5421987
1111,S-pneumoniae,Penicillin,South East,2025-08-01,1.8590868
1112,S-pneumoniae,Penicillin,South East,2025-09-01,1.9450146
1113,S-pneumoniae,Penicillin,South East,2025-10-01,2.023877
1114,S-pneumoniae,Penicillin,South East,2025-11-01,1.903205
1115,S-pneumoniae,Penicillin,South East,2025-12-01,1.8393615
1116,S-pneumoniae,Penicillin,South West,2025-07-01,0.5945699
1117,S-pneumoniae,Penicillin,South West,2025-08-01,0.4886149
1118,S-pneumoniae,Penicillin,South West,2025-09-01,0.5347485
1119,S-pneumoniae,Penicillin,South West,2025-10-01,0.64992136
1120,S-pneumoniae,Penicillin,South West,2025-11-01,0.67820066
1121,S-pneumoniae,Penicillin,South West,2025-12-01,0.74870366
1122,S-pneumoniae,Penicillin,West Midlands,2025-07-01,2.4907596
1123,S-pneumoniae,Penicillin,West Midlands,2025-08-01,2.0781448
1124,S-pneumoniae,Penicillin,West Midlands,2025-09-01,2.2523363
1125,S-pneumoniae,Penicillin,West Midlands,2025-10-01,1.843235
1126,S-pneumoniae,Penicillin,West Midlands,2025-11-01,1.9120746
1127,S-pneumoniae,Penicillin,West Midlands,2025-12-01,1.8545477
1128,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-07-01,3.1865768
1129,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-08-01,3.4564245
1130,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-09-01,2.1860762
1131,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-10-01,1.5315984
1132,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-11-01,1.4904435
1133,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-12-01,1.5757772
1134,e-faecalis,Glycopeptides,East Midlands,2025-07-01,2.1180599
1135,e-faecalis,Glycopeptides,East Midlands,2025-08-01,2.0567408
1136,e-faecalis,Glycopeptides,East Midlands,2025-09-01,3.1916893
1137,e-faecalis,Glycopeptides,East Midlands,2025-10-01,3.922643
1138,e-faecalis,Glycopeptides,East Midlands,2025-11-01,4.3964434
1139,e-faecalis,Glycopeptides,East Midlands,2025-12-01,4.0883145
1140,e-faecalis,Glycopeptides,East of England,2025-07-01,5.6965985
1141,e-faecalis,Glycopeptides,East of England,2025-08-01,4.0568624
1142,e-faecalis,Glycopeptides,East of England,2025-09-01,3.9492126
1143,e-faecalis,Glycopeptides,East of England,2025-10-01,3.480689
1144,e-faecalis,Glycopeptides,East of England,2025-11-01,3.69512
1145,e-faecalis,Glycopeptides,East of England,2025-12-01,3.8147926
1146,e-faecalis,Glycopeptides,London,2025-07-01,2.8223276
1147,e-faecalis,Glycopeptides,London,2025-08-01,2.661374
1148,e-faecalis,Glycopeptides,London,2025-09-01,2.2315464
1149,e-faecalis,Glycopeptides,London,2025-10-01,1.6865743
1150,e-faecalis,Glycopeptides,London,2025-11-01,1.2765311
1151,e-faecalis,Glycopeptides,London,2025-12-01,1.0382174
1152,e-faecalis,Glycopeptides,North East,2025-07-01,0.19385542
1153,e-faecalis,Glycopeptides,North East,2025-08-01,0.23821373
1154,e-faecalis,Glycopeptides,North East,2025-09-01,0.4238507
1155,e-faecalis,Glycopeptides,North East,2025-10-01,0.3973324
1156,e-faecalis,Glycopeptides,North East,2025-11-01,0.35309982
1157,e-faecalis,Glycopeptides,North East,2025-12-01,0.20447133
1158,e-faecalis,Glycopeptides,North West,2025-07-01,2.0366294
1159,e-faecalis,Glycopeptides,North West,2025-08-01,2.495397
1160,e-faecalis,Glycopeptides,North West,2025-09-01,2.9430249
1161,e-faecalis,Glycopeptides,North West,2025-10-01,3.3004048
1162,e-faecalis,Glycopeptides,North West,2025-11-01,3.489303
1163,e-faecalis,Glycopeptides,North West,2025-12-01,3.6056578
1164,e-faecalis,Glycopeptides,South East,2025-07-01,5.238631
1165,e-faecalis,Glycopeptides,South East,2025-08-01,5.0921426
1166,e-faecalis,Glycopeptides,South East,2025-09-01,4.9888077
1167,e-faecalis,Glycopeptides,South East,2025-10-01,4.8667836
1168,e-faecalis,Glycopeptides,South East,2025-11-01,4.779841
1169,e-faecalis,Glycopeptides,South East,2025-12-01,4.779841
1170,e-faecalis,Glycopeptides,South West,2025-07-01,2.8915868
1171,e-faecalis,Glycopeptides,South West,2025-08-01,3.4867964
1172,e-faecalis,Glycopeptides,South West,2025-09-01,2.1709785
1173,e-faecalis,Glycopeptides,South West,2025-10-01,2.0656283
