,geography,stratum,date,resistance_pct,organism,series_id,model_region,prescribing_rate,month,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
3144,South East,Ciprofloxacin,2020-12-01,17.49,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.78,12,17.49,15.02,15.02,15.02,15.02,16.46,16.46,16.46,16.46,14.16,14.16,14.16
3145,South East,Ciprofloxacin,2020-12-01,17.49,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.49,12,17.49,17.49,15.02,15.02,15.02,15.02,16.46,16.46,16.46,16.46,14.16,14.16
3146,South East,Ciprofloxacin,2020-12-01,17.49,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.73,12,17.49,17.49,17.49,15.02,15.02,15.02,15.02,16.46,16.46,16.46,16.46,14.16
3147,South East,Ciprofloxacin,2021-01-01,14.89,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.22,1,17.49,17.49,17.49,17.49,15.02,15.02,15.02,15.02,16.46,16.46,16.46,16.46
3148,South East,Ciprofloxacin,2021-01-01,14.89,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.71,1,14.89,17.49,17.49,17.49,17.49,15.02,15.02,15.02,15.02,16.46,16.46,16.46
3149,South East,Ciprofloxacin,2021-01-01,14.89,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.76,1,14.89,14.89,17.49,17.49,17.49,17.49,15.02,15.02,15.02,15.02,16.46,16.46
3150,South East,Ciprofloxacin,2021-01-01,14.89,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.71,1,14.89,14.89,14.89,17.49,17.49,17.49,17.49,15.02,15.02,15.02,15.02,16.46
3151,South East,Ciprofloxacin,2021-02-01,15.19,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.19,2,14.89,14.89,14.89,14.89,17.49,17.49,17.49,17.49,15.02,15.02,15.02,15.02
3152,South East,Ciprofloxacin,2021-02-01,15.19,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.69,2,15.19,14.89,14.89,14.89,14.89,17.49,17.49,17.49,17.49,15.02,15.02,15.02
3153,South East,Ciprofloxacin,2021-02-01,15.19,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,11.03,2,15.19,15.19,14.89,14.89,14.89,14.89,17.49,17.49,17.49,17.49,15.02,15.02
3154,South East,Ciprofloxacin,2021-02-01,15.19,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.7,2,15.19,15.19,15.19,14.89,14.89,14.89,14.89,17.49,17.49,17.49,17.49,15.02
3155,South East,Ciprofloxacin,2021-03-01,11.34,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.16,3,15.19,15.19,15.19,15.19,14.89,14.89,14.89,14.89,17.49,17.49,17.49,17.49
3156,South East,Ciprofloxacin,2021-03-01,11.34,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.71,3,11.34,15.19,15.19,15.19,15.19,14.89,14.89,14.89,14.89,17.49,17.49,17.49
3157,South East,Ciprofloxacin,2021-03-01,11.34,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,11.28,3,11.34,11.34,15.19,15.19,15.19,15.19,14.89,14.89,14.89,14.89,17.49,17.49
3158,South East,Ciprofloxacin,2021-03-01,11.34,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.66,3,11.34,11.34,11.34,15.19,15.19,15.19,15.19,14.89,14.89,14.89,14.89,17.49
3159,South East,Ciprofloxacin,2021-04-01,14.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.13,4,11.34,11.34,11.34,11.34,15.19,15.19,15.19,15.19,14.89,14.89,14.89,14.89
3160,South East,Ciprofloxacin,2021-04-01,14.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.66,4,14.22,11.34,11.34,11.34,11.34,15.19,15.19,15.19,15.19,14.89,14.89,14.89
3161,South East,Ciprofloxacin,2021-04-01,14.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,11.28,4,14.22,14.22,11.34,11.34,11.34,11.34,15.19,15.19,15.19,15.19,14.89,14.89
3162,South East,Ciprofloxacin,2021-04-01,14.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.59,4,14.22,14.22,14.22,11.34,11.34,11.34,11.34,15.19,15.19,15.19,15.19,14.89
3163,South East,Ciprofloxacin,2021-05-01,15.07,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.13,5,14.22,14.22,14.22,14.22,11.34,11.34,11.34,11.34,15.19,15.19,15.19,15.19
3164,South East,Ciprofloxacin,2021-05-01,15.07,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.66,5,15.07,14.22,14.22,14.22,14.22,11.34,11.34,11.34,11.34,15.19,15.19,15.19
3165,South East,Ciprofloxacin,2021-05-01,15.07,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,11.22,5,15.07,15.07,14.22,14.22,14.22,14.22,11.34,11.34,11.34,11.34,15.19,15.19
3166,South East,Ciprofloxacin,2021-05-01,15.07,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.53,5,15.07,15.07,15.07,14.22,14.22,14.22,14.22,11.34,11.34,11.34,11.34,15.19
3167,South East,Ciprofloxacin,2021-06-01,16.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.14,6,15.07,15.07,15.07,15.07,14.22,14.22,14.22,14.22,11.34,11.34,11.34,11.34
3168,South East,Ciprofloxacin,2021-06-01,16.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.7,6,16.75,15.07,15.07,15.07,15.07,14.22,14.22,14.22,14.22,11.34,11.34,11.34
3169,South East,Ciprofloxacin,2021-06-01,16.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,11.1,6,16.75,16.75,15.07,15.07,15.07,15.07,14.22,14.22,14.22,14.22,11.34,11.34
3170,South East,Ciprofloxacin,2021-06-01,16.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.49,6,16.75,16.75,16.75,15.07,15.07,15.07,15.07,14.22,14.22,14.22,14.22,11.34
3171,South East,Ciprofloxacin,2021-07-01,15.45,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.16,7,16.75,16.75,16.75,16.75,15.07,15.07,15.07,15.07,14.22,14.22,14.22,14.22
3172,South East,Ciprofloxacin,2021-07-01,15.45,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.68,7,15.45,16.75,16.75,16.75,16.75,15.07,15.07,15.07,15.07,14.22,14.22,14.22
3173,South East,Ciprofloxacin,2021-07-01,15.45,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.99,7,15.45,15.45,16.75,16.75,16.75,16.75,15.07,15.07,15.07,15.07,14.22,14.22
3174,South East,Ciprofloxacin,2021-07-01,15.45,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.46,7,15.45,15.45,15.45,16.75,16.75,16.75,16.75,15.07,15.07,15.07,15.07,14.22
3175,South East,Ciprofloxacin,2021-08-01,15.88,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.17,8,15.45,15.45,15.45,15.45,16.75,16.75,16.75,16.75,15.07,15.07,15.07,15.07
3176,South East,Ciprofloxacin,2021-08-01,15.88,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.68,8,15.88,15.45,15.45,15.45,15.45,16.75,16.75,16.75,16.75,15.07,15.07,15.07
3177,South East,Ciprofloxacin,2021-08-01,15.88,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.95,8,15.88,15.88,15.45,15.45,15.45,15.45,16.75,16.75,16.75,16.75,15.07,15.07
3178,South East,Ciprofloxacin,2021-08-01,15.88,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.39,8,15.88,15.88,15.88,15.45,15.45,15.45,15.45,16.75,16.75,16.75,16.75,15.07
3179,South East,Ciprofloxacin,2021-09-01,16.41,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.18,9,15.88,15.88,15.88,15.88,15.45,15.45,15.45,15.45,16.75,16.75,16.75,16.75
3180,South East,Ciprofloxacin,2021-09-01,16.41,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.72,9,16.41,15.88,15.88,15.88,15.88,15.45,15.45,15.45,15.45,16.75,16.75,16.75
3181,South East,Ciprofloxacin,2021-09-01,16.41,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.86,9,16.41,16.41,15.88,15.88,15.88,15.88,15.45,15.45,15.45,15.45,16.75,16.75
3182,South East,Ciprofloxacin,2021-09-01,16.41,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.34,9,16.41,16.41,16.41,15.88,15.88,15.88,15.88,15.45,15.45,15.45,15.45,16.75
3183,South East,Ciprofloxacin,2021-10-01,16.28,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.2,10,16.41,16.41,16.41,16.41,15.88,15.88,15.88,15.88,15.45,15.45,15.45,15.45
3184,South East,Ciprofloxacin,2021-10-01,16.28,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.7,10,16.28,16.41,16.41,16.41,16.41,15.88,15.88,15.88,15.88,15.45,15.45,15.45
3185,South East,Ciprofloxacin,2021-10-01,16.28,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.65,10,16.28,16.28,16.41,16.41,16.41,16.41,15.88,15.88,15.88,15.88,15.45,15.45
3186,South East,Ciprofloxacin,2021-10-01,16.28,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.33,10,16.28,16.28,16.28,16.41,16.41,16.41,16.41,15.88,15.88,15.88,15.88,15.45
3187,South East,Ciprofloxacin,2021-11-01,18.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.23,11,16.28,16.28,16.28,16.28,16.41,16.41,16.41,16.41,15.88,15.88,15.88,15.88
3188,South East,Ciprofloxacin,2021-11-01,18.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.72,11,18.75,16.28,16.28,16.28,16.28,16.41,16.41,16.41,16.41,15.88,15.88,15.88
3189,South East,Ciprofloxacin,2021-11-01,18.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.43,11,18.75,18.75,16.28,16.28,16.28,16.28,16.41,16.41,16.41,16.41,15.88,15.88
3190,South East,Ciprofloxacin,2021-11-01,18.75,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.27,11,18.75,18.75,18.75,16.28,16.28,16.28,16.28,16.41,16.41,16.41,16.41,15.88
3191,South East,Ciprofloxacin,2021-12-01,21.38,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.26,12,18.75,18.75,18.75,18.75,16.28,16.28,16.28,16.28,16.41,16.41,16.41,16.41
3192,South East,Ciprofloxacin,2021-12-01,21.38,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.76,12,21.38,18.75,18.75,18.75,18.75,16.28,16.28,16.28,16.28,16.41,16.41,16.41
3193,South East,Ciprofloxacin,2021-12-01,21.38,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.21,12,21.38,21.38,18.75,18.75,18.75,18.75,16.28,16.28,16.28,16.28,16.41,16.41
3194,South East,Ciprofloxacin,2021-12-01,21.38,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.22,12,21.38,21.38,21.38,18.75,18.75,18.75,18.75,16.28,16.28,16.28,16.28,16.41
3195,South East,Ciprofloxacin,2022-01-01,20.83,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.26,1,21.38,21.38,21.38,21.38,18.75,18.75,18.75,18.75,16.28,16.28,16.28,16.28
3196,South East,Ciprofloxacin,2022-01-01,20.83,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.74,1,20.83,21.38,21.38,21.38,21.38,18.75,18.75,18.75,18.75,16.28,16.28,16.28
3197,South East,Ciprofloxacin,2022-01-01,20.83,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.07,1,20.83,20.83,21.38,21.38,21.38,21.38,18.75,18.75,18.75,18.75,16.28,16.28
3198,South East,Ciprofloxacin,2022-01-01,20.83,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.18,1,20.83,20.83,20.83,21.38,21.38,21.38,21.38,18.75,18.75,18.75,18.75,16.28
3199,South East,Ciprofloxacin,2022-02-01,17.55,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.28,2,20.83,20.83,20.83,20.83,21.38,21.38,21.38,21.38,18.75,18.75,18.75,18.75
3200,South East,Ciprofloxacin,2022-02-01,17.55,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.75,2,17.55,20.83,20.83,20.83,20.83,21.38,21.38,21.38,21.38,18.75,18.75,18.75
3201,South East,Ciprofloxacin,2022-02-01,17.55,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.91,2,17.55,17.55,20.83,20.83,20.83,20.83,21.38,21.38,21.38,21.38,18.75,18.75
3202,South East,Ciprofloxacin,2022-02-01,17.55,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.15,2,17.55,17.55,17.55,20.83,20.83,20.83,20.83,21.38,21.38,21.38,21.38,18.75
3203,South East,Ciprofloxacin,2022-03-01,18.33,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.3,3,17.55,17.55,17.55,17.55,20.83,20.83,20.83,20.83,21.38,21.38,21.38,21.38
3204,South East,Ciprofloxacin,2022-03-01,18.33,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.79,3,18.33,17.55,17.55,17.55,17.55,20.83,20.83,20.83,20.83,21.38,21.38,21.38
3205,South East,Ciprofloxacin,2022-03-01,18.33,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.72,3,18.33,18.33,17.55,17.55,17.55,17.55,20.83,20.83,20.83,20.83,21.38,21.38
3206,South East,Ciprofloxacin,2022-03-01,18.33,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.12,3,18.33,18.33,18.33,17.55,17.55,17.55,17.55,20.83,20.83,20.83,20.83,21.38
3207,South East,Ciprofloxacin,2022-04-01,20.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.32,4,18.33,18.33,18.33,18.33,17.55,17.55,17.55,17.55,20.83,20.83,20.83,20.83
3208,South East,Ciprofloxacin,2022-04-01,20.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.81,4,20.0,18.33,18.33,18.33,18.33,17.55,17.55,17.55,17.55,20.83,20.83,20.83
3209,South East,Ciprofloxacin,2022-04-01,20.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.58,4,20.0,20.0,18.33,18.33,18.33,18.33,17.55,17.55,17.55,17.55,20.83,20.83
3210,South East,Ciprofloxacin,2022-04-01,20.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.15,4,20.0,20.0,20.0,18.33,18.33,18.33,18.33,17.55,17.55,17.55,17.55,20.83
3211,South East,Ciprofloxacin,2022-05-01,20.68,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.34,5,20.0,20.0,20.0,20.0,18.33,18.33,18.33,18.33,17.55,17.55,17.55,17.55
3212,South East,Ciprofloxacin,2022-05-01,20.68,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.82,5,20.68,20.0,20.0,20.0,20.0,18.33,18.33,18.33,18.33,17.55,17.55,17.55
3213,South East,Ciprofloxacin,2022-05-01,20.68,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.48,5,20.68,20.68,20.0,20.0,20.0,20.0,18.33,18.33,18.33,18.33,17.55,17.55
3214,South East,Ciprofloxacin,2022-05-01,20.68,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.13,5,20.68,20.68,20.68,20.0,20.0,20.0,20.0,18.33,18.33,18.33,18.33,17.55
3215,South East,Ciprofloxacin,2022-06-01,18.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.35,6,20.68,20.68,20.68,20.68,20.0,20.0,20.0,20.0,18.33,18.33,18.33,18.33
3216,South East,Ciprofloxacin,2022-06-01,18.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.82,6,18.22,20.68,20.68,20.68,20.68,20.0,20.0,20.0,20.0,18.33,18.33,18.33
3217,South East,Ciprofloxacin,2022-06-01,18.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.39,6,18.22,18.22,20.68,20.68,20.68,20.68,20.0,20.0,20.0,20.0,18.33,18.33
3218,South East,Ciprofloxacin,2022-06-01,18.22,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.09,6,18.22,18.22,18.22,20.68,20.68,20.68,20.68,20.0,20.0,20.0,20.0,18.33
3219,South East,Ciprofloxacin,2022-07-01,13.98,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.35,7,18.22,18.22,18.22,18.22,20.68,20.68,20.68,20.68,20.0,20.0,20.0,20.0
3220,South East,Ciprofloxacin,2022-07-01,13.98,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.82,7,13.98,18.22,18.22,18.22,18.22,20.68,20.68,20.68,20.68,20.0,20.0,20.0
3221,South East,Ciprofloxacin,2022-07-01,13.98,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.3,7,13.98,13.98,18.22,18.22,18.22,18.22,20.68,20.68,20.68,20.68,20.0,20.0
3222,South East,Ciprofloxacin,2022-07-01,13.98,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.09,7,13.98,13.98,13.98,18.22,18.22,18.22,18.22,20.68,20.68,20.68,20.68,20.0
3223,South East,Ciprofloxacin,2022-08-01,13.91,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.36,8,13.98,13.98,13.98,13.98,18.22,18.22,18.22,18.22,20.68,20.68,20.68,20.68
3224,South East,Ciprofloxacin,2022-08-01,13.91,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.82,8,13.91,13.98,13.98,13.98,13.98,18.22,18.22,18.22,18.22,20.68,20.68,20.68
3225,South East,Ciprofloxacin,2022-08-01,13.91,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.25,8,13.91,13.91,13.98,13.98,13.98,13.98,18.22,18.22,18.22,18.22,20.68,20.68
3226,South East,Ciprofloxacin,2022-08-01,13.91,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.08,8,13.91,13.91,13.91,13.98,13.98,13.98,13.98,18.22,18.22,18.22,18.22,20.68
3227,South East,Ciprofloxacin,2022-09-01,12.13,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.36,9,13.91,13.91,13.91,13.91,13.98,13.98,13.98,13.98,18.22,18.22,18.22,18.22
3228,South East,Ciprofloxacin,2022-09-01,12.13,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.82,9,12.13,13.91,13.91,13.91,13.91,13.98,13.98,13.98,13.98,18.22,18.22,18.22
3229,South East,Ciprofloxacin,2022-09-01,12.13,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.24,9,12.13,12.13,13.91,13.91,13.91,13.91,13.98,13.98,13.98,13.98,18.22,18.22
3230,South East,Ciprofloxacin,2022-09-01,12.13,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.03,9,12.13,12.13,12.13,13.91,13.91,13.91,13.91,13.98,13.98,13.98,13.98,18.22
3231,South East,Ciprofloxacin,2022-10-01,12.66,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.36,10,12.13,12.13,12.13,12.13,13.91,13.91,13.91,13.91,13.98,13.98,13.98,13.98
3232,South East,Ciprofloxacin,2022-10-01,12.66,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.82,10,12.66,12.13,12.13,12.13,12.13,13.91,13.91,13.91,13.91,13.98,13.98,13.98
3233,South East,Ciprofloxacin,2022-10-01,12.66,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.2,10,12.66,12.66,12.13,12.13,12.13,12.13,13.91,13.91,13.91,13.91,13.98,13.98
3234,South East,Ciprofloxacin,2022-10-01,12.66,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.01,10,12.66,12.66,12.66,12.13,12.13,12.13,12.13,13.91,13.91,13.91,13.91,13.98
3235,South East,Ciprofloxacin,2022-11-01,13.53,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.37,11,12.66,12.66,12.66,12.66,12.13,12.13,12.13,12.13,13.91,13.91,13.91,13.91
3236,South East,Ciprofloxacin,2022-11-01,13.53,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.83,11,13.53,12.66,12.66,12.66,12.66,12.13,12.13,12.13,12.13,13.91,13.91,13.91
3237,South East,Ciprofloxacin,2022-11-01,13.53,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.12,11,13.53,13.53,12.66,12.66,12.66,12.66,12.13,12.13,12.13,12.13,13.91,13.91
3238,South East,Ciprofloxacin,2022-11-01,13.53,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.02,11,13.53,13.53,13.53,12.66,12.66,12.66,12.66,12.13,12.13,12.13,12.13,13.91
3239,South East,Ciprofloxacin,2022-12-01,13.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.44,12,13.53,13.53,13.53,13.53,12.66,12.66,12.66,12.66,12.13,12.13,12.13,12.13
3240,South East,Ciprofloxacin,2022-12-01,13.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.86,12,13.0,13.53,13.53,13.53,13.53,12.66,12.66,12.66,12.66,12.13,12.13,12.13
3241,South East,Ciprofloxacin,2022-12-01,13.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,8.86,12,13.0,13.0,13.53,13.53,13.53,13.53,12.66,12.66,12.66,12.66,12.13,12.13
3242,South East,Ciprofloxacin,2022-12-01,13.0,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.03,12,13.0,13.0,13.0,13.53,13.53,13.53,13.53,12.66,12.66,12.66,12.66,12.13
3243,South East,Ciprofloxacin,2023-01-01,12.24,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.48,1,13.0,13.0,13.0,13.0,13.53,13.53,13.53,13.53,12.66,12.66,12.66,12.66
3244,South East,Ciprofloxacin,2023-01-01,12.24,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.89,1,12.24,13.0,13.0,13.0,13.0,13.53,13.53,13.53,13.53,12.66,12.66,12.66
3245,South East,Ciprofloxacin,2023-01-01,12.24,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,8.71,1,12.24,12.24,13.0,13.0,13.0,13.0,13.53,13.53,13.53,13.53,12.66,12.66
3246,South East,Ciprofloxacin,2023-01-01,12.24,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.08,1,12.24,12.24,12.24,13.0,13.0,13.0,13.0,13.53,13.53,13.53,13.53,12.66
3247,South East,Ciprofloxacin,2023-02-01,10.95,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.5,2,12.24,12.24,12.24,12.24,13.0,13.0,13.0,13.0,13.53,13.53,13.53,13.53
3248,South East,Ciprofloxacin,2023-02-01,10.95,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.9,2,10.95,12.24,12.24,12.24,12.24,13.0,13.0,13.0,13.0,13.53,13.53,13.53
3249,South East,Ciprofloxacin,2023-02-01,10.95,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,8.6,2,10.95,10.95,12.24,12.24,12.24,12.24,13.0,13.0,13.0,13.0,13.53,13.53
3250,South East,Ciprofloxacin,2023-02-01,10.95,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.17,2,10.95,10.95,10.95,12.24,12.24,12.24,12.24,13.0,13.0,13.0,13.0,13.53
3251,South East,Ciprofloxacin,2023-03-01,13.64,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.53,3,10.95,10.95,10.95,10.95,12.24,12.24,12.24,12.24,13.0,13.0,13.0,13.0
3252,South East,Ciprofloxacin,2023-03-01,13.64,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.91,3,13.64,10.95,10.95,10.95,10.95,12.24,12.24,12.24,12.24,13.0,13.0,13.0
3253,South East,Ciprofloxacin,2023-03-01,13.64,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,8.52,3,13.64,13.64,10.95,10.95,10.95,10.95,12.24,12.24,12.24,12.24,13.0,13.0
3254,South East,Ciprofloxacin,2023-03-01,13.64,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.25,3,13.64,13.64,13.64,10.95,10.95,10.95,10.95,12.24,12.24,12.24,12.24,13.0
3255,South East,Ciprofloxacin,2023-04-01,16.8,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.53,4,13.64,13.64,13.64,13.64,10.95,10.95,10.95,10.95,12.24,12.24,12.24,12.24
3256,South East,Ciprofloxacin,2023-04-01,16.8,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.91,4,16.8,13.64,13.64,13.64,13.64,10.95,10.95,10.95,10.95,12.24,12.24,12.24
3257,South East,Ciprofloxacin,2023-04-01,16.8,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,8.5,4,16.8,16.8,13.64,13.64,13.64,13.64,10.95,10.95,10.95,10.95,12.24,12.24
3258,South East,Ciprofloxacin,2023-04-01,16.8,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.25,4,16.8,16.8,16.8,13.64,13.64,13.64,13.64,10.95,10.95,10.95,10.95,12.24
3259,South East,Ciprofloxacin,2023-05-01,18.11,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.54,5,16.8,16.8,16.8,16.8,13.64,13.64,13.64,13.64,10.95,10.95,10.95,10.95
3260,South East,Ciprofloxacin,2023-05-01,18.11,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.92,5,18.11,16.8,16.8,16.8,16.8,13.64,13.64,13.64,13.64,10.95,10.95,10.95
3261,South East,Ciprofloxacin,2023-05-01,18.11,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,8.47,5,18.11,18.11,16.8,16.8,16.8,16.8,13.64,13.64,13.64,13.64,10.95,10.95
