date,value,series_id
2025-11-01,18.099121,E-coli__Ciprofloxacin__South East
2025-12-01,18.619835,E-coli__Ciprofloxacin__South East
2025-07-01,14.543905,E-coli__Ciprofloxacin__South West
2025-08-01,12.390913,E-coli__Ciprofloxacin__South West
2025-09-01,12.935722,E-coli__Ciprofloxacin__South West
2025-10-01,13.328386,E-coli__Ciprofloxacin__South West
2025-11-01,13.938786,E-coli__Ciprofloxacin__South West
2025-12-01,14.440975,E-coli__Ciprofloxacin__South West
2025-07-01,21.201418,E-coli__Ciprofloxacin__West Midlands
2025-08-01,21.164146,E-coli__Ciprofloxacin__West Midlands
2025-09-01,21.19793,E-coli__Ciprofloxacin__West Midlands
2025-10-01,21.187868,E-coli__Ciprofloxacin__West Midlands
2025-11-01,21.134422,E-coli__Ciprofloxacin__West Midlands
2025-12-01,21.172651,E-coli__Ciprofloxacin__West Midlands
2025-07-01,18.470192,E-coli__Ciprofloxacin__Yorkshire and Humber
2025-08-01,17.584885,E-coli__Ciprofloxacin__Yorkshire and Humber
2025-09-01,17.822334,E-coli__Ciprofloxacin__Yorkshire and Humber
2025-10-01,18.319311,E-coli__Ciprofloxacin__Yorkshire and Humber
2025-11-01,17.435095,E-coli__Ciprofloxacin__Yorkshire and Humber
2025-12-01,17.183498,E-coli__Ciprofloxacin__Yorkshire and Humber
2025-07-01,43.93839,E-coli__Co-amoxiclav__East Midlands
2025-08-01,43.247448,E-coli__Co-amoxiclav__East Midlands
2025-09-01,42.73708,E-coli__Co-amoxiclav__East Midlands
2025-10-01,42.736877,E-coli__Co-amoxiclav__East Midlands
2025-11-01,42.73691,E-coli__Co-amoxiclav__East Midlands
2025-12-01,42.737103,E-coli__Co-amoxiclav__East Midlands
2025-07-01,41.437695,E-coli__Co-amoxiclav__East of England
2025-08-01,40.713993,E-coli__Co-amoxiclav__East of England
2025-09-01,38.80995,E-coli__Co-amoxiclav__East of England
2025-10-01,38.98958,E-coli__Co-amoxiclav__East of England
2025-11-01,40.85441,E-coli__Co-amoxiclav__East of England
2025-12-01,40.993073,E-coli__Co-amoxiclav__East of England
2025-07-01,46.50769,E-coli__Co-amoxiclav__London
2025-08-01,44.934803,E-coli__Co-amoxiclav__London
2025-09-01,44.318363,E-coli__Co-amoxiclav__London
2025-10-01,43.548588,E-coli__Co-amoxiclav__London
2025-11-01,43.62436,E-coli__Co-amoxiclav__London
2025-12-01,42.683834,E-coli__Co-amoxiclav__London
2025-07-01,31.870642,E-coli__Co-amoxiclav__North East
2025-08-01,33.051193,E-coli__Co-amoxiclav__North East
2025-09-01,32.245724,E-coli__Co-amoxiclav__North East
2025-10-01,32.192074,E-coli__Co-amoxiclav__North East
2025-11-01,31.702188,E-coli__Co-amoxiclav__North East
2025-12-01,31.990232,E-coli__Co-amoxiclav__North East
2025-07-01,45.99358,E-coli__Co-amoxiclav__North West
2025-08-01,46.348698,E-coli__Co-amoxiclav__North West
2025-09-01,46.36315,E-coli__Co-amoxiclav__North West
2025-10-01,47.102856,E-coli__Co-amoxiclav__North West
2025-11-01,47.43876,E-coli__Co-amoxiclav__North West
2025-12-01,49.404453,E-coli__Co-amoxiclav__North West
2025-07-01,42.28605,E-coli__Co-amoxiclav__South East
