time,resistance_pct,series
2024-01-01,0.1252573195565454,E-coli__Co-amoxiclav__South West
2024-02-01,0.12795009738175173,E-coli__Co-amoxiclav__South West
2024-03-01,0.1341927559587063,E-coli__Co-amoxiclav__South West
2024-04-01,0.12423733814448382,E-coli__Co-amoxiclav__South West
2024-05-01,0.1238148545526144,E-coli__Co-amoxiclav__South West
2024-06-01,0.13310006235748623,E-coli__Co-amoxiclav__South West
2024-07-01,0.21971591366320445,E-coli__Co-amoxiclav__South West
2024-08-01,0.22267028437598707,E-coli__Co-amoxiclav__South West
2024-09-01,0.20116539339551814,E-coli__Co-amoxiclav__South West
2024-10-01,0.20102240816881806,E-coli__Co-amoxiclav__South West
2024-11-01,0.2079781643830284,E-coli__Co-amoxiclav__South West
2024-12-01,0.20686504842834388,E-coli__Co-amoxiclav__South West
2025-01-01,0.20610006883151843,E-coli__Co-amoxiclav__South West
2025-02-01,0.18532739020878275,E-coli__Co-amoxiclav__South West
2025-03-01,0.16494943934489123,E-coli__Co-amoxiclav__South West
2025-04-01,0.1637084588260887,E-coli__Co-amoxiclav__South West
2025-05-01,0.15700684100315537,E-coli__Co-amoxiclav__South West
2025-06-01,0.1102889846947872,E-coli__Co-amoxiclav__South West
2023-01-01,0.07402751496567708,E-coli__Co-amoxiclav__West Midlands
2023-02-01,0.10195119304231984,E-coli__Co-amoxiclav__West Midlands
2023-03-01,0.1396345598313234,E-coli__Co-amoxiclav__West Midlands
2023-04-01,0.16166307765918891,E-coli__Co-amoxiclav__West Midlands
2023-05-01,0.1688862451783014,E-coli__Co-amoxiclav__West Midlands
2023-06-01,0.1568777395317502,E-coli__Co-amoxiclav__West Midlands
2023-07-01,0.1692208141452034,E-coli__Co-amoxiclav__West Midlands
2023-08-01,0.17542071874756898,E-coli__Co-amoxiclav__West Midlands
2023-09-01,0.1954421697086094,E-coli__Co-amoxiclav__West Midlands
2023-10-01,0.19201426971763552,E-coli__Co-amoxiclav__West Midlands
2023-11-01,0.17984560038871403,E-coli__Co-amoxiclav__West Midlands
2023-12-01,0.1796055292344037,E-coli__Co-amoxiclav__West Midlands
2024-01-01,0.12222996564843294,E-coli__Co-amoxiclav__West Midlands
2024-02-01,0.13239154797264896,E-coli__Co-amoxiclav__West Midlands
2024-03-01,0.11819393801672859,E-coli__Co-amoxiclav__West Midlands
2024-04-01,0.109567826860766,E-coli__Co-amoxiclav__West Midlands
2024-05-01,0.12241347713514034,E-coli__Co-amoxiclav__West Midlands
2024-06-01,0.14164879740619205,E-coli__Co-amoxiclav__West Midlands
2024-07-01,0.25194510874382825,E-coli__Co-amoxiclav__West Midlands
2024-08-01,0.23750612709372157,E-coli__Co-amoxiclav__West Midlands
2024-09-01,0.22809782751188565,E-coli__Co-amoxiclav__West Midlands
2024-10-01,0.2337795584534559,E-coli__Co-amoxiclav__West Midlands
2024-11-01,0.2439060800396094,E-coli__Co-amoxiclav__West Midlands
2024-12-01,0.22007576761956246,E-coli__Co-amoxiclav__West Midlands
2025-01-01,0.21237525773884466,E-coli__Co-amoxiclav__West Midlands
2025-02-01,0.19101700414857836,E-coli__Co-amoxiclav__West Midlands
2025-03-01,0.19453648131873624,E-coli__Co-amoxiclav__West Midlands
2025-04-01,0.18484754800349765,E-coli__Co-amoxiclav__West Midlands
2025-05-01,0.14785159465388706,E-coli__Co-amoxiclav__West Midlands
2025-06-01,0.10658388356870799,E-coli__Co-amoxiclav__West Midlands
2023-01-01,0.09868409184954385,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-02-01,0.1293296934622728,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-03-01,0.1494149014529418,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-04-01,0.16651700865694996,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-05-01,0.17464891097621055,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-06-01,0.2029898142947248,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-07-01,0.1970226073603604,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-08-01,0.19464873076934758,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-09-01,0.19617031343831398,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-10-01,0.21689521947793108,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-11-01,0.22410313094419773,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-12-01,0.2068691894496681,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-01-01,0.14180040249828796,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-02-01,0.15998291048444307,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-03-01,0.15984529070145298,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-04-01,0.1666164119258535,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-05-01,0.16517526095388602,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-06-01,0.17504523742241518,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-07-01,0.2611381350268731,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-08-01,0.26459065465194065,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-09-01,0.22209277269114297,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-10-01,0.20782452179975333,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-11-01,0.18666255254211978,E-coli__Co-amoxiclav__Yorkshire and Humber
2024-12-01,0.1855030343377795,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-01-01,0.18253786447176315,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-02-01,0.16910163361375655,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-03-01,0.14201225167548315,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-04-01,0.11297756097881906,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-05-01,0.09585671570401841,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-06-01,0.08801029075314898,E-coli__Co-amoxiclav__Yorkshire and Humber
2023-01-01,0.06620456992988247,E-coli__Gentamicin__East Midlands
2023-02-01,0.11113127073240228,E-coli__Gentamicin__East Midlands
2023-03-01,0.15833535295448517,E-coli__Gentamicin__East Midlands
2023-04-01,0.19569091198004032,E-coli__Gentamicin__East Midlands
2023-05-01,0.19504342196832314,E-coli__Gentamicin__East Midlands
2023-06-01,0.18261394775905437,E-coli__Gentamicin__East Midlands
2023-07-01,0.1879975746430031,E-coli__Gentamicin__East Midlands
2023-08-01,0.19872225685031605,E-coli__Gentamicin__East Midlands
2023-09-01,0.20919289078985176,E-coli__Gentamicin__East Midlands
2023-10-01,0.2002308280231906,E-coli__Gentamicin__East Midlands
2023-11-01,0.192275807378937,E-coli__Gentamicin__East Midlands
2023-12-01,0.1808732101069246,E-coli__Gentamicin__East Midlands
2024-01-01,0.14690448752601143,E-coli__Gentamicin__East Midlands
2024-02-01,0.12575918645383707,E-coli__Gentamicin__East Midlands
2024-03-01,0.11039250202737683,E-coli__Gentamicin__East Midlands
2024-04-01,0.086316376060627,E-coli__Gentamicin__East Midlands
2024-05-01,0.10164477072655473,E-coli__Gentamicin__East Midlands
2024-06-01,0.11921993561594135,E-coli__Gentamicin__East Midlands
2024-07-01,0.22044390485285753,E-coli__Gentamicin__East Midlands
2024-08-01,0.22476186477369106,E-coli__Gentamicin__East Midlands
2024-09-01,0.22036116985050735,E-coli__Gentamicin__East Midlands
2024-10-01,0.23272543238513088,E-coli__Gentamicin__East Midlands
2024-11-01,0.22672648344018576,E-coli__Gentamicin__East Midlands
2024-12-01,0.2073476898565811,E-coli__Gentamicin__East Midlands
2025-01-01,0.2089194522371872,E-coli__Gentamicin__East Midlands
2025-02-01,0.19678918432955822,E-coli__Gentamicin__East Midlands
2025-03-01,0.1705322914160402,E-coli__Gentamicin__East Midlands
2025-04-01,0.15096561805014236,E-coli__Gentamicin__East Midlands
2025-05-01,0.1247038393852841,E-coli__Gentamicin__East Midlands
2025-06-01,0.11017828459422799,E-coli__Gentamicin__East Midlands
2023-01-01,0.07918118791784517,E-coli__Gentamicin__East of England
2023-02-01,0.10945564513816869,E-coli__Gentamicin__East of England
2023-03-01,0.1527000775423062,E-coli__Gentamicin__East of England
2023-04-01,0.19618322089782808,E-coli__Gentamicin__East of England
2023-05-01,0.20568462428099216,E-coli__Gentamicin__East of England
2023-06-01,0.189481203979762,E-coli__Gentamicin__East of England
2023-07-01,0.168098722993994,E-coli__Gentamicin__East of England
2023-08-01,0.18537175441908432,E-coli__Gentamicin__East of England
2023-09-01,0.19333927100430953,E-coli__Gentamicin__East of England
2023-10-01,0.19366780482051593,E-coli__Gentamicin__East of England
2023-11-01,0.18191522109996852,E-coli__Gentamicin__East of England
2023-12-01,0.19190771805846826,E-coli__Gentamicin__East of England
2024-01-01,0.1549395758076162,E-coli__Gentamicin__East of England
2024-02-01,0.16237553963320622,E-coli__Gentamicin__East of England
2024-03-01,0.16006912204675547,E-coli__Gentamicin__East of England
2024-04-01,0.1428105354180906,E-coli__Gentamicin__East of England
2024-05-01,0.13881531596261773,E-coli__Gentamicin__East of England
2024-06-01,0.12061002895901962,E-coli__Gentamicin__East of England
2024-07-01,0.20636558173803113,E-coli__Gentamicin__East of England
2024-08-01,0.20864259803463392,E-coli__Gentamicin__East of England
2024-09-01,0.19927074763440508,E-coli__Gentamicin__East of England
2024-10-01,0.202336134631347,E-coli__Gentamicin__East of England
2024-11-01,0.2150874810999892,E-coli__Gentamicin__East of England
2024-12-01,0.2071001996525211,E-coli__Gentamicin__East of England
2025-01-01,0.2025634707498508,E-coli__Gentamicin__East of England
2025-02-01,0.21027391772278306,E-coli__Gentamicin__East of England
2025-03-01,0.2052057154482872,E-coli__Gentamicin__East of England
2025-04-01,0.18892744769417133,E-coli__Gentamicin__East of England
2025-05-01,0.16215758016997617,E-coli__Gentamicin__East of England
2025-06-01,0.1499628784962215,E-coli__Gentamicin__East of England
2023-01-01,0.1057252654244159,E-coli__Gentamicin__London
2023-02-01,0.1447500613263598,E-coli__Gentamicin__London
2023-03-01,0.17322526101783403,E-coli__Gentamicin__London
2023-04-01,0.1776884859511986,E-coli__Gentamicin__London
2023-05-01,0.16486604776394476,E-coli__Gentamicin__London
2023-06-01,0.16474738943932926,E-coli__Gentamicin__London
2023-07-01,0.1822894049451562,E-coli__Gentamicin__London
2023-08-01,0.19724272297640358,E-coli__Gentamicin__London
2023-09-01,0.18576166378196624,E-coli__Gentamicin__London
2023-10-01,0.1837138680624003,E-coli__Gentamicin__London
2023-11-01,0.1837580133048256,E-coli__Gentamicin__London
2023-12-01,0.19492197343458567,E-coli__Gentamicin__London
2024-01-01,0.15164350518588415,E-coli__Gentamicin__London
2024-02-01,0.12961668823376143,E-coli__Gentamicin__London
2024-03-01,0.11487080520174045,E-coli__Gentamicin__London
2024-04-01,0.10379019355835323,E-coli__Gentamicin__London
2024-05-01,0.1263677708419469,E-coli__Gentamicin__London
2024-06-01,0.12665879166049396,E-coli__Gentamicin__London
2024-07-01,0.22485503903522303,E-coli__Gentamicin__London
2024-08-01,0.21751434017116378,E-coli__Gentamicin__London
2024-09-01,0.21592712071656195,E-coli__Gentamicin__London
2024-10-01,0.22593356518514157,E-coli__Gentamicin__London
2024-11-01,0.24893174328103493,E-coli__Gentamicin__London
2024-12-01,0.25051275942954665,E-coli__Gentamicin__London
2025-01-01,0.2521768498079242,E-coli__Gentamicin__London
2025-02-01,0.225521075742128,E-coli__Gentamicin__London
2025-03-01,0.20997506592033588,E-coli__Gentamicin__London
2025-04-01,0.2004291059198565,E-coli__Gentamicin__London
2025-05-01,0.19559707796608675,E-coli__Gentamicin__London
2025-06-01,0.17612811686738689,E-coli__Gentamicin__London
2023-01-01,0.11086868001064021,E-coli__Gentamicin__North East
2023-02-01,0.1543758040536215,E-coli__Gentamicin__North East
2023-03-01,0.16992425123224084,E-coli__Gentamicin__North East
2023-04-01,0.19302442634266398,E-coli__Gentamicin__North East
2023-05-01,0.18354309820788903,E-coli__Gentamicin__North East
2023-06-01,0.20757240655496487,E-coli__Gentamicin__North East
2023-07-01,0.206253238649095,E-coli__Gentamicin__North East
2023-08-01,0.21957105970002755,E-coli__Gentamicin__North East
2023-09-01,0.18000712228055316,E-coli__Gentamicin__North East
2023-10-01,0.18667020401767306,E-coli__Gentamicin__North East
2023-11-01,0.17973632240356832,E-coli__Gentamicin__North East
2023-12-01,0.18749044755648447,E-coli__Gentamicin__North East
2024-01-01,0.13062510002834835,E-coli__Gentamicin__North East
2024-02-01,0.14063181856289247,E-coli__Gentamicin__North East
2024-03-01,0.13012175585382232,E-coli__Gentamicin__North East
2024-04-01,0.13147768662720077,E-coli__Gentamicin__North East
2024-05-01,0.1398016496237943,E-coli__Gentamicin__North East
2024-06-01,0.15631902542400528,E-coli__Gentamicin__North East
2024-07-01,0.2443298035590921,E-coli__Gentamicin__North East
2024-08-01,0.2582947896813322,E-coli__Gentamicin__North East
2024-09-01,0.22748771614505864,E-coli__Gentamicin__North East
2024-10-01,0.2201770257311603,E-coli__Gentamicin__North East
2024-11-01,0.20461824652494642,E-coli__Gentamicin__North East
2024-12-01,0.1872699997987596,E-coli__Gentamicin__North East
2025-01-01,0.18942294227054274,E-coli__Gentamicin__North East
2025-02-01,0.16939305682049727,E-coli__Gentamicin__North East
2025-03-01,0.1555494806638899,E-coli__Gentamicin__North East
2025-04-01,0.11631255225278347,E-coli__Gentamicin__North East
2025-05-01,0.08362010460686944,E-coli__Gentamicin__North East
2025-06-01,0.06826338650503641,E-coli__Gentamicin__North East
2023-01-01,0.07304522616488168,E-coli__Gentamicin__North West
2023-02-01,0.1325414148377575,E-coli__Gentamicin__North West
2023-03-01,0.16688393186500422,E-coli__Gentamicin__North West
2023-04-01,0.18564820590144362,E-coli__Gentamicin__North West
2023-05-01,0.1944056342788577,E-coli__Gentamicin__North West
2023-06-01,0.19380885477221085,E-coli__Gentamicin__North West
2023-07-01,0.19335785268421954,E-coli__Gentamicin__North West
2023-08-01,0.19097929998534274,E-coli__Gentamicin__North West
2023-09-01,0.19652040668752474,E-coli__Gentamicin__North West
2023-10-01,0.20431116648501696,E-coli__Gentamicin__North West
2023-11-01,0.19114807171634776,E-coli__Gentamicin__North West
2023-12-01,0.15756743059490452,E-coli__Gentamicin__North West
2024-01-01,0.101438972340326,E-coli__Gentamicin__North West
2024-02-01,0.12406486039331799,E-coli__Gentamicin__North West
2024-03-01,0.122517555927867,E-coli__Gentamicin__North West
2024-04-01,0.10637104761483698,E-coli__Gentamicin__North West
2024-05-01,0.09525519310668351,E-coli__Gentamicin__North West
2024-06-01,0.09933379960954508,E-coli__Gentamicin__North West
2024-07-01,0.19836594668463353,E-coli__Gentamicin__North West
2024-08-01,0.2116717527447113,E-coli__Gentamicin__North West
2024-09-01,0.1987649807572607,E-coli__Gentamicin__North West
2024-10-01,0.19413786716580542,E-coli__Gentamicin__North West
2024-11-01,0.1739343183141598,E-coli__Gentamicin__North West
2024-12-01,0.14579951722721393,E-coli__Gentamicin__North West
2025-01-01,0.13439236033039287,E-coli__Gentamicin__North West
2025-02-01,0.12411975727665772,E-coli__Gentamicin__North West
2025-03-01,0.09540239605140677,E-coli__Gentamicin__North West
2025-04-01,0.07264678105690003,E-coli__Gentamicin__North West
2025-05-01,0.038954707943845646,E-coli__Gentamicin__North West
2025-06-01,0.02762090404210843,E-coli__Gentamicin__North West
2023-01-01,-0.2343175996514516,E-coli__Gentamicin__South East
2023-02-01,-0.23232765659619398,E-coli__Gentamicin__South East
2023-03-01,-0.2255390666624837,E-coli__Gentamicin__South East
2023-04-01,-0.21982767800003955,E-coli__Gentamicin__South East
2023-05-01,-0.23011987390169672,E-coli__Gentamicin__South East
2023-06-01,-0.23868725026277415,E-coli__Gentamicin__South East
2023-07-01,-0.23927846204701214,E-coli__Gentamicin__South East
2023-08-01,-0.24938425888867893,E-coli__Gentamicin__South East
2023-09-01,-0.24214768766506137,E-coli__Gentamicin__South East
2023-10-01,-0.23196350617477474,E-coli__Gentamicin__South East
2023-11-01,-0.21057713264344521,E-coli__Gentamicin__South East
2023-12-01,-0.22252489763973424,E-coli__Gentamicin__South East
2024-01-01,-0.23675001167588572,E-coli__Gentamicin__South East
2024-02-01,-0.24172163635582727,E-coli__Gentamicin__South East
2024-03-01,-0.23415297698762108,E-coli__Gentamicin__South East
2024-04-01,-0.2183104170742282,E-coli__Gentamicin__South East
2024-05-01,-0.2152618447764964,E-coli__Gentamicin__South East
2024-06-01,-0.19737972341869411,E-coli__Gentamicin__South East
2024-07-01,-0.09558440206741003,E-coli__Gentamicin__South East
2024-08-01,-0.053435578625789515,E-coli__Gentamicin__South East
2024-09-01,-0.016536788161681498,E-coli__Gentamicin__South East
2024-10-01,0.02681618539986122,E-coli__Gentamicin__South East
2024-11-01,0.074824436838961,E-coli__Gentamicin__South East
2024-12-01,0.11161520401869293,E-coli__Gentamicin__South East
2025-01-01,0.1346272037664146,E-coli__Gentamicin__South East
2025-02-01,0.17406474828201438,E-coli__Gentamicin__South East
2025-03-01,0.20432099533713374,E-coli__Gentamicin__South East
2025-04-01,0.2460857124428817,E-coli__Gentamicin__South East
2025-05-01,0.26216852333669644,E-coli__Gentamicin__South East
2025-06-01,0.26606744561767237,E-coli__Gentamicin__South East
2023-01-01,0.09501543628857725,E-coli__Gentamicin__South West
2023-02-01,0.1419977059178555,E-coli__Gentamicin__South West
2023-03-01,0.18896702109622288,E-coli__Gentamicin__South West
2023-04-01,0.18906340512567138,E-coli__Gentamicin__South West
2023-05-01,0.17826355668085556,E-coli__Gentamicin__South West
2023-06-01,0.18934434206203044,E-coli__Gentamicin__South West
2023-07-01,0.22451991618065822,E-coli__Gentamicin__South West
2023-08-01,0.24313618445771978,E-coli__Gentamicin__South West
2023-09-01,0.21578774373058474,E-coli__Gentamicin__South West
2023-10-01,0.18521102853616705,E-coli__Gentamicin__South West
2023-11-01,0.1707841127173814,E-coli__Gentamicin__South West
2023-12-01,0.1790121786538733,E-coli__Gentamicin__South West
2024-01-01,0.14586854786126205,E-coli__Gentamicin__South West
2024-02-01,0.13487183071773906,E-coli__Gentamicin__South West
2024-03-01,0.10939625000488254,E-coli__Gentamicin__South West
2024-04-01,0.09082036346199804,E-coli__Gentamicin__South West
2024-05-01,0.09931061908664612,E-coli__Gentamicin__South West
2024-06-01,0.1286637785181861,E-coli__Gentamicin__South West
2024-07-01,0.22184514481593232,E-coli__Gentamicin__South West
2024-08-01,0.20877076035136602,E-coli__Gentamicin__South West
2024-09-01,0.20000296216876645,E-coli__Gentamicin__South West
2024-10-01,0.21076308360853543,E-coli__Gentamicin__South West
2024-11-01,0.2411078458749243,E-coli__Gentamicin__South West
2024-12-01,0.21396752847617306,E-coli__Gentamicin__South West
2025-01-01,0.19858039064477903,E-coli__Gentamicin__South West
2025-02-01,0.16432175728022164,E-coli__Gentamicin__South West
2025-03-01,0.14161724859439279,E-coli__Gentamicin__South West
2025-04-01,0.13612722348210915,E-coli__Gentamicin__South West
2025-05-01,0.11689376161071999,E-coli__Gentamicin__South West
2025-06-01,0.08302828216872801,E-coli__Gentamicin__South West
2023-01-01,0.07813595732161632,E-coli__Gentamicin__West Midlands
2023-02-01,0.11449087925792129,E-coli__Gentamicin__West Midlands
2023-03-01,0.1427959609134414,E-coli__Gentamicin__West Midlands
2023-04-01,0.1728158587993557,E-coli__Gentamicin__West Midlands
2023-05-01,0.1779841374266458,E-coli__Gentamicin__West Midlands
2023-06-01,0.1783941750423116,E-coli__Gentamicin__West Midlands
2023-07-01,0.1834380787935356,E-coli__Gentamicin__West Midlands
2023-08-01,0.18141855967504347,E-coli__Gentamicin__West Midlands
2023-09-01,0.1911108837621535,E-coli__Gentamicin__West Midlands
2023-10-01,0.1985235584818294,E-coli__Gentamicin__West Midlands
2023-11-01,0.19304995012820625,E-coli__Gentamicin__West Midlands
2023-12-01,0.18837639402411827,E-coli__Gentamicin__West Midlands
2024-01-01,0.14739454703397503,E-coli__Gentamicin__West Midlands
2024-02-01,0.15572684706624895,E-coli__Gentamicin__West Midlands
2024-03-01,0.13119916402775167,E-coli__Gentamicin__West Midlands
2024-04-01,0.10402640955937961,E-coli__Gentamicin__West Midlands
2024-05-01,0.1276341124304926,E-coli__Gentamicin__West Midlands
2024-06-01,0.14063424879240807,E-coli__Gentamicin__West Midlands
2024-07-01,0.2419211521402078,E-coli__Gentamicin__West Midlands
2024-08-01,0.23118907831035532,E-coli__Gentamicin__West Midlands
2024-09-01,0.23328926416296056,E-coli__Gentamicin__West Midlands
2024-10-01,0.22615982743784038,E-coli__Gentamicin__West Midlands
2024-11-01,0.21229594198208943,E-coli__Gentamicin__West Midlands
2024-12-01,0.18758590706302175,E-coli__Gentamicin__West Midlands
2025-01-01,0.19714479114779554,E-coli__Gentamicin__West Midlands
2025-02-01,0.1885230705889169,E-coli__Gentamicin__West Midlands
2025-03-01,0.18529263744189994,E-coli__Gentamicin__West Midlands
2025-04-01,0.15570408080285297,E-coli__Gentamicin__West Midlands
2025-05-01,0.13925394117059442,E-coli__Gentamicin__West Midlands
2025-06-01,0.10985793139658565,E-coli__Gentamicin__West Midlands
2023-01-01,0.09408716909573944,E-coli__Gentamicin__Yorkshire and Humber
2023-02-01,0.1381265201224186,E-coli__Gentamicin__Yorkshire and Humber
2023-03-01,0.16103052962186742,E-coli__Gentamicin__Yorkshire and Humber
2023-04-01,0.17481849996676943,E-coli__Gentamicin__Yorkshire and Humber
2023-05-01,0.16964813439680085,E-coli__Gentamicin__Yorkshire and Humber
2023-06-01,0.201603579635771,E-coli__Gentamicin__Yorkshire and Humber
2023-07-01,0.20033747960845774,E-coli__Gentamicin__Yorkshire and Humber
2023-08-01,0.1928074514560006,E-coli__Gentamicin__Yorkshire and Humber
2023-09-01,0.16240919046387384,E-coli__Gentamicin__Yorkshire and Humber
2023-10-01,0.17092220866635321,E-coli__Gentamicin__Yorkshire and Humber
2023-11-01,0.1909719481049914,E-coli__Gentamicin__Yorkshire and Humber
2023-12-01,0.18527696976360583,E-coli__Gentamicin__Yorkshire and Humber
2024-01-01,0.13875711452144726,E-coli__Gentamicin__Yorkshire and Humber
2024-02-01,0.14293199116451982,E-coli__Gentamicin__Yorkshire and Humber
2024-03-01,0.13875659456775147,E-coli__Gentamicin__Yorkshire and Humber
2024-04-01,0.1345838930412285,E-coli__Gentamicin__Yorkshire and Humber
2024-05-01,0.12900043509524062,E-coli__Gentamicin__Yorkshire and Humber
2024-06-01,0.13058204280848507,E-coli__Gentamicin__Yorkshire and Humber
2024-07-01,0.21928482889221168,E-coli__Gentamicin__Yorkshire and Humber
2024-08-01,0.23648585776544145,E-coli__Gentamicin__Yorkshire and Humber
2024-09-01,0.21902781809966462,E-coli__Gentamicin__Yorkshire and Humber
2024-10-01,0.23314560715205285,E-coli__Gentamicin__Yorkshire and Humber
2024-11-01,0.2107749996290308,E-coli__Gentamicin__Yorkshire and Humber
2024-12-01,0.1933770122969222,E-coli__Gentamicin__Yorkshire and Humber
2025-01-01,0.17108020721329983,E-coli__Gentamicin__Yorkshire and Humber
2025-02-01,0.16076262798870286,E-coli__Gentamicin__Yorkshire and Humber
2025-03-01,0.13275015256900527,E-coli__Gentamicin__Yorkshire and Humber
2025-04-01,0.11069910674236436,E-coli__Gentamicin__Yorkshire and Humber
2025-05-01,0.09078629184194126,E-coli__Gentamicin__Yorkshire and Humber
2025-06-01,0.0814537274465656,E-coli__Gentamicin__Yorkshire and Humber
2023-01-01,0.06828303109617873,E-coli__Piperacillin with tazobactam__East Midlands
2023-02-01,0.1186167126529683,E-coli__Piperacillin with tazobactam__East Midlands
2023-03-01,0.1378072915224431,E-coli__Piperacillin with tazobactam__East Midlands
2023-04-01,0.14745332905340816,E-coli__Piperacillin with tazobactam__East Midlands
2023-05-01,0.14871623382603227,E-coli__Piperacillin with tazobactam__East Midlands
2023-06-01,0.1760284352442576,E-coli__Piperacillin with tazobactam__East Midlands
2023-07-01,0.18644327810645325,E-coli__Piperacillin with tazobactam__East Midlands
2023-08-01,0.17615839721050178,E-coli__Piperacillin with tazobactam__East Midlands
2023-09-01,0.16284583419695298,E-coli__Piperacillin with tazobactam__East Midlands
2023-10-01,0.16359426116925768,E-coli__Piperacillin with tazobactam__East Midlands
2023-11-01,0.16864386056773695,E-coli__Piperacillin with tazobactam__East Midlands
2023-12-01,0.17125071501214487,E-coli__Piperacillin with tazobactam__East Midlands
2024-01-01,0.12345106838487621,E-coli__Piperacillin with tazobactam__East Midlands
2024-02-01,0.11850261390364361,E-coli__Piperacillin with tazobactam__East Midlands
2024-03-01,0.10080809980260705,E-coli__Piperacillin with tazobactam__East Midlands
2024-04-01,0.08958045992484415,E-coli__Piperacillin with tazobactam__East Midlands
2024-05-01,0.10115981230517429,E-coli__Piperacillin with tazobactam__East Midlands
2024-06-01,0.12079192472476313,E-coli__Piperacillin with tazobactam__East Midlands
2024-07-01,0.22015351471257924,E-coli__Piperacillin with tazobactam__East Midlands
2024-08-01,0.2248122817672128,E-coli__Piperacillin with tazobactam__East Midlands
2024-09-01,0.2247838980033953,E-coli__Piperacillin with tazobactam__East Midlands
2024-10-01,0.23787513460444057,E-coli__Piperacillin with tazobactam__East Midlands
2024-11-01,0.23015809294975131,E-coli__Piperacillin with tazobactam__East Midlands
2024-12-01,0.20595274842174022,E-coli__Piperacillin with tazobactam__East Midlands
2025-01-01,0.20244991929755843,E-coli__Piperacillin with tazobactam__East Midlands
2025-02-01,0.1813408613605511,E-coli__Piperacillin with tazobactam__East Midlands
2025-03-01,0.1759573677352173,E-coli__Piperacillin with tazobactam__East Midlands
2025-04-01,0.1520722999689787,E-coli__Piperacillin with tazobactam__East Midlands
2025-05-01,0.1321965018583401,E-coli__Piperacillin with tazobactam__East Midlands
2025-06-01,0.10742228319692612,E-coli__Piperacillin with tazobactam__East Midlands
2023-01-01,0.10821970836582503,E-coli__Piperacillin with tazobactam__East of England
2023-02-01,0.07513215913681998,E-coli__Piperacillin with tazobactam__East of England
2023-03-01,0.1177148152500806,E-coli__Piperacillin with tazobactam__East of England
2023-04-01,0.14627429913422604,E-coli__Piperacillin with tazobactam__East of England
2023-05-01,0.16901948369689238,E-coli__Piperacillin with tazobactam__East of England
2023-06-01,0.16381883801154848,E-coli__Piperacillin with tazobactam__East of England
2023-07-01,0.16431232069940632,E-coli__Piperacillin with tazobactam__East of England
2023-08-01,0.1520357023526145,E-coli__Piperacillin with tazobactam__East of England
2023-09-01,0.1520212644528623,E-coli__Piperacillin with tazobactam__East of England
2023-10-01,0.15382911153564782,E-coli__Piperacillin with tazobactam__East of England
2023-11-01,0.16146369774943103,E-coli__Piperacillin with tazobactam__East of England
2023-12-01,0.1674721031239016,E-coli__Piperacillin with tazobactam__East of England
2024-01-01,0.13432607319333184,E-coli__Piperacillin with tazobactam__East of England
2024-02-01,0.11620156278057744,E-coli__Piperacillin with tazobactam__East of England
2024-03-01,0.09749137280992587,E-coli__Piperacillin with tazobactam__East of England
2024-04-01,0.10123198599125613,E-coli__Piperacillin with tazobactam__East of England
2024-05-01,0.11711605888601934,E-coli__Piperacillin with tazobactam__East of England
2024-06-01,0.13100800188095735,E-coli__Piperacillin with tazobactam__East of England
2024-07-01,0.23488057618267663,E-coli__Piperacillin with tazobactam__East of England
2024-08-01,0.2512544758933829,E-coli__Piperacillin with tazobactam__East of England
2024-09-01,0.23579198043337832,E-coli__Piperacillin with tazobactam__East of England
2024-10-01,0.21873573930258008,E-coli__Piperacillin with tazobactam__East of England
2024-11-01,0.22481641305208952,E-coli__Piperacillin with tazobactam__East of England
2024-12-01,0.21188066940802996,E-coli__Piperacillin with tazobactam__East of England
2025-01-01,0.21631611833216033,E-coli__Piperacillin with tazobactam__East of England
2025-02-01,0.20324700788620587,E-coli__Piperacillin with tazobactam__East of England
