,mae,rmse,model
K-pneumoniae__Ciprofloxacin__East Midlands,0.21228921798823763,0.23100876004975696,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__East of England,0.19290779127579818,0.22599654417284046,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__London,0.18106406971615674,0.2157029526855865,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__North East,0.11472833151014113,0.14203452813437137,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__North West,0.2524463782419918,0.2636397525918918,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__South East,0.22635241829101685,0.2736445230372769,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__South West,0.2830779487951855,0.33003730839589357,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__West Midlands,0.2120411799382327,0.24399058593783401,LGBM-Recursive
K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,0.16370551215377008,0.22391496859429305,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__East Midlands,0.29086222469421447,0.3504618557283837,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__East of England,0.2817142978746138,0.3262331491714151,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__London,0.2004978093229993,0.2095925878574333,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__North East,0.22065404519129392,0.2447793561477818,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__North West,0.2789972826086429,0.3055669110759007,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__South East,0.1613335947501566,0.1806493521167565,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__South West,0.2353968928515623,0.27334927850876023,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__West Midlands,0.29164566156987487,0.32946771448995954,LGBM-Recursive
K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,0.1668014845694534,0.19801506915275507,LGBM-Recursive
K-pneumoniae__Gentamicin__East Midlands,0.2263619510098579,0.25692669367277704,LGBM-Recursive
K-pneumoniae__Gentamicin__East of England,0.18061677888417918,0.22130329558405457,LGBM-Recursive
K-pneumoniae__Gentamicin__London,0.17062063977359773,0.18366801289154705,LGBM-Recursive
K-pneumoniae__Gentamicin__North East,0.22246954751873083,0.2559731716359162,LGBM-Recursive
K-pneumoniae__Gentamicin__North West,0.24602529846267915,0.2811280184861093,LGBM-Recursive
K-pneumoniae__Gentamicin__South East,0.3343775794808154,0.3437086467474289,LGBM-Recursive
K-pneumoniae__Gentamicin__South West,0.28608014619983907,0.31930811391481395,LGBM-Recursive
K-pneumoniae__Gentamicin__West Midlands,0.19591158154632246,0.21408948266195424,LGBM-Recursive
K-pneumoniae__Gentamicin__Yorkshire and Humber,0.1642264046542671,0.1896209911039708,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__East Midlands,0.29629317403289707,0.3670952522061612,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__East of England,0.32816608157820654,0.3660140843877992,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__London,0.25230075009275227,0.27781472808563124,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__North East,0.16986130162645355,0.23232503829558618,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__North West,0.22675197131128755,0.2706100673159037,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__South East,0.08639391122922731,0.1110872272274664,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__South West,0.29915652226581346,0.3264827128095273,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__West Midlands,0.21179195141215681,0.25674842744939175,LGBM-Recursive
K-pneumoniae__Piperacillin with tazobactam__Yorkshire and Humber,0.17572400595383283,0.18526073242943816,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__East Midlands,0.26326439262723705,0.3063762450314904,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__East of England,0.27664254460076504,0.29006540104023926,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__London,0.18592800641830973,0.1988411309057132,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__North East,0.17664405639643807,0.23136431919411948,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__North West,0.19013853705649386,0.21526738272276952,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__South East,0.12705378790663038,0.152179452756265,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__South West,0.1668489411879718,0.23883146631539598,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__West Midlands,0.20788713000004547,0.28847115774998755,LGBM-Recursive
K-pneumoniae__Third Generation Cephalosporins__Yorkshire and Humber,0.21811879572461898,0.2230111905850786,LGBM-Recursive
P-aeruginosa__Amikacin__East Midlands,0.3091487978037222,0.35982134785747283,LGBM-Recursive
P-aeruginosa__Amikacin__East of England,0.34245274643513973,0.3786664887079546,LGBM-Recursive
P-aeruginosa__Amikacin__London,0.21743040750566234,0.29969817783214425,LGBM-Recursive
P-aeruginosa__Amikacin__North East,0.24063850327120526,0.25842654678753985,LGBM-Recursive
P-aeruginosa__Amikacin__North West,0.283647163329308,0.3169055133478225,LGBM-Recursive
P-aeruginosa__Amikacin__South East,0.3178414970447792,0.3526623819322325,LGBM-Recursive
P-aeruginosa__Amikacin__South West,0.43628704689715003,0.47604528668600643,LGBM-Recursive
P-aeruginosa__Amikacin__West Midlands,0.2194108752893533,0.2380008353035387,LGBM-Recursive
P-aeruginosa__Amikacin__Yorkshire and Humber,0.1401058157092304,0.27555008349477195,LGBM-Recursive
P-aeruginosa__Carbapenems__East Midlands,0.1768018134651602,0.206254016810686,LGBM-Recursive
P-aeruginosa__Carbapenems__East of England,0.14106368194681612,0.18347374003405584,LGBM-Recursive
P-aeruginosa__Carbapenems__London,0.16717618065949538,0.19972207337770193,LGBM-Recursive
P-aeruginosa__Carbapenems__North East,0.19353539400810713,0.24954636299871216,LGBM-Recursive
P-aeruginosa__Carbapenems__North West,0.1953872876005808,0.23107784330275408,LGBM-Recursive
P-aeruginosa__Carbapenems__South East,0.17147257709760713,0.20237593103775692,LGBM-Recursive
P-aeruginosa__Carbapenems__South West,0.2081540342459002,0.2497761428836878,LGBM-Recursive
P-aeruginosa__Carbapenems__West Midlands,0.27938907569490423,0.32525454756709055,LGBM-Recursive
P-aeruginosa__Carbapenems__Yorkshire and Humber,0.2378797455209037,0.3086826685885607,LGBM-Recursive
P-aeruginosa__Ceftazidime__East Midlands,0.22869227854047133,0.28393005575277214,LGBM-Recursive
P-aeruginosa__Ceftazidime__East of England,0.14935170542640905,0.16847223895169272,LGBM-Recursive
P-aeruginosa__Ceftazidime__London,0.23096160594518822,0.25536788228035684,LGBM-Recursive
P-aeruginosa__Ceftazidime__North East,0.18161194768977718,0.19331398883606032,LGBM-Recursive
P-aeruginosa__Ceftazidime__North West,0.19111579604898943,0.2223982128508446,LGBM-Recursive
P-aeruginosa__Ceftazidime__South East,0.1856340592330339,0.21792739682417364,LGBM-Recursive
P-aeruginosa__Ceftazidime__South West,0.21799703173838936,0.2832153615772611,LGBM-Recursive
P-aeruginosa__Ceftazidime__West Midlands,0.1534887886198473,0.18821392880832627,LGBM-Recursive
P-aeruginosa__Ceftazidime__Yorkshire and Humber,0.18698256930296464,0.255816358017349,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__East Midlands,0.2762715760990591,0.3452971686413263,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__East of England,0.1440067448942376,0.18629188521686682,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__London,0.18530289516159906,0.2447901568085976,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__North East,0.27632705925443496,0.3338356301769438,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__North West,0.14628436408568526,0.15687120617386327,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__South East,0.2983525575325679,0.31347062286445837,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__South West,0.2490976638474726,0.3042939693266693,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__West Midlands,0.33765777953316206,0.3841337193255963,LGBM-Recursive
P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,0.17724649490954977,0.18351500529364345,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__East Midlands,0.3558208926089759,0.377131085766757,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__East of England,0.2827956951520599,0.2878193937728282,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__London,0.22754627131550978,0.25797647393382284,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__North East,0.2572713670732171,0.3352081079304075,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__North West,0.17263969736986576,0.202869131002559,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__South East,0.18844690136916978,0.22804488488240537,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__South West,0.2502781168450793,0.33104752187196873,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__West Midlands,0.17945333019228057,0.26223251299630834,LGBM-Recursive
P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,0.17651755387744958,0.2124928592585878,LGBM-Recursive
S-pneumoniae__Macrolides__East Midlands,0.10716501620752382,0.12402284665120847,LGBM-Recursive
S-pneumoniae__Macrolides__East of England,0.1424447077117953,0.1736375373063237,LGBM-Recursive
S-pneumoniae__Macrolides__London,0.089888396136289,0.13096047383415693,LGBM-Recursive
S-pneumoniae__Macrolides__North East,0.10300803042539038,0.13008017704812305,LGBM-Recursive
S-pneumoniae__Macrolides__North West,0.20196543897616936,0.24669715178507856,LGBM-Recursive
S-pneumoniae__Macrolides__South East,0.2228663882705898,0.25081874979881025,LGBM-Recursive
S-pneumoniae__Macrolides__South West,0.13300961681591528,0.15194478034380404,LGBM-Recursive
S-pneumoniae__Macrolides__West Midlands,0.23570385323766604,0.28042006494283533,LGBM-Recursive
S-pneumoniae__Macrolides__Yorkshire and Humber,0.07652508104962873,0.09870291637716477,LGBM-Recursive
S-pneumoniae__Penicillin__East Midlands,0.33544381425946534,0.420271777143918,LGBM-Recursive
S-pneumoniae__Penicillin__East of England,0.13973211508675462,0.16056595585537062,LGBM-Recursive
S-pneumoniae__Penicillin__London,0.34352034353854216,0.3664500179577115,LGBM-Recursive
S-pneumoniae__Penicillin__North East,0.10926785177732874,0.190963075097896,LGBM-Recursive
S-pneumoniae__Penicillin__North West,0.0970614690578973,0.12351219194930617,LGBM-Recursive
S-pneumoniae__Penicillin__South East,0.09445230845828045,0.12034728383646676,LGBM-Recursive
S-pneumoniae__Penicillin__South West,0.13695765287776088,0.16867506611823962,LGBM-Recursive
S-pneumoniae__Penicillin__West Midlands,0.26988213928991,0.3361740209469806,LGBM-Recursive
S-pneumoniae__Penicillin__Yorkshire and Humber,0.17544602187425806,0.20481382142598512,LGBM-Recursive
e-faecalis__Glycopeptides__East Midlands,0.15855486176730274,0.20983005618738168,LGBM-Recursive
e-faecalis__Glycopeptides__East of England,0.2664384366859363,0.32049422666787414,LGBM-Recursive
e-faecalis__Glycopeptides__London,0.31260346012184786,0.34194944533988897,LGBM-Recursive
e-faecalis__Glycopeptides__North East,0.17183329332466288,0.1876945122673498,LGBM-Recursive
e-faecalis__Glycopeptides__North West,0.19620516628983112,0.23573939382526626,LGBM-Recursive
e-faecalis__Glycopeptides__South East,0.14515965923896787,0.18646920595646005,LGBM-Recursive
e-faecalis__Glycopeptides__South West,0.19017438817100138,0.22532557830131367,LGBM-Recursive
e-faecalis__Glycopeptides__West Midlands,0.22360915358204014,0.2592248195301741,LGBM-Recursive
e-faecalis__Glycopeptides__Yorkshire and Humber,0.13536084924847455,0.19083383670021836,LGBM-Recursive
e-faecium__Glycopeptides__East Midlands,0.22543416769856542,0.27055650977670653,LGBM-Recursive
e-faecium__Glycopeptides__East of England,0.2561784854451081,0.2819796365328116,LGBM-Recursive
e-faecium__Glycopeptides__London,0.2552313040365246,0.32824174112831805,LGBM-Recursive
e-faecium__Glycopeptides__North East,0.23249465065699793,0.28663351206749377,LGBM-Recursive
e-faecium__Glycopeptides__North West,0.19331014267541538,0.2398933903792943,LGBM-Recursive
e-faecium__Glycopeptides__South East,0.18875772154888967,0.22214862375005945,LGBM-Recursive
e-faecium__Glycopeptides__South West,0.164574636274742,0.22165282336498074,LGBM-Recursive
e-faecium__Glycopeptides__West Midlands,0.15279241408346592,0.20465352777140802,LGBM-Recursive
e-faecium__Glycopeptides__Yorkshire and Humber,0.1471889348093041,0.2005761668009099,LGBM-Recursive
