date,baseline,series_id,minus20,plus20,model
2025-11-01,15.304963,E-coli__Piperacillin with tazobactam__London,15.304963,15.304963,xgb
2025-12-01,14.709584,E-coli__Piperacillin with tazobactam__London,14.709584,14.709584,xgb
2025-07-01,11.436563,E-coli__Piperacillin with tazobactam__North East,11.436563,11.436563,xgb
2025-08-01,10.136714,E-coli__Piperacillin with tazobactam__North East,10.136714,10.136714,xgb
2025-09-01,9.3140955,E-coli__Piperacillin with tazobactam__North East,9.3140955,9.3140955,xgb
2025-10-01,10.811097,E-coli__Piperacillin with tazobactam__North East,10.811097,10.811097,xgb
2025-11-01,8.771102,E-coli__Piperacillin with tazobactam__North East,8.771102,8.771102,xgb
2025-12-01,8.347036,E-coli__Piperacillin with tazobactam__North East,8.347036,8.347036,xgb
2025-07-01,11.106944,E-coli__Piperacillin with tazobactam__North West,11.106944,11.106944,xgb
2025-08-01,12.084236,E-coli__Piperacillin with tazobactam__North West,12.084236,12.084236,xgb
2025-09-01,11.472146,E-coli__Piperacillin with tazobactam__North West,11.472146,11.472146,xgb
2025-10-01,10.982115,E-coli__Piperacillin with tazobactam__North West,10.982115,10.982115,xgb
2025-11-01,11.74109,E-coli__Piperacillin with tazobactam__North West,11.74109,11.74109,xgb
2025-12-01,11.994319,E-coli__Piperacillin with tazobactam__North West,11.994319,11.994319,xgb
2025-07-01,8.757408,E-coli__Piperacillin with tazobactam__South East,8.757408,8.757408,xgb
2025-08-01,9.946779,E-coli__Piperacillin with tazobactam__South East,9.946779,9.946779,xgb
2025-09-01,9.426934,E-coli__Piperacillin with tazobactam__South East,9.426934,9.426934,xgb
2025-10-01,10.035289,E-coli__Piperacillin with tazobactam__South East,10.035289,10.035289,xgb
2025-11-01,9.7273855,E-coli__Piperacillin with tazobactam__South East,9.7273855,9.7273855,xgb
2025-12-01,9.837515,E-coli__Piperacillin with tazobactam__South East,9.837515,9.837515,xgb
2025-07-01,11.373052,E-coli__Piperacillin with tazobactam__South West,11.373052,11.373052,xgb
2025-08-01,11.485893,E-coli__Piperacillin with tazobactam__South West,11.485893,11.485893,xgb
