,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
15434,South West,Ceftazidime,2023-03-01,P-aeruginosa,0.0,P-aeruginosa__Ceftazidime__South West,South West,1.51
15435,South West,Ciprofloxacin,2023-03-01,P-aeruginosa,1.56,P-aeruginosa__Ciprofloxacin__South West,South West,1.51
15436,South West,Piperacillin with tazobactam,2023-03-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.51
15437,South West,Macrolides,2023-03-01,S-pneumoniae,5.8,S-pneumoniae__Macrolides__South West,South West,1.51
15438,South West,Penicillin,2023-03-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.51
15439,South West,Glycopeptides,2023-03-01,e-faecalis,1.08,e-faecalis__Glycopeptides__South West,South West,1.51
15440,South West,Glycopeptides,2023-03-01,e-faecium,27.96,e-faecium__Glycopeptides__South West,South West,1.51
15441,South West,Amikacin,2023-04-01,E-coli,1.89,E-coli__Amikacin__South West,South West,1.51
15442,South West,Carbapenems,2023-04-01,E-coli,0.36,E-coli__Carbapenems__South West,South West,1.51
15443,South West,Ciprofloxacin,2023-04-01,E-coli,12.35,E-coli__Ciprofloxacin__South West,South West,1.51
15444,South West,Co-amoxiclav,2023-04-01,E-coli,37.67,E-coli__Co-amoxiclav__South West,South West,1.51
15445,South West,Gentamicin,2023-04-01,E-coli,9.44,E-coli__Gentamicin__South West,South West,1.51
15446,South West,Piperacillin with tazobactam,2023-04-01,E-coli,10.67,E-coli__Piperacillin with tazobactam__South West,South West,1.51
15447,South West,Third Generation Cephalosporins,2023-04-01,E-coli,11.08,E-coli__Third Generation Cephalosporins__South West,South West,1.51
15448,South West,Amikacin,2023-04-01,K-pneumoniae,1.05,K-pneumoniae__Amikacin__South West,South West,1.51
15449,South West,Carbapenems,2023-04-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.51
15450,South West,Ciprofloxacin,2023-04-01,K-pneumoniae,6.31,K-pneumoniae__Ciprofloxacin__South West,South West,1.51
15451,South West,Co-amoxiclav,2023-04-01,K-pneumoniae,20.0,K-pneumoniae__Co-amoxiclav__South West,South West,1.51
15452,South West,Gentamicin,2023-04-01,K-pneumoniae,4.8,K-pneumoniae__Gentamicin__South West,South West,1.51
15453,South West,Piperacillin with tazobactam,2023-04-01,K-pneumoniae,18.55,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.51
15454,South West,Third Generation Cephalosporins,2023-04-01,K-pneumoniae,12.7,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.51
15455,South West,Amikacin,2023-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.51
15456,South West,Carbapenems,2023-04-01,P-aeruginosa,2.86,P-aeruginosa__Carbapenems__South West,South West,1.51
15457,South West,Ceftazidime,2023-04-01,P-aeruginosa,1.49,P-aeruginosa__Ceftazidime__South West,South West,1.51
15458,South West,Ciprofloxacin,2023-04-01,P-aeruginosa,4.48,P-aeruginosa__Ciprofloxacin__South West,South West,1.51
15459,South West,Piperacillin with tazobactam,2023-04-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.51
15460,South West,Macrolides,2023-04-01,S-pneumoniae,6.3,S-pneumoniae__Macrolides__South West,South West,1.51
15461,South West,Penicillin,2023-04-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.51
15462,South West,Glycopeptides,2023-04-01,e-faecalis,2.06,e-faecalis__Glycopeptides__South West,South West,1.51
15463,South West,Glycopeptides,2023-04-01,e-faecium,24.53,e-faecium__Glycopeptides__South West,South West,1.51
15464,South West,Amikacin,2023-05-01,E-coli,2.28,E-coli__Amikacin__South West,South West,1.52
15465,South West,Carbapenems,2023-05-01,E-coli,0.36,E-coli__Carbapenems__South West,South West,1.52
15466,South West,Ciprofloxacin,2023-05-01,E-coli,11.96,E-coli__Ciprofloxacin__South West,South West,1.52
15467,South West,Co-amoxiclav,2023-05-01,E-coli,36.83,E-coli__Co-amoxiclav__South West,South West,1.52
15468,South West,Gentamicin,2023-05-01,E-coli,9.88,E-coli__Gentamicin__South West,South West,1.52
15469,South West,Piperacillin with tazobactam,2023-05-01,E-coli,10.99,E-coli__Piperacillin with tazobactam__South West,South West,1.52
15470,South West,Third Generation Cephalosporins,2023-05-01,E-coli,11.93,E-coli__Third Generation Cephalosporins__South West,South West,1.52
15471,South West,Amikacin,2023-05-01,K-pneumoniae,2.04,K-pneumoniae__Amikacin__South West,South West,1.52
15472,South West,Carbapenems,2023-05-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.52
15473,South West,Ciprofloxacin,2023-05-01,K-pneumoniae,11.57,K-pneumoniae__Ciprofloxacin__South West,South West,1.52
15474,South West,Co-amoxiclav,2023-05-01,K-pneumoniae,21.74,K-pneumoniae__Co-amoxiclav__South West,South West,1.52
15475,South West,Gentamicin,2023-05-01,K-pneumoniae,8.7,K-pneumoniae__Gentamicin__South West,South West,1.52
15476,South West,Piperacillin with tazobactam,2023-05-01,K-pneumoniae,18.25,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.52
15477,South West,Third Generation Cephalosporins,2023-05-01,K-pneumoniae,14.49,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.52
15478,South West,Amikacin,2023-05-01,P-aeruginosa,1.64,P-aeruginosa__Amikacin__South West,South West,1.52
15479,South West,Carbapenems,2023-05-01,P-aeruginosa,8.43,P-aeruginosa__Carbapenems__South West,South West,1.52
15480,South West,Ceftazidime,2023-05-01,P-aeruginosa,4.76,P-aeruginosa__Ceftazidime__South West,South West,1.52
15481,South West,Ciprofloxacin,2023-05-01,P-aeruginosa,4.71,P-aeruginosa__Ciprofloxacin__South West,South West,1.52
15482,South West,Piperacillin with tazobactam,2023-05-01,P-aeruginosa,2.33,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52
15483,South West,Macrolides,2023-05-01,S-pneumoniae,5.41,S-pneumoniae__Macrolides__South West,South West,1.52
15484,South West,Penicillin,2023-05-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.52
15485,South West,Glycopeptides,2023-05-01,e-faecalis,2.86,e-faecalis__Glycopeptides__South West,South West,1.52
15486,South West,Glycopeptides,2023-05-01,e-faecium,29.81,e-faecium__Glycopeptides__South West,South West,1.52
15487,South West,Amikacin,2023-06-01,E-coli,2.75,E-coli__Amikacin__South West,South West,1.52
15488,South West,Carbapenems,2023-06-01,E-coli,0.23,E-coli__Carbapenems__South West,South West,1.52
15489,South West,Ciprofloxacin,2023-06-01,E-coli,13.57,E-coli__Ciprofloxacin__South West,South West,1.52
15490,South West,Co-amoxiclav,2023-06-01,E-coli,39.55,E-coli__Co-amoxiclav__South West,South West,1.52
15491,South West,Gentamicin,2023-06-01,E-coli,9.26,E-coli__Gentamicin__South West,South West,1.52
15492,South West,Piperacillin with tazobactam,2023-06-01,E-coli,11.86,E-coli__Piperacillin with tazobactam__South West,South West,1.52
15493,South West,Third Generation Cephalosporins,2023-06-01,E-coli,12.56,E-coli__Third Generation Cephalosporins__South West,South West,1.52
15494,South West,Amikacin,2023-06-01,K-pneumoniae,1.94,K-pneumoniae__Amikacin__South West,South West,1.52
15495,South West,Carbapenems,2023-06-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.52
15496,South West,Ciprofloxacin,2023-06-01,K-pneumoniae,14.84,K-pneumoniae__Ciprofloxacin__South West,South West,1.52
15497,South West,Co-amoxiclav,2023-06-01,K-pneumoniae,27.59,K-pneumoniae__Co-amoxiclav__South West,South West,1.52
15498,South West,Gentamicin,2023-06-01,K-pneumoniae,10.49,K-pneumoniae__Gentamicin__South West,South West,1.52
15499,South West,Piperacillin with tazobactam,2023-06-01,K-pneumoniae,20.55,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.52
15500,South West,Third Generation Cephalosporins,2023-06-01,K-pneumoniae,15.07,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.52
15501,South West,Amikacin,2023-06-01,P-aeruginosa,3.03,P-aeruginosa__Amikacin__South West,South West,1.52
15502,South West,Carbapenems,2023-06-01,P-aeruginosa,6.82,P-aeruginosa__Carbapenems__South West,South West,1.52
15503,South West,Ceftazidime,2023-06-01,P-aeruginosa,5.68,P-aeruginosa__Ceftazidime__South West,South West,1.52
15504,South West,Ciprofloxacin,2023-06-01,P-aeruginosa,5.62,P-aeruginosa__Ciprofloxacin__South West,South West,1.52
15505,South West,Piperacillin with tazobactam,2023-06-01,P-aeruginosa,2.3,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52
15506,South West,Macrolides,2023-06-01,S-pneumoniae,4.21,S-pneumoniae__Macrolides__South West,South West,1.52
15507,South West,Penicillin,2023-06-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.52
15508,South West,Glycopeptides,2023-06-01,e-faecalis,2.02,e-faecalis__Glycopeptides__South West,South West,1.52
15509,South West,Glycopeptides,2023-06-01,e-faecium,29.9,e-faecium__Glycopeptides__South West,South West,1.52
15510,South West,Amikacin,2023-07-01,E-coli,2.16,E-coli__Amikacin__South West,South West,1.52
15511,South West,Carbapenems,2023-07-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.52
15512,South West,Ciprofloxacin,2023-07-01,E-coli,13.97,E-coli__Ciprofloxacin__South West,South West,1.52
15513,South West,Co-amoxiclav,2023-07-01,E-coli,40.02,E-coli__Co-amoxiclav__South West,South West,1.52
15514,South West,Gentamicin,2023-07-01,E-coli,8.28,E-coli__Gentamicin__South West,South West,1.52
15515,South West,Piperacillin with tazobactam,2023-07-01,E-coli,10.22,E-coli__Piperacillin with tazobactam__South West,South West,1.52
15516,South West,Third Generation Cephalosporins,2023-07-01,E-coli,11.68,E-coli__Third Generation Cephalosporins__South West,South West,1.52
15517,South West,Amikacin,2023-07-01,K-pneumoniae,0.8,K-pneumoniae__Amikacin__South West,South West,1.52
15518,South West,Carbapenems,2023-07-01,K-pneumoniae,0.56,K-pneumoniae__Carbapenems__South West,South West,1.52
15519,South West,Ciprofloxacin,2023-07-01,K-pneumoniae,14.94,K-pneumoniae__Ciprofloxacin__South West,South West,1.52
15520,South West,Co-amoxiclav,2023-07-01,K-pneumoniae,26.29,K-pneumoniae__Co-amoxiclav__South West,South West,1.52
15521,South West,Gentamicin,2023-07-01,K-pneumoniae,10.53,K-pneumoniae__Gentamicin__South West,South West,1.52
15522,South West,Piperacillin with tazobactam,2023-07-01,K-pneumoniae,22.09,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.52
15523,South West,Third Generation Cephalosporins,2023-07-01,K-pneumoniae,15.82,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.52
15524,South West,Amikacin,2023-07-01,P-aeruginosa,2.82,P-aeruginosa__Amikacin__South West,South West,1.52
15525,South West,Carbapenems,2023-07-01,P-aeruginosa,8.33,P-aeruginosa__Carbapenems__South West,South West,1.52
15526,South West,Ceftazidime,2023-07-01,P-aeruginosa,6.12,P-aeruginosa__Ceftazidime__South West,South West,1.52
15527,South West,Ciprofloxacin,2023-07-01,P-aeruginosa,3.03,P-aeruginosa__Ciprofloxacin__South West,South West,1.52
15528,South West,Piperacillin with tazobactam,2023-07-01,P-aeruginosa,5.15,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52
15529,South West,Macrolides,2023-07-01,S-pneumoniae,4.23,S-pneumoniae__Macrolides__South West,South West,1.52
15530,South West,Penicillin,2023-07-01,S-pneumoniae,1.49,S-pneumoniae__Penicillin__South West,South West,1.52
15531,South West,Glycopeptides,2023-07-01,e-faecalis,1.06,e-faecalis__Glycopeptides__South West,South West,1.52
15532,South West,Glycopeptides,2023-07-01,e-faecium,35.63,e-faecium__Glycopeptides__South West,South West,1.52
15533,South West,Amikacin,2023-08-01,E-coli,1.86,E-coli__Amikacin__South West,South West,1.52
15534,South West,Carbapenems,2023-08-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.52
15535,South West,Ciprofloxacin,2023-08-01,E-coli,15.03,E-coli__Ciprofloxacin__South West,South West,1.52
15536,South West,Co-amoxiclav,2023-08-01,E-coli,41.07,E-coli__Co-amoxiclav__South West,South West,1.52
15537,South West,Gentamicin,2023-08-01,E-coli,9.3,E-coli__Gentamicin__South West,South West,1.52
15538,South West,Piperacillin with tazobactam,2023-08-01,E-coli,10.11,E-coli__Piperacillin with tazobactam__South West,South West,1.52
15539,South West,Third Generation Cephalosporins,2023-08-01,E-coli,11.44,E-coli__Third Generation Cephalosporins__South West,South West,1.52
15540,South West,Amikacin,2023-08-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__South West,South West,1.52
15541,South West,Carbapenems,2023-08-01,K-pneumoniae,0.5,K-pneumoniae__Carbapenems__South West,South West,1.52
15542,South West,Ciprofloxacin,2023-08-01,K-pneumoniae,11.86,K-pneumoniae__Ciprofloxacin__South West,South West,1.52
15543,South West,Co-amoxiclav,2023-08-01,K-pneumoniae,26.26,K-pneumoniae__Co-amoxiclav__South West,South West,1.52
15544,South West,Gentamicin,2023-08-01,K-pneumoniae,9.23,K-pneumoniae__Gentamicin__South West,South West,1.52
15545,South West,Piperacillin with tazobactam,2023-08-01,K-pneumoniae,21.76,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.52
15546,South West,Third Generation Cephalosporins,2023-08-01,K-pneumoniae,14.14,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.52
15547,South West,Amikacin,2023-08-01,P-aeruginosa,1.45,P-aeruginosa__Amikacin__South West,South West,1.52
15548,South West,Carbapenems,2023-08-01,P-aeruginosa,4.49,P-aeruginosa__Carbapenems__South West,South West,1.52
15549,South West,Ceftazidime,2023-08-01,P-aeruginosa,4.49,P-aeruginosa__Ceftazidime__South West,South West,1.52
15550,South West,Ciprofloxacin,2023-08-01,P-aeruginosa,4.44,P-aeruginosa__Ciprofloxacin__South West,South West,1.52
15551,South West,Piperacillin with tazobactam,2023-08-01,P-aeruginosa,4.49,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52
15552,South West,Macrolides,2023-08-01,S-pneumoniae,6.38,S-pneumoniae__Macrolides__South West,South West,1.52
15553,South West,Penicillin,2023-08-01,S-pneumoniae,2.27,S-pneumoniae__Penicillin__South West,South West,1.52
15554,South West,Glycopeptides,2023-08-01,e-faecalis,0.0,e-faecalis__Glycopeptides__South West,South West,1.52
15555,South West,Glycopeptides,2023-08-01,e-faecium,31.0,e-faecium__Glycopeptides__South West,South West,1.52
15556,South West,Amikacin,2023-09-01,E-coli,1.94,E-coli__Amikacin__South West,South West,1.52
15557,South West,Carbapenems,2023-09-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.52
15558,South West,Ciprofloxacin,2023-09-01,E-coli,14.92,E-coli__Ciprofloxacin__South West,South West,1.52
15559,South West,Co-amoxiclav,2023-09-01,E-coli,41.42,E-coli__Co-amoxiclav__South West,South West,1.52
15560,South West,Gentamicin,2023-09-01,E-coli,10.63,E-coli__Gentamicin__South West,South West,1.52
15561,South West,Piperacillin with tazobactam,2023-09-01,E-coli,9.7,E-coli__Piperacillin with tazobactam__South West,South West,1.52
15562,South West,Third Generation Cephalosporins,2023-09-01,E-coli,11.33,E-coli__Third Generation Cephalosporins__South West,South West,1.52
15563,South West,Amikacin,2023-09-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__South West,South West,1.52
15564,South West,Carbapenems,2023-09-01,K-pneumoniae,0.92,K-pneumoniae__Carbapenems__South West,South West,1.52
15565,South West,Ciprofloxacin,2023-09-01,K-pneumoniae,9.18,K-pneumoniae__Ciprofloxacin__South West,South West,1.52
15566,South West,Co-amoxiclav,2023-09-01,K-pneumoniae,25.23,K-pneumoniae__Co-amoxiclav__South West,South West,1.52
15567,South West,Gentamicin,2023-09-01,K-pneumoniae,6.57,K-pneumoniae__Gentamicin__South West,South West,1.52
15568,South West,Piperacillin with tazobactam,2023-09-01,K-pneumoniae,20.95,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.52
15569,South West,Third Generation Cephalosporins,2023-09-01,K-pneumoniae,11.93,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.52
15570,South West,Amikacin,2023-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.52
15571,South West,Carbapenems,2023-09-01,P-aeruginosa,8.14,P-aeruginosa__Carbapenems__South West,South West,1.52
15572,South West,Ceftazidime,2023-09-01,P-aeruginosa,5.88,P-aeruginosa__Ceftazidime__South West,South West,1.52
15573,South West,Ciprofloxacin,2023-09-01,P-aeruginosa,5.68,P-aeruginosa__Ciprofloxacin__South West,South West,1.52
15574,South West,Piperacillin with tazobactam,2023-09-01,P-aeruginosa,7.69,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52
15575,South West,Macrolides,2023-09-01,S-pneumoniae,7.14,S-pneumoniae__Macrolides__South West,South West,1.52
15576,South West,Penicillin,2023-09-01,S-pneumoniae,2.38,S-pneumoniae__Penicillin__South West,South West,1.52
15577,South West,Glycopeptides,2023-09-01,e-faecalis,0.0,e-faecalis__Glycopeptides__South West,South West,1.52
15578,South West,Glycopeptides,2023-09-01,e-faecium,27.72,e-faecium__Glycopeptides__South West,South West,1.52
15579,South West,Amikacin,2023-10-01,E-coli,1.91,E-coli__Amikacin__South West,South West,1.52
15580,South West,Carbapenems,2023-10-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.52
15581,South West,Ciprofloxacin,2023-10-01,E-coli,14.22,E-coli__Ciprofloxacin__South West,South West,1.52
15582,South West,Co-amoxiclav,2023-10-01,E-coli,41.93,E-coli__Co-amoxiclav__South West,South West,1.52
15583,South West,Gentamicin,2023-10-01,E-coli,11.51,E-coli__Gentamicin__South West,South West,1.52
15584,South West,Piperacillin with tazobactam,2023-10-01,E-coli,10.19,E-coli__Piperacillin with tazobactam__South West,South West,1.52
15585,South West,Third Generation Cephalosporins,2023-10-01,E-coli,11.68,E-coli__Third Generation Cephalosporins__South West,South West,1.52
15586,South West,Amikacin,2023-10-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__South West,South West,1.52
15587,South West,Carbapenems,2023-10-01,K-pneumoniae,0.48,K-pneumoniae__Carbapenems__South West,South West,1.52
15588,South West,Ciprofloxacin,2023-10-01,K-pneumoniae,9.9,K-pneumoniae__Ciprofloxacin__South West,South West,1.52
15589,South West,Co-amoxiclav,2023-10-01,K-pneumoniae,25.24,K-pneumoniae__Co-amoxiclav__South West,South West,1.52
15590,South West,Gentamicin,2023-10-01,K-pneumoniae,6.37,K-pneumoniae__Gentamicin__South West,South West,1.52
15591,South West,Piperacillin with tazobactam,2023-10-01,K-pneumoniae,20.49,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.52
15592,South West,Third Generation Cephalosporins,2023-10-01,K-pneumoniae,9.0,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.52
15593,South West,Amikacin,2023-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.52
15594,South West,Carbapenems,2023-10-01,P-aeruginosa,8.43,P-aeruginosa__Carbapenems__South West,South West,1.52
15595,South West,Ceftazidime,2023-10-01,P-aeruginosa,5.95,P-aeruginosa__Ceftazidime__South West,South West,1.52
15596,South West,Ciprofloxacin,2023-10-01,P-aeruginosa,12.5,P-aeruginosa__Ciprofloxacin__South West,South West,1.52
15597,South West,Piperacillin with tazobactam,2023-10-01,P-aeruginosa,5.38,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52
15598,South West,Macrolides,2023-10-01,S-pneumoniae,6.9,S-pneumoniae__Macrolides__South West,South West,1.52
15599,South West,Penicillin,2023-10-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.52
15600,South West,Glycopeptides,2023-10-01,e-faecalis,0.95,e-faecalis__Glycopeptides__South West,South West,1.52
15601,South West,Glycopeptides,2023-10-01,e-faecium,24.55,e-faecium__Glycopeptides__South West,South West,1.52
15602,South West,Amikacin,2023-11-01,E-coli,2.42,E-coli__Amikacin__South West,South West,1.52
15603,South West,Carbapenems,2023-11-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.52
15604,South West,Ciprofloxacin,2023-11-01,E-coli,15.8,E-coli__Ciprofloxacin__South West,South West,1.52
15605,South West,Co-amoxiclav,2023-11-01,E-coli,43.05,E-coli__Co-amoxiclav__South West,South West,1.52
15606,South West,Gentamicin,2023-11-01,E-coli,11.29,E-coli__Gentamicin__South West,South West,1.52
15607,South West,Piperacillin with tazobactam,2023-11-01,E-coli,10.14,E-coli__Piperacillin with tazobactam__South West,South West,1.52
15608,South West,Third Generation Cephalosporins,2023-11-01,E-coli,10.85,E-coli__Third Generation Cephalosporins__South West,South West,1.52
15609,South West,Amikacin,2023-11-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__South West,South West,1.52
15610,South West,Carbapenems,2023-11-01,K-pneumoniae,0.47,K-pneumoniae__Carbapenems__South West,South West,1.52
15611,South West,Ciprofloxacin,2023-11-01,K-pneumoniae,11.52,K-pneumoniae__Ciprofloxacin__South West,South West,1.52
15612,South West,Co-amoxiclav,2023-11-01,K-pneumoniae,24.06,K-pneumoniae__Co-amoxiclav__South West,South West,1.52
15613,South West,Gentamicin,2023-11-01,K-pneumoniae,7.28,K-pneumoniae__Gentamicin__South West,South West,1.52
15614,South West,Piperacillin with tazobactam,2023-11-01,K-pneumoniae,21.43,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.52
15615,South West,Third Generation Cephalosporins,2023-11-01,K-pneumoniae,9.26,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.52
15616,South West,Amikacin,2023-11-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.52
15617,South West,Carbapenems,2023-11-01,P-aeruginosa,13.41,P-aeruginosa__Carbapenems__South West,South West,1.52
15618,South West,Ceftazidime,2023-11-01,P-aeruginosa,9.64,P-aeruginosa__Ceftazidime__South West,South West,1.52
15619,South West,Ciprofloxacin,2023-11-01,P-aeruginosa,12.79,P-aeruginosa__Ciprofloxacin__South West,South West,1.52
15620,South West,Piperacillin with tazobactam,2023-11-01,P-aeruginosa,5.56,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52
15621,South West,Macrolides,2023-11-01,S-pneumoniae,5.0,S-pneumoniae__Macrolides__South West,South West,1.52
15622,South West,Penicillin,2023-11-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.52
15623,South West,Glycopeptides,2023-11-01,e-faecalis,1.92,e-faecalis__Glycopeptides__South West,South West,1.52
15624,South West,Glycopeptides,2023-11-01,e-faecium,23.42,e-faecium__Glycopeptides__South West,South West,1.52
15625,South West,Amikacin,2023-12-01,E-coli,2.36,E-coli__Amikacin__South West,South West,1.47
15626,South West,Carbapenems,2023-12-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.47
15627,South West,Ciprofloxacin,2023-12-01,E-coli,15.51,E-coli__Ciprofloxacin__South West,South West,1.47
15628,South West,Co-amoxiclav,2023-12-01,E-coli,41.51,E-coli__Co-amoxiclav__South West,South West,1.47
15629,South West,Gentamicin,2023-12-01,E-coli,10.21,E-coli__Gentamicin__South West,South West,1.47
15630,South West,Piperacillin with tazobactam,2023-12-01,E-coli,10.35,E-coli__Piperacillin with tazobactam__South West,South West,1.47
15631,South West,Third Generation Cephalosporins,2023-12-01,E-coli,10.56,E-coli__Third Generation Cephalosporins__South West,South West,1.47
15632,South West,Amikacin,2023-12-01,K-pneumoniae,0.65,K-pneumoniae__Amikacin__South West,South West,1.47
15633,South West,Carbapenems,2023-12-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.47
15634,South West,Ciprofloxacin,2023-12-01,K-pneumoniae,14.29,K-pneumoniae__Ciprofloxacin__South West,South West,1.47
15635,South West,Co-amoxiclav,2023-12-01,K-pneumoniae,25.35,K-pneumoniae__Co-amoxiclav__South West,South West,1.47
15636,South West,Gentamicin,2023-12-01,K-pneumoniae,10.05,K-pneumoniae__Gentamicin__South West,South West,1.47
15637,South West,Piperacillin with tazobactam,2023-12-01,K-pneumoniae,20.91,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.47
15638,South West,Third Generation Cephalosporins,2023-12-01,K-pneumoniae,12.39,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.47
15639,South West,Amikacin,2023-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.47
15640,South West,Carbapenems,2023-12-01,P-aeruginosa,14.1,P-aeruginosa__Carbapenems__South West,South West,1.47
15641,South West,Ceftazidime,2023-12-01,P-aeruginosa,7.32,P-aeruginosa__Ceftazidime__South West,South West,1.47
15642,South West,Ciprofloxacin,2023-12-01,P-aeruginosa,10.59,P-aeruginosa__Ciprofloxacin__South West,South West,1.47
15643,South West,Piperacillin with tazobactam,2023-12-01,P-aeruginosa,2.38,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47
15644,South West,Macrolides,2023-12-01,S-pneumoniae,3.12,S-pneumoniae__Macrolides__South West,South West,1.47
15645,South West,Penicillin,2023-12-01,S-pneumoniae,0.81,S-pneumoniae__Penicillin__South West,South West,1.47
15646,South West,Glycopeptides,2023-12-01,e-faecalis,4.12,e-faecalis__Glycopeptides__South West,South West,1.47
15647,South West,Glycopeptides,2023-12-01,e-faecium,22.32,e-faecium__Glycopeptides__South West,South West,1.47
15648,South West,Amikacin,2024-01-01,E-coli,2.86,E-coli__Amikacin__South West,South West,1.46
15649,South West,Carbapenems,2024-01-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.46
15650,South West,Ciprofloxacin,2024-01-01,E-coli,15.64,E-coli__Ciprofloxacin__South West,South West,1.46
15651,South West,Co-amoxiclav,2024-01-01,E-coli,40.16,E-coli__Co-amoxiclav__South West,South West,1.46
15652,South West,Gentamicin,2024-01-01,E-coli,10.04,E-coli__Gentamicin__South West,South West,1.46
15653,South West,Piperacillin with tazobactam,2024-01-01,E-coli,9.98,E-coli__Piperacillin with tazobactam__South West,South West,1.46
15654,South West,Third Generation Cephalosporins,2024-01-01,E-coli,10.98,E-coli__Third Generation Cephalosporins__South West,South West,1.46
15655,South West,Amikacin,2024-01-01,K-pneumoniae,0.63,K-pneumoniae__Amikacin__South West,South West,1.46
15656,South West,Carbapenems,2024-01-01,K-pneumoniae,0.47,K-pneumoniae__Carbapenems__South West,South West,1.46
15657,South West,Ciprofloxacin,2024-01-01,K-pneumoniae,15.85,K-pneumoniae__Ciprofloxacin__South West,South West,1.46
15658,South West,Co-amoxiclav,2024-01-01,K-pneumoniae,28.37,K-pneumoniae__Co-amoxiclav__South West,South West,1.46
15659,South West,Gentamicin,2024-01-01,K-pneumoniae,10.43,K-pneumoniae__Gentamicin__South West,South West,1.46
15660,South West,Piperacillin with tazobactam,2024-01-01,K-pneumoniae,22.71,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.46
15661,South West,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,16.36,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.46
15662,South West,Amikacin,2024-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.46
15663,South West,Carbapenems,2024-01-01,P-aeruginosa,13.7,P-aeruginosa__Carbapenems__South West,South West,1.46
15664,South West,Ceftazidime,2024-01-01,P-aeruginosa,5.56,P-aeruginosa__Ceftazidime__South West,South West,1.46
15665,South West,Ciprofloxacin,2024-01-01,P-aeruginosa,6.67,P-aeruginosa__Ciprofloxacin__South West,South West,1.46
