,geography,stratum,organism,date,resistance_pct
1246,North East,Amikacin,E-coli,2024-11-01,1.63
1247,North East,Amikacin,E-coli,2024-12-01,2.54
1248,North East,Amikacin,E-coli,2025-01-01,3.79
1249,North East,Amikacin,E-coli,2025-02-01,5.47
1250,North East,Amikacin,E-coli,2025-03-01,4.55
1251,North East,Amikacin,E-coli,2025-04-01,2.46
1252,North East,Amikacin,E-coli,2025-05-01,1.45
1253,North East,Amikacin,E-coli,2025-06-01,2.31
1254,North East,Carbapenems,E-coli,2020-10-01,0.0
1255,North East,Carbapenems,E-coli,2020-11-01,0.0
1256,North East,Carbapenems,E-coli,2020-12-01,0.3
1257,North East,Carbapenems,E-coli,2021-01-01,0.3
1258,North East,Carbapenems,E-coli,2021-02-01,0.27
1259,North East,Carbapenems,E-coli,2021-03-01,0.23
1260,North East,Carbapenems,E-coli,2021-04-01,0.21
1261,North East,Carbapenems,E-coli,2021-05-01,0.2
1262,North East,Carbapenems,E-coli,2021-06-01,0.0
1263,North East,Carbapenems,E-coli,2021-07-01,0.0
1264,North East,Carbapenems,E-coli,2021-08-01,0.0
1265,North East,Carbapenems,E-coli,2021-09-01,0.0
1266,North East,Carbapenems,E-coli,2021-10-01,0.0
1267,North East,Carbapenems,E-coli,2021-11-01,0.0
1268,North East,Carbapenems,E-coli,2021-12-01,0.0
1269,North East,Carbapenems,E-coli,2022-01-01,0.0
1270,North East,Carbapenems,E-coli,2022-02-01,0.0
1271,North East,Carbapenems,E-coli,2022-03-01,0.0
1272,North East,Carbapenems,E-coli,2022-04-01,0.0
1273,North East,Carbapenems,E-coli,2022-05-01,0.0
1274,North East,Carbapenems,E-coli,2022-06-01,0.0
1275,North East,Carbapenems,E-coli,2022-07-01,0.0
1276,North East,Carbapenems,E-coli,2022-08-01,0.0
1277,North East,Carbapenems,E-coli,2022-09-01,0.0
1278,North East,Carbapenems,E-coli,2022-10-01,0.0
1279,North East,Carbapenems,E-coli,2022-11-01,0.0
1280,North East,Carbapenems,E-coli,2022-12-01,0.0
1281,North East,Carbapenems,E-coli,2023-01-01,0.0
1282,North East,Carbapenems,E-coli,2023-02-01,0.0
1283,North East,Carbapenems,E-coli,2023-03-01,0.0
1284,North East,Carbapenems,E-coli,2023-04-01,0.0
1285,North East,Carbapenems,E-coli,2023-05-01,0.0
1286,North East,Carbapenems,E-coli,2023-06-01,0.0
1287,North East,Carbapenems,E-coli,2023-07-01,0.0
1288,North East,Carbapenems,E-coli,2023-08-01,0.0
1289,North East,Carbapenems,E-coli,2023-09-01,0.0
1290,North East,Carbapenems,E-coli,2023-10-01,0.19
1291,North East,Carbapenems,E-coli,2023-11-01,0.19
1292,North East,Carbapenems,E-coli,2023-12-01,0.2
1293,North East,Carbapenems,E-coli,2024-01-01,0.0
1294,North East,Carbapenems,E-coli,2024-02-01,0.0
1295,North East,Carbapenems,E-coli,2024-03-01,0.0
1296,North East,Carbapenems,E-coli,2024-04-01,0.0
1297,North East,Carbapenems,E-coli,2024-05-01,0.0
1298,North East,Carbapenems,E-coli,2024-06-01,0.0
1299,North East,Carbapenems,E-coli,2024-07-01,0.0
1300,North East,Carbapenems,E-coli,2024-08-01,0.0
1301,North East,Carbapenems,E-coli,2024-09-01,0.0
1302,North East,Carbapenems,E-coli,2024-10-01,0.0
1303,North East,Carbapenems,E-coli,2024-11-01,0.0
1304,North East,Carbapenems,E-coli,2024-12-01,0.0
1305,North East,Carbapenems,E-coli,2025-01-01,0.0
1306,North East,Carbapenems,E-coli,2025-02-01,0.0
1307,North East,Carbapenems,E-coli,2025-03-01,0.18
1308,North East,Carbapenems,E-coli,2025-04-01,0.17
1309,North East,Carbapenems,E-coli,2025-05-01,0.16
1310,North East,Carbapenems,E-coli,2025-06-01,0.0
1311,North East,Ciprofloxacin,E-coli,2020-10-01,10.95
1312,North East,Ciprofloxacin,E-coli,2020-11-01,11.96
1313,North East,Ciprofloxacin,E-coli,2020-12-01,14.5
1314,North East,Ciprofloxacin,E-coli,2021-01-01,13.58
1315,North East,Ciprofloxacin,E-coli,2021-02-01,12.88
1316,North East,Ciprofloxacin,E-coli,2021-03-01,12.44
1317,North East,Ciprofloxacin,E-coli,2021-04-01,12.61
1318,North East,Ciprofloxacin,E-coli,2021-05-01,11.51
1319,North East,Ciprofloxacin,E-coli,2021-06-01,10.28
1320,North East,Ciprofloxacin,E-coli,2021-07-01,9.41
1321,North East,Ciprofloxacin,E-coli,2021-08-01,9.78
1322,North East,Ciprofloxacin,E-coli,2021-09-01,9.69
1323,North East,Ciprofloxacin,E-coli,2021-10-01,9.96
1324,North East,Ciprofloxacin,E-coli,2021-11-01,10.16
1325,North East,Ciprofloxacin,E-coli,2021-12-01,10.67
1326,North East,Ciprofloxacin,E-coli,2022-01-01,9.6
1327,North East,Ciprofloxacin,E-coli,2022-02-01,8.65
1328,North East,Ciprofloxacin,E-coli,2022-03-01,10.43
1329,North East,Ciprofloxacin,E-coli,2022-04-01,12.47
1330,North East,Ciprofloxacin,E-coli,2022-05-01,13.22
1331,North East,Ciprofloxacin,E-coli,2022-06-01,12.33
1332,North East,Ciprofloxacin,E-coli,2022-07-01,12.99
1333,North East,Ciprofloxacin,E-coli,2022-08-01,14.14
1334,North East,Ciprofloxacin,E-coli,2022-09-01,12.62
1335,North East,Ciprofloxacin,E-coli,2022-10-01,11.32
1336,North East,Ciprofloxacin,E-coli,2022-11-01,11.32
1337,North East,Ciprofloxacin,E-coli,2022-12-01,13.2
1338,North East,Ciprofloxacin,E-coli,2023-01-01,13.42
1339,North East,Ciprofloxacin,E-coli,2023-02-01,12.64
1340,North East,Ciprofloxacin,E-coli,2023-03-01,11.41
1341,North East,Ciprofloxacin,E-coli,2023-04-01,12.01
1342,North East,Ciprofloxacin,E-coli,2023-05-01,11.24
1343,North East,Ciprofloxacin,E-coli,2023-06-01,10.99
1344,North East,Ciprofloxacin,E-coli,2023-07-01,11.98
1345,North East,Ciprofloxacin,E-coli,2023-08-01,13.62
1346,North East,Ciprofloxacin,E-coli,2023-09-01,13.35
1347,North East,Ciprofloxacin,E-coli,2023-10-01,11.55
1348,North East,Ciprofloxacin,E-coli,2023-11-01,11.69
1349,North East,Ciprofloxacin,E-coli,2023-12-01,12.98
1350,North East,Ciprofloxacin,E-coli,2024-01-01,12.82
1351,North East,Ciprofloxacin,E-coli,2024-02-01,12.58
1352,North East,Ciprofloxacin,E-coli,2024-03-01,11.98
1353,North East,Ciprofloxacin,E-coli,2024-04-01,11.74
1354,North East,Ciprofloxacin,E-coli,2024-05-01,10.45
1355,North East,Ciprofloxacin,E-coli,2024-06-01,11.47
1356,North East,Ciprofloxacin,E-coli,2024-07-01,11.96
1357,North East,Ciprofloxacin,E-coli,2024-08-01,12.75
1358,North East,Ciprofloxacin,E-coli,2024-09-01,13.9
1359,North East,Ciprofloxacin,E-coli,2024-10-01,14.05
1360,North East,Ciprofloxacin,E-coli,2024-11-01,13.91
1361,North East,Ciprofloxacin,E-coli,2024-12-01,11.54
1362,North East,Ciprofloxacin,E-coli,2025-01-01,10.91
1363,North East,Ciprofloxacin,E-coli,2025-02-01,11.13
1364,North East,Ciprofloxacin,E-coli,2025-03-01,12.69
1365,North East,Ciprofloxacin,E-coli,2025-04-01,13.29
1366,North East,Ciprofloxacin,E-coli,2025-05-01,11.98
1367,North East,Ciprofloxacin,E-coli,2025-06-01,12.07
1368,North East,Co-amoxiclav,E-coli,2020-10-01,33.57
1369,North East,Co-amoxiclav,E-coli,2020-11-01,36.89
1370,North East,Co-amoxiclav,E-coli,2020-12-01,38.14
1371,North East,Co-amoxiclav,E-coli,2021-01-01,34.15
1372,North East,Co-amoxiclav,E-coli,2021-02-01,32.69
1373,North East,Co-amoxiclav,E-coli,2021-03-01,32.27
1374,North East,Co-amoxiclav,E-coli,2021-04-01,30.21
1375,North East,Co-amoxiclav,E-coli,2021-05-01,32.23
1376,North East,Co-amoxiclav,E-coli,2021-06-01,32.54
1377,North East,Co-amoxiclav,E-coli,2021-07-01,34.27
1378,North East,Co-amoxiclav,E-coli,2021-08-01,32.0
1379,North East,Co-amoxiclav,E-coli,2021-09-01,28.06
1380,North East,Co-amoxiclav,E-coli,2021-10-01,26.95
1381,North East,Co-amoxiclav,E-coli,2021-11-01,29.06
1382,North East,Co-amoxiclav,E-coli,2021-12-01,32.61
1383,North East,Co-amoxiclav,E-coli,2022-01-01,34.2
1384,North East,Co-amoxiclav,E-coli,2022-02-01,35.31
1385,North East,Co-amoxiclav,E-coli,2022-03-01,36.18
1386,North East,Co-amoxiclav,E-coli,2022-04-01,34.81
1387,North East,Co-amoxiclav,E-coli,2022-05-01,31.99
1388,North East,Co-amoxiclav,E-coli,2022-06-01,30.12
1389,North East,Co-amoxiclav,E-coli,2022-07-01,29.84
1390,North East,Co-amoxiclav,E-coli,2022-08-01,27.42
1391,North East,Co-amoxiclav,E-coli,2022-09-01,29.42
1392,North East,Co-amoxiclav,E-coli,2022-10-01,30.61
1393,North East,Co-amoxiclav,E-coli,2022-11-01,33.64
1394,North East,Co-amoxiclav,E-coli,2022-12-01,30.81
1395,North East,Co-amoxiclav,E-coli,2023-01-01,30.95
1396,North East,Co-amoxiclav,E-coli,2023-02-01,34.23
1397,North East,Co-amoxiclav,E-coli,2023-03-01,36.46
1398,North East,Co-amoxiclav,E-coli,2023-04-01,36.43
1399,North East,Co-amoxiclav,E-coli,2023-05-01,32.14
1400,North East,Co-amoxiclav,E-coli,2023-06-01,31.83
1401,North East,Co-amoxiclav,E-coli,2023-07-01,30.96
1402,North East,Co-amoxiclav,E-coli,2023-08-01,33.74
1403,North East,Co-amoxiclav,E-coli,2023-09-01,30.93
1404,North East,Co-amoxiclav,E-coli,2023-10-01,30.11
1405,North East,Co-amoxiclav,E-coli,2023-11-01,31.32
1406,North East,Co-amoxiclav,E-coli,2023-12-01,36.24
1407,North East,Co-amoxiclav,E-coli,2024-01-01,37.44
1408,North East,Co-amoxiclav,E-coli,2024-02-01,33.65
1409,North East,Co-amoxiclav,E-coli,2024-03-01,32.52
1410,North East,Co-amoxiclav,E-coli,2024-04-01,32.17
1411,North East,Co-amoxiclav,E-coli,2024-05-01,31.15
1412,North East,Co-amoxiclav,E-coli,2024-06-01,29.9
1413,North East,Co-amoxiclav,E-coli,2024-07-01,27.14
1414,North East,Co-amoxiclav,E-coli,2024-08-01,28.3
1415,North East,Co-amoxiclav,E-coli,2024-09-01,28.18
1416,North East,Co-amoxiclav,E-coli,2024-10-01,28.11
1417,North East,Co-amoxiclav,E-coli,2024-11-01,29.88
1418,North East,Co-amoxiclav,E-coli,2024-12-01,29.26
1419,North East,Co-amoxiclav,E-coli,2025-01-01,29.26
1420,North East,Co-amoxiclav,E-coli,2025-02-01,28.54
1421,North East,Co-amoxiclav,E-coli,2025-03-01,27.87
1422,North East,Co-amoxiclav,E-coli,2025-04-01,29.83
1423,North East,Co-amoxiclav,E-coli,2025-05-01,29.14
1424,North East,Co-amoxiclav,E-coli,2025-06-01,30.44
1425,North East,Gentamicin,E-coli,2020-10-01,7.13
1426,North East,Gentamicin,E-coli,2020-11-01,8.67
1427,North East,Gentamicin,E-coli,2020-12-01,9.58
1428,North East,Gentamicin,E-coli,2021-01-01,7.72
1429,North East,Gentamicin,E-coli,2021-02-01,6.01
1430,North East,Gentamicin,E-coli,2021-03-01,4.87
1431,North East,Gentamicin,E-coli,2021-04-01,4.99
1432,North East,Gentamicin,E-coli,2021-05-01,4.41
1433,North East,Gentamicin,E-coli,2021-06-01,5.14
1434,North East,Gentamicin,E-coli,2021-07-01,5.89
1435,North East,Gentamicin,E-coli,2021-08-01,7.06
1436,North East,Gentamicin,E-coli,2021-09-01,7.51
1437,North East,Gentamicin,E-coli,2021-10-01,7.11
1438,North East,Gentamicin,E-coli,2021-11-01,7.85
1439,North East,Gentamicin,E-coli,2021-12-01,7.46
1440,North East,Gentamicin,E-coli,2022-01-01,5.85
1441,North East,Gentamicin,E-coli,2022-02-01,6.54
1442,North East,Gentamicin,E-coli,2022-03-01,7.09
1443,North East,Gentamicin,E-coli,2022-04-01,7.94
1444,North East,Gentamicin,E-coli,2022-05-01,7.47
1445,North East,Gentamicin,E-coli,2022-06-01,7.03
1446,North East,Gentamicin,E-coli,2022-07-01,7.28
1447,North East,Gentamicin,E-coli,2022-08-01,7.05
1448,North East,Gentamicin,E-coli,2022-09-01,5.65
1449,North East,Gentamicin,E-coli,2022-10-01,5.51
1450,North East,Gentamicin,E-coli,2022-11-01,5.27
1451,North East,Gentamicin,E-coli,2022-12-01,6.44
1452,North East,Gentamicin,E-coli,2023-01-01,6.17
1453,North East,Gentamicin,E-coli,2023-02-01,7.06
1454,North East,Gentamicin,E-coli,2023-03-01,6.86
1455,North East,Gentamicin,E-coli,2023-04-01,8.11
1456,North East,Gentamicin,E-coli,2023-05-01,6.52
1457,North East,Gentamicin,E-coli,2023-06-01,7.42
1458,North East,Gentamicin,E-coli,2023-07-01,6.65
1459,North East,Gentamicin,E-coli,2023-08-01,9.38
1460,North East,Gentamicin,E-coli,2023-09-01,9.36
1461,North East,Gentamicin,E-coli,2023-10-01,10.34
1462,North East,Gentamicin,E-coli,2023-11-01,9.33
1463,North East,Gentamicin,E-coli,2023-12-01,10.34
1464,North East,Gentamicin,E-coli,2024-01-01,9.15
1465,North East,Gentamicin,E-coli,2024-02-01,9.22
1466,North East,Gentamicin,E-coli,2024-03-01,8.45
1467,North East,Gentamicin,E-coli,2024-04-01,8.74
1468,North East,Gentamicin,E-coli,2024-05-01,7.37
1469,North East,Gentamicin,E-coli,2024-06-01,6.37
1470,North East,Gentamicin,E-coli,2024-07-01,6.48
1471,North East,Gentamicin,E-coli,2024-08-01,8.06
1472,North East,Gentamicin,E-coli,2024-09-01,9.65
1473,North East,Gentamicin,E-coli,2024-10-01,10.5
1474,North East,Gentamicin,E-coli,2024-11-01,11.55
1475,North East,Gentamicin,E-coli,2024-12-01,10.11
1476,North East,Gentamicin,E-coli,2025-01-01,9.81
1477,North East,Gentamicin,E-coli,2025-02-01,8.68
1478,North East,Gentamicin,E-coli,2025-03-01,10.49
1479,North East,Gentamicin,E-coli,2025-04-01,12.3
1480,North East,Gentamicin,E-coli,2025-05-01,11.84
1481,North East,Gentamicin,E-coli,2025-06-01,11.21
1482,North East,Piperacillin with tazobactam,E-coli,2020-10-01,7.43
1483,North East,Piperacillin with tazobactam,E-coli,2020-11-01,8.33
1484,North East,Piperacillin with tazobactam,E-coli,2020-12-01,9.12
1485,North East,Piperacillin with tazobactam,E-coli,2021-01-01,7.45
1486,North East,Piperacillin with tazobactam,E-coli,2021-02-01,7.67
1487,North East,Piperacillin with tazobactam,E-coli,2021-03-01,8.12
1488,North East,Piperacillin with tazobactam,E-coli,2021-04-01,8.95
1489,North East,Piperacillin with tazobactam,E-coli,2021-05-01,9.04
1490,North East,Piperacillin with tazobactam,E-coli,2021-06-01,7.97
1491,North East,Piperacillin with tazobactam,E-coli,2021-07-01,7.74
1492,North East,Piperacillin with tazobactam,E-coli,2021-08-01,7.32
1493,North East,Piperacillin with tazobactam,E-coli,2021-09-01,6.07
1494,North East,Piperacillin with tazobactam,E-coli,2021-10-01,6.16
1495,North East,Piperacillin with tazobactam,E-coli,2021-11-01,5.76
1496,North East,Piperacillin with tazobactam,E-coli,2021-12-01,8.96
1497,North East,Piperacillin with tazobactam,E-coli,2022-01-01,8.64
1498,North East,Piperacillin with tazobactam,E-coli,2022-02-01,8.89
1499,North East,Piperacillin with tazobactam,E-coli,2022-03-01,8.97
1500,North East,Piperacillin with tazobactam,E-coli,2022-04-01,9.95
1501,North East,Piperacillin with tazobactam,E-coli,2022-05-01,10.79
1502,North East,Piperacillin with tazobactam,E-coli,2022-06-01,10.55
1503,North East,Piperacillin with tazobactam,E-coli,2022-07-01,12.15
1504,North East,Piperacillin with tazobactam,E-coli,2022-08-01,10.46
1505,North East,Piperacillin with tazobactam,E-coli,2022-09-01,9.47
1506,North East,Piperacillin with tazobactam,E-coli,2022-10-01,7.23
1507,North East,Piperacillin with tazobactam,E-coli,2022-11-01,9.09
1508,North East,Piperacillin with tazobactam,E-coli,2022-12-01,9.07
1509,North East,Piperacillin with tazobactam,E-coli,2023-01-01,9.19
1510,North East,Piperacillin with tazobactam,E-coli,2023-02-01,8.94
1511,North East,Piperacillin with tazobactam,E-coli,2023-03-01,8.71
1512,North East,Piperacillin with tazobactam,E-coli,2023-04-01,9.62
1513,North East,Piperacillin with tazobactam,E-coli,2023-05-01,8.47
1514,North East,Piperacillin with tazobactam,E-coli,2023-06-01,8.26
1515,North East,Piperacillin with tazobactam,E-coli,2023-07-01,8.03
1516,North East,Piperacillin with tazobactam,E-coli,2023-08-01,7.59
1517,North East,Piperacillin with tazobactam,E-coli,2023-09-01,7.86
1518,North East,Piperacillin with tazobactam,E-coli,2023-10-01,8.08
1519,North East,Piperacillin with tazobactam,E-coli,2023-11-01,10.08
1520,North East,Piperacillin with tazobactam,E-coli,2023-12-01,12.26
1521,North East,Piperacillin with tazobactam,E-coli,2024-01-01,11.97
1522,North East,Piperacillin with tazobactam,E-coli,2024-02-01,10.8
1523,North East,Piperacillin with tazobactam,E-coli,2024-03-01,9.8
1524,North East,Piperacillin with tazobactam,E-coli,2024-04-01,9.32
1525,North East,Piperacillin with tazobactam,E-coli,2024-05-01,9.04
1526,North East,Piperacillin with tazobactam,E-coli,2024-06-01,9.25
1527,North East,Piperacillin with tazobactam,E-coli,2024-07-01,9.27
1528,North East,Piperacillin with tazobactam,E-coli,2024-08-01,9.48
1529,North East,Piperacillin with tazobactam,E-coli,2024-09-01,9.47
1530,North East,Piperacillin with tazobactam,E-coli,2024-10-01,10.86
1531,North East,Piperacillin with tazobactam,E-coli,2024-11-01,12.19
1532,North East,Piperacillin with tazobactam,E-coli,2024-12-01,12.28
1533,North East,Piperacillin with tazobactam,E-coli,2025-01-01,11.43
1534,North East,Piperacillin with tazobactam,E-coli,2025-02-01,13.14
1535,North East,Piperacillin with tazobactam,E-coli,2025-03-01,12.88
1536,North East,Piperacillin with tazobactam,E-coli,2025-04-01,13.58
1537,North East,Piperacillin with tazobactam,E-coli,2025-05-01,11.5
1538,North East,Piperacillin with tazobactam,E-coli,2025-06-01,10.99
1539,North East,Third Generation Cephalosporins,E-coli,2020-10-01,9.46
1540,North East,Third Generation Cephalosporins,E-coli,2020-11-01,10.57
1541,North East,Third Generation Cephalosporins,E-coli,2020-12-01,14.41
1542,North East,Third Generation Cephalosporins,E-coli,2021-01-01,12.96
1543,North East,Third Generation Cephalosporins,E-coli,2021-02-01,12.05
1544,North East,Third Generation Cephalosporins,E-coli,2021-03-01,9.68
1545,North East,Third Generation Cephalosporins,E-coli,2021-04-01,9.07
1546,North East,Third Generation Cephalosporins,E-coli,2021-05-01,7.77
1547,North East,Third Generation Cephalosporins,E-coli,2021-06-01,7.74
1548,North East,Third Generation Cephalosporins,E-coli,2021-07-01,7.66
1549,North East,Third Generation Cephalosporins,E-coli,2021-08-01,8.05
1550,North East,Third Generation Cephalosporins,E-coli,2021-09-01,7.07
1551,North East,Third Generation Cephalosporins,E-coli,2021-10-01,6.62
1552,North East,Third Generation Cephalosporins,E-coli,2021-11-01,7.35
1553,North East,Third Generation Cephalosporins,E-coli,2021-12-01,8.15
1554,North East,Third Generation Cephalosporins,E-coli,2022-01-01,9.05
1555,North East,Third Generation Cephalosporins,E-coli,2022-02-01,9.55
1556,North East,Third Generation Cephalosporins,E-coli,2022-03-01,10.94
1557,North East,Third Generation Cephalosporins,E-coli,2022-04-01,10.29
1558,North East,Third Generation Cephalosporins,E-coli,2022-05-01,8.26
1559,North East,Third Generation Cephalosporins,E-coli,2022-06-01,6.55
1560,North East,Third Generation Cephalosporins,E-coli,2022-07-01,8.74
1561,North East,Third Generation Cephalosporins,E-coli,2022-08-01,10.14
1562,North East,Third Generation Cephalosporins,E-coli,2022-09-01,11.39
1563,North East,Third Generation Cephalosporins,E-coli,2022-10-01,9.87
1564,North East,Third Generation Cephalosporins,E-coli,2022-11-01,9.77
1565,North East,Third Generation Cephalosporins,E-coli,2022-12-01,10.46
1566,North East,Third Generation Cephalosporins,E-coli,2023-01-01,9.64
1567,North East,Third Generation Cephalosporins,E-coli,2023-02-01,11.72
1568,North East,Third Generation Cephalosporins,E-coli,2023-03-01,11.08
1569,North East,Third Generation Cephalosporins,E-coli,2023-04-01,13.45
1570,North East,Third Generation Cephalosporins,E-coli,2023-05-01,12.39
1571,North East,Third Generation Cephalosporins,E-coli,2023-06-01,10.87
1572,North East,Third Generation Cephalosporins,E-coli,2023-07-01,10.61
1573,North East,Third Generation Cephalosporins,E-coli,2023-08-01,11.24
1574,North East,Third Generation Cephalosporins,E-coli,2023-09-01,11.47
1575,North East,Third Generation Cephalosporins,E-coli,2023-10-01,11.61
1576,North East,Third Generation Cephalosporins,E-coli,2023-11-01,10.39
1577,North East,Third Generation Cephalosporins,E-coli,2023-12-01,11.59
1578,North East,Third Generation Cephalosporins,E-coli,2024-01-01,9.88
1579,North East,Third Generation Cephalosporins,E-coli,2024-02-01,11.25
1580,North East,Third Generation Cephalosporins,E-coli,2024-03-01,11.9
1581,North East,Third Generation Cephalosporins,E-coli,2024-04-01,10.87
1582,North East,Third Generation Cephalosporins,E-coli,2024-05-01,8.85
1583,North East,Third Generation Cephalosporins,E-coli,2024-06-01,8.09
1584,North East,Third Generation Cephalosporins,E-coli,2024-07-01,9.39
1585,North East,Third Generation Cephalosporins,E-coli,2024-08-01,10.83
1586,North East,Third Generation Cephalosporins,E-coli,2024-09-01,11.92
1587,North East,Third Generation Cephalosporins,E-coli,2024-10-01,13.35
1588,North East,Third Generation Cephalosporins,E-coli,2024-11-01,13.76
1589,North East,Third Generation Cephalosporins,E-coli,2024-12-01,12.61
1590,North East,Third Generation Cephalosporins,E-coli,2025-01-01,12.41
1591,North East,Third Generation Cephalosporins,E-coli,2025-02-01,12.09
1592,North East,Third Generation Cephalosporins,E-coli,2025-03-01,12.8
1593,North East,Third Generation Cephalosporins,E-coli,2025-04-01,12.06
1594,North East,Third Generation Cephalosporins,E-coli,2025-05-01,11.83
1595,North East,Third Generation Cephalosporins,E-coli,2025-06-01,13.04
1596,North West,Amikacin,E-coli,2020-10-01,0.25
1597,North West,Amikacin,E-coli,2020-11-01,0.78
1598,North West,Amikacin,E-coli,2020-12-01,0.82
1599,North West,Amikacin,E-coli,2021-01-01,1.16
1600,North West,Amikacin,E-coli,2021-02-01,0.62
