date,value,series_id,is_forecast,model
2021-01-01,11.77,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-02-01,12.88,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-03-01,13.04,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-04-01,12.84,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-05-01,12.93,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-06-01,12.99,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-07-01,11.98,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-08-01,11.58,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-09-01,10.69,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-10-01,11.84,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-11-01,11.6,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2021-12-01,12.39,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-01-01,11.16,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-02-01,10.36,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-03-01,10.53,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-04-01,11.76,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-05-01,12.22,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-06-01,12.31,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-07-01,12.11,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-08-01,12.88,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-09-01,13.37,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-10-01,13.96,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-11-01,14.79,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2022-12-01,15.68,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-01-01,14.91,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-02-01,13.42,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-03-01,12.71,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-04-01,13.63,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-05-01,13.56,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-06-01,13.72,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-07-01,13.31,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-08-01,14.09,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-09-01,14.58,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-10-01,14.79,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-11-01,14.95,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2023-12-01,15.45,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-01-01,14.87,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-02-01,15.2,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-03-01,14.74,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-04-01,15.42,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-05-01,15.61,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-06-01,15.36,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-07-01,15.19,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-08-01,14.83,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-09-01,14.6,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-10-01,15.3,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-11-01,16.23,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2024-12-01,17.64,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2025-01-01,18.45,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2025-02-01,17.99,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2025-03-01,17.79,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2025-04-01,17.34,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2025-05-01,16.71,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2025-06-01,16.2,E-coli__Third Generation Cephalosporins__West Midlands,False,tcn
2025-07-01,11.121056348230978,E-coli__Third Generation Cephalosporins__West Midlands,True,tcn
2025-08-01,11.433484117758876,E-coli__Third Generation Cephalosporins__West Midlands,True,tcn
2025-09-01,11.408806839907953,E-coli__Third Generation Cephalosporins__West Midlands,True,tcn
2025-10-01,11.380274840607681,E-coli__Third Generation Cephalosporins__West Midlands,True,tcn
2025-11-01,11.398558132530278,E-coli__Third Generation Cephalosporins__West Midlands,True,tcn
2025-12-01,11.509986028667196,E-coli__Third Generation Cephalosporins__West Midlands,True,tcn
2020-10-01,12.54,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2020-11-01,12.41,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2020-12-01,12.61,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-01-01,10.96,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-02-01,12.94,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-03-01,13.9,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-04-01,14.56,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-05-01,12.9,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-06-01,12.71,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-07-01,13.01,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-08-01,13.47,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-09-01,13.8,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-10-01,13.66,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-11-01,14.46,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2021-12-01,13.33,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-01-01,13.42,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-02-01,11.73,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-03-01,11.79,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-04-01,11.46,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-05-01,12.33,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-06-01,14.16,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-07-01,14.98,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-08-01,15.53,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-09-01,14.4,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-10-01,14.52,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-11-01,14.33,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2022-12-01,15.51,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-01-01,15.92,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-02-01,15.97,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-03-01,15.57,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-04-01,15.81,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-05-01,16.02,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-06-01,15.11,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-07-01,15.46,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-08-01,14.78,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-09-01,15.34,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-10-01,14.4,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-11-01,15.43,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2023-12-01,16.05,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-01-01,15.64,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-02-01,15.4,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-03-01,16.47,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-04-01,16.84,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-05-01,16.32,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-06-01,14.63,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-07-01,14.55,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-08-01,15.42,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-09-01,15.16,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-10-01,17.1,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-11-01,17.75,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2024-12-01,18.62,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2025-01-01,16.91,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2025-02-01,15.72,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2025-03-01,15.75,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2025-04-01,17.57,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2025-05-01,17.53,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2025-06-01,17.13,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,False,tcn
2025-07-01,11.500317040086369,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,True,tcn
2025-08-01,11.873468863812466,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,True,tcn
2025-09-01,11.802229062568907,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,True,tcn
2025-10-01,11.756345264455046,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,True,tcn
2025-11-01,11.7630100917302,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,True,tcn
2025-12-01,11.879332008461486,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,True,tcn
2020-08-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2020-09-01,0.89,K-pneumoniae__Amikacin__East Midlands,False,tcn
2020-10-01,1.74,K-pneumoniae__Amikacin__East Midlands,False,tcn
2020-11-01,1.64,K-pneumoniae__Amikacin__East Midlands,False,tcn
2020-12-01,1.61,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-01-01,0.68,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-02-01,0.71,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-03-01,0.71,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-04-01,0.79,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-05-01,0.76,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-06-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-07-01,0.71,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-08-01,2.34,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-09-01,2.68,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-10-01,1.55,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-11-01,0.74,K-pneumoniae__Amikacin__East Midlands,False,tcn
2021-12-01,0.73,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-01-01,1.83,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-02-01,1.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-03-01,1.05,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-04-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-05-01,0.88,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-06-01,0.79,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-07-01,2.36,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-08-01,2.26,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-09-01,2.16,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-10-01,0.75,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-11-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2022-12-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-01-01,0.78,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-02-01,0.81,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-03-01,1.82,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-04-01,0.76,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-05-01,1.45,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-06-01,1.41,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-07-01,2.36,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-08-01,1.61,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-09-01,0.75,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-10-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-11-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2023-12-01,2.07,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-01-01,2.26,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-02-01,2.29,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-03-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-04-01,1.45,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-05-01,2.24,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-06-01,3.17,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-07-01,1.61,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-08-01,2.44,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-09-01,1.5,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-10-01,1.47,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-11-01,0.71,K-pneumoniae__Amikacin__East Midlands,False,tcn
2024-12-01,1.36,K-pneumoniae__Amikacin__East Midlands,False,tcn
2025-01-01,1.97,K-pneumoniae__Amikacin__East Midlands,False,tcn
2025-02-01,1.35,K-pneumoniae__Amikacin__East Midlands,False,tcn
2025-03-01,2.13,K-pneumoniae__Amikacin__East Midlands,False,tcn
2025-04-01,1.47,K-pneumoniae__Amikacin__East Midlands,False,tcn
2025-05-01,1.45,K-pneumoniae__Amikacin__East Midlands,False,tcn
2025-06-01,0.0,K-pneumoniae__Amikacin__East Midlands,False,tcn
2025-07-01,0.48307315482649055,K-pneumoniae__Amikacin__East Midlands,True,tcn
2025-08-01,0.4130885714907753,K-pneumoniae__Amikacin__East Midlands,True,tcn
2025-09-01,0.41862063094304014,K-pneumoniae__Amikacin__East Midlands,True,tcn
2025-10-01,0.4193871716170411,K-pneumoniae__Amikacin__East Midlands,True,tcn
2025-11-01,0.4492746084630546,K-pneumoniae__Amikacin__East Midlands,True,tcn
2025-12-01,0.4449648768520905,K-pneumoniae__Amikacin__East Midlands,True,tcn
2020-08-01,0.64,K-pneumoniae__Amikacin__East of England,False,tcn
2020-09-01,1.23,K-pneumoniae__Amikacin__East of England,False,tcn
2020-10-01,0.61,K-pneumoniae__Amikacin__East of England,False,tcn
2020-11-01,1.37,K-pneumoniae__Amikacin__East of England,False,tcn
2020-12-01,1.42,K-pneumoniae__Amikacin__East of England,False,tcn
2021-01-01,1.29,K-pneumoniae__Amikacin__East of England,False,tcn
2021-02-01,1.19,K-pneumoniae__Amikacin__East of England,False,tcn
2021-03-01,0.58,K-pneumoniae__Amikacin__East of England,False,tcn
2021-04-01,0.66,K-pneumoniae__Amikacin__East of England,False,tcn
2021-05-01,0.0,K-pneumoniae__Amikacin__East of England,False,tcn
2021-06-01,0.0,K-pneumoniae__Amikacin__East of England,False,tcn
2021-07-01,1.23,K-pneumoniae__Amikacin__East of England,False,tcn
2021-08-01,2.4,K-pneumoniae__Amikacin__East of England,False,tcn
2021-09-01,4.29,K-pneumoniae__Amikacin__East of England,False,tcn
2021-10-01,3.75,K-pneumoniae__Amikacin__East of England,False,tcn
2021-11-01,2.86,K-pneumoniae__Amikacin__East of England,False,tcn
2021-12-01,1.88,K-pneumoniae__Amikacin__East of England,False,tcn
2022-01-01,1.84,K-pneumoniae__Amikacin__East of England,False,tcn
2022-02-01,2.58,K-pneumoniae__Amikacin__East of England,False,tcn
2022-03-01,1.85,K-pneumoniae__Amikacin__East of England,False,tcn
2022-04-01,1.95,K-pneumoniae__Amikacin__East of England,False,tcn
2022-05-01,0.67,K-pneumoniae__Amikacin__East of England,False,tcn
2022-06-01,0.65,K-pneumoniae__Amikacin__East of England,False,tcn
2022-07-01,0.0,K-pneumoniae__Amikacin__East of England,False,tcn
2022-08-01,0.61,K-pneumoniae__Amikacin__East of England,False,tcn
2022-09-01,0.57,K-pneumoniae__Amikacin__East of England,False,tcn
2022-10-01,1.75,K-pneumoniae__Amikacin__East of England,False,tcn
2022-11-01,1.71,K-pneumoniae__Amikacin__East of England,False,tcn
2022-12-01,2.96,K-pneumoniae__Amikacin__East of England,False,tcn
2023-01-01,2.23,K-pneumoniae__Amikacin__East of England,False,tcn
2023-02-01,2.41,K-pneumoniae__Amikacin__East of England,False,tcn
2023-03-01,1.88,K-pneumoniae__Amikacin__East of England,False,tcn
2023-04-01,1.23,K-pneumoniae__Amikacin__East of England,False,tcn
2023-05-01,1.7,K-pneumoniae__Amikacin__East of England,False,tcn
2023-06-01,3.06,K-pneumoniae__Amikacin__East of England,False,tcn
2023-07-01,3.83,K-pneumoniae__Amikacin__East of England,False,tcn
2023-08-01,3.59,K-pneumoniae__Amikacin__East of England,False,tcn
2023-09-01,2.27,K-pneumoniae__Amikacin__East of England,False,tcn
2023-10-01,1.73,K-pneumoniae__Amikacin__East of England,False,tcn
2023-11-01,1.3,K-pneumoniae__Amikacin__East of England,False,tcn
2023-12-01,0.89,K-pneumoniae__Amikacin__East of England,False,tcn
2024-01-01,0.5,K-pneumoniae__Amikacin__East of England,False,tcn
2024-02-01,2.13,K-pneumoniae__Amikacin__East of England,False,tcn
2024-03-01,2.6,K-pneumoniae__Amikacin__East of England,False,tcn
2024-04-01,3.3,K-pneumoniae__Amikacin__East of England,False,tcn
2024-05-01,1.61,K-pneumoniae__Amikacin__East of England,False,tcn
2024-06-01,1.66,K-pneumoniae__Amikacin__East of England,False,tcn
2024-07-01,2.88,K-pneumoniae__Amikacin__East of England,False,tcn
2024-08-01,2.09,K-pneumoniae__Amikacin__East of England,False,tcn
2024-09-01,2.76,K-pneumoniae__Amikacin__East of England,False,tcn
2024-10-01,1.61,K-pneumoniae__Amikacin__East of England,False,tcn
2024-11-01,4.0,K-pneumoniae__Amikacin__East of England,False,tcn
2024-12-01,3.98,K-pneumoniae__Amikacin__East of England,False,tcn
2025-01-01,4.44,K-pneumoniae__Amikacin__East of England,False,tcn
2025-02-01,3.35,K-pneumoniae__Amikacin__East of England,False,tcn
2025-03-01,2.99,K-pneumoniae__Amikacin__East of England,False,tcn
2025-04-01,3.24,K-pneumoniae__Amikacin__East of England,False,tcn
2025-05-01,3.17,K-pneumoniae__Amikacin__East of England,False,tcn
2025-06-01,3.45,K-pneumoniae__Amikacin__East of England,False,tcn
2025-07-01,0.41458589111132493,K-pneumoniae__Amikacin__East of England,True,tcn
2025-08-01,0.6210259884839214,K-pneumoniae__Amikacin__East of England,True,tcn
2025-09-01,0.6031594818648218,K-pneumoniae__Amikacin__East of England,True,tcn
2025-10-01,0.5840613382606042,K-pneumoniae__Amikacin__East of England,True,tcn
2025-11-01,0.5788844174192055,K-pneumoniae__Amikacin__East of England,True,tcn
2025-12-01,0.6416936881317057,K-pneumoniae__Amikacin__East of England,True,tcn
2020-08-01,2.16,K-pneumoniae__Amikacin__London,False,tcn
2020-09-01,1.29,K-pneumoniae__Amikacin__London,False,tcn
2020-10-01,1.21,K-pneumoniae__Amikacin__London,False,tcn
2020-11-01,1.59,K-pneumoniae__Amikacin__London,False,tcn
2020-12-01,2.92,K-pneumoniae__Amikacin__London,False,tcn
2021-01-01,2.24,K-pneumoniae__Amikacin__London,False,tcn
2021-02-01,1.74,K-pneumoniae__Amikacin__London,False,tcn
2021-03-01,1.71,K-pneumoniae__Amikacin__London,False,tcn
2021-04-01,2.38,K-pneumoniae__Amikacin__London,False,tcn
2021-05-01,4.56,K-pneumoniae__Amikacin__London,False,tcn
2021-06-01,3.19,K-pneumoniae__Amikacin__London,False,tcn
2021-07-01,3.19,K-pneumoniae__Amikacin__London,False,tcn
2021-08-01,2.1,K-pneumoniae__Amikacin__London,False,tcn
2021-09-01,2.57,K-pneumoniae__Amikacin__London,False,tcn
2021-10-01,3.37,K-pneumoniae__Amikacin__London,False,tcn
2021-11-01,4.6,K-pneumoniae__Amikacin__London,False,tcn
2021-12-01,5.33,K-pneumoniae__Amikacin__London,False,tcn
2022-01-01,7.07,K-pneumoniae__Amikacin__London,False,tcn
2022-02-01,6.55,K-pneumoniae__Amikacin__London,False,tcn
2022-03-01,6.55,K-pneumoniae__Amikacin__London,False,tcn
2022-04-01,4.26,K-pneumoniae__Amikacin__London,False,tcn
2022-05-01,3.42,K-pneumoniae__Amikacin__London,False,tcn
2022-06-01,2.97,K-pneumoniae__Amikacin__London,False,tcn
2022-07-01,3.94,K-pneumoniae__Amikacin__London,False,tcn
2022-08-01,4.95,K-pneumoniae__Amikacin__London,False,tcn
2022-09-01,8.0,K-pneumoniae__Amikacin__London,False,tcn
2022-10-01,6.28,K-pneumoniae__Amikacin__London,False,tcn
2022-11-01,6.03,K-pneumoniae__Amikacin__London,False,tcn
2022-12-01,2.39,K-pneumoniae__Amikacin__London,False,tcn
2023-01-01,3.4,K-pneumoniae__Amikacin__London,False,tcn
2023-02-01,2.55,K-pneumoniae__Amikacin__London,False,tcn
2023-03-01,3.4,K-pneumoniae__Amikacin__London,False,tcn
2023-04-01,3.56,K-pneumoniae__Amikacin__London,False,tcn
2023-05-01,3.57,K-pneumoniae__Amikacin__London,False,tcn
2023-06-01,4.47,K-pneumoniae__Amikacin__London,False,tcn
2023-07-01,3.6,K-pneumoniae__Amikacin__London,False,tcn
2023-08-01,3.76,K-pneumoniae__Amikacin__London,False,tcn
2023-09-01,3.21,K-pneumoniae__Amikacin__London,False,tcn
2023-10-01,3.44,K-pneumoniae__Amikacin__London,False,tcn
2023-11-01,3.1,K-pneumoniae__Amikacin__London,False,tcn
2023-12-01,3.18,K-pneumoniae__Amikacin__London,False,tcn
2024-01-01,3.15,K-pneumoniae__Amikacin__London,False,tcn
2024-02-01,4.9,K-pneumoniae__Amikacin__London,False,tcn
2024-03-01,4.86,K-pneumoniae__Amikacin__London,False,tcn
2024-04-01,4.26,K-pneumoniae__Amikacin__London,False,tcn
2024-05-01,3.36,K-pneumoniae__Amikacin__London,False,tcn
2024-06-01,4.49,K-pneumoniae__Amikacin__London,False,tcn
2024-07-01,5.56,K-pneumoniae__Amikacin__London,False,tcn
2024-08-01,5.88,K-pneumoniae__Amikacin__London,False,tcn
2024-09-01,4.84,K-pneumoniae__Amikacin__London,False,tcn
2024-10-01,5.14,K-pneumoniae__Amikacin__London,False,tcn
2024-11-01,4.35,K-pneumoniae__Amikacin__London,False,tcn
2024-12-01,4.72,K-pneumoniae__Amikacin__London,False,tcn
2025-01-01,4.04,K-pneumoniae__Amikacin__London,False,tcn
2025-02-01,5.14,K-pneumoniae__Amikacin__London,False,tcn
2025-03-01,4.26,K-pneumoniae__Amikacin__London,False,tcn
2025-04-01,4.1,K-pneumoniae__Amikacin__London,False,tcn
2025-05-01,2.93,K-pneumoniae__Amikacin__London,False,tcn
2025-06-01,2.45,K-pneumoniae__Amikacin__London,False,tcn
2025-07-01,2.335975668941208,K-pneumoniae__Amikacin__London,True,tcn
2025-08-01,2.3253846629998733,K-pneumoniae__Amikacin__London,True,tcn
2025-09-01,2.305019538706069,K-pneumoniae__Amikacin__London,True,tcn
2025-10-01,2.3252249375784864,K-pneumoniae__Amikacin__London,True,tcn
2025-11-01,2.3408559977851717,K-pneumoniae__Amikacin__London,True,tcn
2025-12-01,2.3514431978318173,K-pneumoniae__Amikacin__London,True,tcn
2020-08-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2020-09-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2020-10-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2020-11-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2020-12-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-01-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-02-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-03-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-04-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-05-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-06-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-07-01,4.76,K-pneumoniae__Amikacin__North East,False,tcn
2021-08-01,5.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-09-01,4.35,K-pneumoniae__Amikacin__North East,False,tcn
2021-10-01,4.0,K-pneumoniae__Amikacin__North East,False,tcn
2021-11-01,4.17,K-pneumoniae__Amikacin__North East,False,tcn
2021-12-01,4.17,K-pneumoniae__Amikacin__North East,False,tcn
2022-01-01,4.17,K-pneumoniae__Amikacin__North East,False,tcn
2022-02-01,7.41,K-pneumoniae__Amikacin__North East,False,tcn
2022-03-01,5.56,K-pneumoniae__Amikacin__North East,False,tcn
2022-04-01,6.98,K-pneumoniae__Amikacin__North East,False,tcn
2022-05-01,6.82,K-pneumoniae__Amikacin__North East,False,tcn
2022-06-01,9.09,K-pneumoniae__Amikacin__North East,False,tcn
2022-07-01,4.35,K-pneumoniae__Amikacin__North East,False,tcn
2022-08-01,5.36,K-pneumoniae__Amikacin__North East,False,tcn
2022-09-01,6.56,K-pneumoniae__Amikacin__North East,False,tcn
2022-10-01,9.26,K-pneumoniae__Amikacin__North East,False,tcn
2022-11-01,6.67,K-pneumoniae__Amikacin__North East,False,tcn
2022-12-01,7.02,K-pneumoniae__Amikacin__North East,False,tcn
2023-01-01,5.45,K-pneumoniae__Amikacin__North East,False,tcn
2023-02-01,4.35,K-pneumoniae__Amikacin__North East,False,tcn
2023-03-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2023-04-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2023-05-01,0.0,K-pneumoniae__Amikacin__North East,False,tcn
2023-06-01,5.13,K-pneumoniae__Amikacin__North East,False,tcn
2023-07-01,4.65,K-pneumoniae__Amikacin__North East,False,tcn
2023-08-01,4.88,K-pneumoniae__Amikacin__North East,False,tcn
2023-09-01,2.5,K-pneumoniae__Amikacin__North East,False,tcn
2023-10-01,2.13,K-pneumoniae__Amikacin__North East,False,tcn
2023-11-01,2.17,K-pneumoniae__Amikacin__North East,False,tcn
2023-12-01,2.56,K-pneumoniae__Amikacin__North East,False,tcn
2024-01-01,3.45,K-pneumoniae__Amikacin__North East,False,tcn
