,mae,rmse,model
E-coli__Amikacin__East Midlands,0.26692446528409675,0.2829009287675991,LSTM-Direct
E-coli__Amikacin__East of England,0.1517882343604499,0.21421313350067892,LSTM-Direct
E-coli__Amikacin__London,0.29585171594602916,0.3377265657952051,LSTM-Direct
E-coli__Amikacin__North East,0.1961797307139248,0.23093548557778687,LSTM-Direct
E-coli__Amikacin__North West,0.20740519736022023,0.23872764593441717,LSTM-Direct
E-coli__Amikacin__South East,0.30410260909424314,0.3689549609161808,LSTM-Direct
E-coli__Amikacin__South West,0.2130047126019153,0.25682885807587597,LSTM-Direct
E-coli__Amikacin__West Midlands,0.23018575436868924,0.2886945042570678,LSTM-Direct
E-coli__Amikacin__Yorkshire and Humber,0.311326038501824,0.3580520720029913,LSTM-Direct
E-coli__Carbapenems__East Midlands,0.21980571164072868,0.2560441131696805,LSTM-Direct
E-coli__Carbapenems__East of England,0.25260712920967127,0.3075458240584488,LSTM-Direct
E-coli__Carbapenems__London,0.27069952055157687,0.3070329227375716,LSTM-Direct
E-coli__Carbapenems__North East,0.24795355017052254,0.3552025856383666,LSTM-Direct
E-coli__Carbapenems__North West,0.18903307959897842,0.304593080315658,LSTM-Direct
E-coli__Carbapenems__South East,0.2672351422925811,0.3627237068251542,LSTM-Direct
E-coli__Carbapenems__South West,0.3328078727425587,0.37826803373313117,LSTM-Direct
E-coli__Carbapenems__West Midlands,0.27334706822339827,0.3414952328792983,LSTM-Direct
E-coli__Carbapenems__Yorkshire and Humber,0.22743783265833653,0.3062638373539988,LSTM-Direct
E-coli__Ciprofloxacin__East Midlands,0.2972500020456797,0.3757572905765577,LSTM-Direct
E-coli__Ciprofloxacin__East of England,0.35469382290963963,0.38370044568780487,LSTM-Direct
E-coli__Ciprofloxacin__London,0.14156618928476616,0.17403939923631814,LSTM-Direct
E-coli__Ciprofloxacin__North East,0.16519822423940836,0.2122538108299549,LSTM-Direct
E-coli__Ciprofloxacin__North West,0.2620651694683886,0.29847403712275167,LSTM-Direct
E-coli__Ciprofloxacin__South East,0.29974397178926304,0.36282542127025813,LSTM-Direct
E-coli__Ciprofloxacin__South West,0.28555525290721023,0.3732262769768861,LSTM-Direct
E-coli__Ciprofloxacin__West Midlands,0.26697849082997976,0.30996639032597634,LSTM-Direct
E-coli__Ciprofloxacin__Yorkshire and Humber,0.21873414438083438,0.2791878560548058,LSTM-Direct
E-coli__Co-amoxiclav__East Midlands,0.27849463718011164,0.3151185322647141,LSTM-Direct
E-coli__Co-amoxiclav__East of England,0.1725777335898785,0.2509434624429105,LSTM-Direct
E-coli__Co-amoxiclav__London,0.17117822652435735,0.1773248419682112,LSTM-Direct
E-coli__Co-amoxiclav__North East,0.19534896856864195,0.22683981946734738,LSTM-Direct
E-coli__Co-amoxiclav__North West,0.18842641235887156,0.2171908836347819,LSTM-Direct
E-coli__Co-amoxiclav__South East,0.14594293389039367,0.1815075443400674,LSTM-Direct
E-coli__Co-amoxiclav__South West,0.11876610434557368,0.13782629653373527,LSTM-Direct
E-coli__Co-amoxiclav__West Midlands,0.2935686591427252,0.3417311351781388,LSTM-Direct
E-coli__Co-amoxiclav__Yorkshire and Humber,0.2547489794331312,0.2712094496132743,LSTM-Direct
E-coli__Gentamicin__East Midlands,0.15073408820778084,0.17626014495423756,LSTM-Direct
E-coli__Gentamicin__East of England,0.35130376125961343,0.4060075744656584,LSTM-Direct
E-coli__Gentamicin__London,0.3002092604495507,0.3357199219451318,LSTM-Direct
E-coli__Gentamicin__North East,0.25578944111724006,0.3035496016217467,LSTM-Direct
E-coli__Gentamicin__North West,0.2674419831603423,0.31416370462033705,LSTM-Direct
E-coli__Gentamicin__South East,0.18571766546073584,0.2507627218752866,LSTM-Direct
E-coli__Gentamicin__South West,0.14221184184596355,0.17919220702595437,LSTM-Direct
E-coli__Gentamicin__West Midlands,0.24914659577297568,0.30545076739197863,LSTM-Direct
E-coli__Gentamicin__Yorkshire and Humber,0.15476089537997625,0.20115457947267354,LSTM-Direct
E-coli__Piperacillin with tazobactam__East Midlands,0.10320846281338136,0.10958615429476364,LSTM-Direct
E-coli__Piperacillin with tazobactam__East of England,0.22847007501640496,0.2608119093462501,LSTM-Direct
E-coli__Piperacillin with tazobactam__London,0.26941097953660353,0.32347319065746,LSTM-Direct
E-coli__Piperacillin with tazobactam__North East,0.21751282063866786,0.2645567313957054,LSTM-Direct
E-coli__Piperacillin with tazobactam__North West,0.3111801533610173,0.318611513904436,LSTM-Direct
E-coli__Piperacillin with tazobactam__South East,0.14597156237197664,0.2184267261007068,LSTM-Direct
E-coli__Piperacillin with tazobactam__South West,0.3281636152743815,0.34804805357723523,LSTM-Direct
E-coli__Piperacillin with tazobactam__West Midlands,0.3330643938271913,0.36409165023323353,LSTM-Direct
E-coli__Piperacillin with tazobactam__Yorkshire and Humber,0.17471562540060845,0.2172516225980995,LSTM-Direct
E-coli__Third Generation Cephalosporins__East Midlands,0.2138010530188671,0.23484038349277586,LSTM-Direct
E-coli__Third Generation Cephalosporins__East of England,0.24161765449322356,0.2702852556110796,LSTM-Direct
E-coli__Third Generation Cephalosporins__London,0.24619852717266175,0.2713053417846813,LSTM-Direct
E-coli__Third Generation Cephalosporins__North East,0.23748164878276978,0.24723508322964144,LSTM-Direct
E-coli__Third Generation Cephalosporins__North West,0.32457831209132065,0.3674388803731707,LSTM-Direct
E-coli__Third Generation Cephalosporins__South East,0.3022742029905275,0.3257557361265679,LSTM-Direct
E-coli__Third Generation Cephalosporins__South West,0.19442952760160934,0.26619117881163684,LSTM-Direct
E-coli__Third Generation Cephalosporins__West Midlands,0.2587469754666198,0.29251666112988634,LSTM-Direct
E-coli__Third Generation Cephalosporins__Yorkshire and Humber,0.21244080989444947,0.2504937931379963,LSTM-Direct
K-pneumoniae__Amikacin__East Midlands,0.3331549129204947,0.4001620014964304,LSTM-Direct
K-pneumoniae__Amikacin__East of England,0.2881947973588085,0.32565060990677747,LSTM-Direct
K-pneumoniae__Amikacin__London,0.1787132462912846,0.22092439482626083,LSTM-Direct
K-pneumoniae__Amikacin__North East,0.16959548474632222,0.2097539620568154,LSTM-Direct
K-pneumoniae__Amikacin__North West,0.29127957458852816,0.3731631605592888,LSTM-Direct
K-pneumoniae__Amikacin__South East,0.1446353494178364,0.18876565901327305,LSTM-Direct
K-pneumoniae__Amikacin__South West,0.30111518565373335,0.3582868822425169,LSTM-Direct
K-pneumoniae__Amikacin__West Midlands,0.3416617023953687,0.4136254859932082,LSTM-Direct
K-pneumoniae__Amikacin__Yorkshire and Humber,0.2611260191108545,0.35946219774913046,LSTM-Direct
K-pneumoniae__Carbapenems__East Midlands,0.23811635225103933,0.308400436400445,LSTM-Direct
K-pneumoniae__Carbapenems__East of England,0.2510748780764995,0.3232519623779177,LSTM-Direct
K-pneumoniae__Carbapenems__London,0.19750551967533178,0.2476738654794646,LSTM-Direct
K-pneumoniae__Carbapenems__North East,0.21566373604640546,0.24077734548066554,LSTM-Direct
K-pneumoniae__Carbapenems__North West,0.15574575188945525,0.17485254981828233,LSTM-Direct
K-pneumoniae__Carbapenems__South East,0.3002654037894878,0.4155759299145087,LSTM-Direct
K-pneumoniae__Carbapenems__South West,0.24733536098669287,0.27395309529748263,LSTM-Direct
K-pneumoniae__Carbapenems__West Midlands,0.18642042904452596,0.23144217771657963,LSTM-Direct
K-pneumoniae__Carbapenems__Yorkshire and Humber,0.22751342021861834,0.286217133943103,LSTM-Direct
K-pneumoniae__Ciprofloxacin__East Midlands,0.1906339835947024,0.21399819000275883,LSTM-Direct
K-pneumoniae__Ciprofloxacin__East of England,0.1695508958134128,0.20113220814916372,LSTM-Direct
K-pneumoniae__Ciprofloxacin__London,0.22331644630041048,0.2539501505019289,LSTM-Direct
K-pneumoniae__Ciprofloxacin__North East,0.10577250974431589,0.12708507429227786,LSTM-Direct
K-pneumoniae__Ciprofloxacin__North West,0.23955256534597036,0.25637261833253644,LSTM-Direct
K-pneumoniae__Ciprofloxacin__South East,0.2576276558954392,0.3265635167028686,LSTM-Direct
K-pneumoniae__Ciprofloxacin__South West,0.2807773924257883,0.33606770198113095,LSTM-Direct
K-pneumoniae__Ciprofloxacin__West Midlands,0.20967867632934897,0.22852999610429872,LSTM-Direct
K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,0.157722133145527,0.21291434855796862,LSTM-Direct
K-pneumoniae__Co-amoxiclav__East Midlands,0.2428260573953065,0.3027253442050936,LSTM-Direct
K-pneumoniae__Co-amoxiclav__East of England,0.23724331683202013,0.2707415384800378,LSTM-Direct
K-pneumoniae__Co-amoxiclav__London,0.1734012781779761,0.19817297286093727,LSTM-Direct
K-pneumoniae__Co-amoxiclav__North East,0.200741726295945,0.24058084417846579,LSTM-Direct
K-pneumoniae__Co-amoxiclav__North West,0.25293786873113516,0.2766478901451166,LSTM-Direct
K-pneumoniae__Co-amoxiclav__South East,0.1994892552379207,0.21412789423500653,LSTM-Direct
K-pneumoniae__Co-amoxiclav__South West,0.21480000728894869,0.24385049713389553,LSTM-Direct
K-pneumoniae__Co-amoxiclav__West Midlands,0.28243625232285946,0.33731780855838545,LSTM-Direct
K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,0.17865591215938345,0.20186428782243668,LSTM-Direct
K-pneumoniae__Gentamicin__East Midlands,0.20263634970277025,0.24256626231611533,LSTM-Direct
K-pneumoniae__Gentamicin__East of England,0.173141351908676,0.2109955608475948,LSTM-Direct
K-pneumoniae__Gentamicin__London,0.17793180733092395,0.2044644904015887,LSTM-Direct
K-pneumoniae__Gentamicin__North East,0.22173216704900314,0.2559262337339037,LSTM-Direct
K-pneumoniae__Gentamicin__North West,0.24852277914446408,0.2887953621441275,LSTM-Direct
K-pneumoniae__Gentamicin__South East,0.36253573894902197,0.38010902714321826,LSTM-Direct
K-pneumoniae__Gentamicin__South West,0.2697900880569586,0.3061388397023267,LSTM-Direct
K-pneumoniae__Gentamicin__West Midlands,0.23531207260569598,0.2464935304226961,LSTM-Direct
K-pneumoniae__Gentamicin__Yorkshire and Humber,0.1466076245186478,0.19225407291889082,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__East Midlands,0.2489905351562864,0.3066107616780196,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__East of England,0.2878483080636706,0.31242284042694174,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__London,0.2422832064349675,0.2729340734137996,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__North East,0.20113763058372405,0.26334168992079954,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__North West,0.16585511984538903,0.20943184156981945,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__South East,0.12082879716307393,0.15509514395893811,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__South West,0.23620431665609443,0.27455192374501,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__West Midlands,0.15581587407296182,0.20360118111502656,LSTM-Direct
K-pneumoniae__Piperacillin with tazobactam__Yorkshire and Humber,0.16546597158732482,0.19116247431611014,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__East Midlands,0.21933164905998281,0.24903535968848958,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__East of England,0.22436980008011273,0.2434909391322089,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__London,0.18865848812100006,0.19963769065014983,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__North East,0.18900558278709445,0.23895959720472384,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__North West,0.1865611545785296,0.23467541670415798,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__South East,0.14829094683666452,0.15915810266273192,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__South West,0.19561687396701224,0.246404789861191,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__West Midlands,0.22090028478453375,0.28966709052807404,LSTM-Direct
K-pneumoniae__Third Generation Cephalosporins__Yorkshire and Humber,0.1322241810722104,0.16334936917120557,LSTM-Direct
P-aeruginosa__Amikacin__East Midlands,0.4556110685844887,0.579865069940681,LSTM-Direct
P-aeruginosa__Amikacin__East of England,0.33390237798013755,0.3628454486070189,LSTM-Direct
P-aeruginosa__Amikacin__London,0.16743774451373553,0.2473065415085856,LSTM-Direct
P-aeruginosa__Amikacin__North East,0.1770429941746192,0.23342796521324555,LSTM-Direct
P-aeruginosa__Amikacin__North West,0.2931555449629648,0.43036881458341447,LSTM-Direct
P-aeruginosa__Amikacin__South East,0.3349134449849425,0.37532445749067384,LSTM-Direct
P-aeruginosa__Amikacin__South West,0.4714996302439121,0.5450378700302572,LSTM-Direct
P-aeruginosa__Amikacin__West Midlands,0.2699453322753152,0.2872969828769331,LSTM-Direct
P-aeruginosa__Amikacin__Yorkshire and Humber,0.1933362451113623,0.30494688851044655,LSTM-Direct
P-aeruginosa__Carbapenems__East Midlands,0.1343303679524688,0.184467415025271,LSTM-Direct
P-aeruginosa__Carbapenems__East of England,0.15669182068581225,0.188878201947388,LSTM-Direct
P-aeruginosa__Carbapenems__London,0.14826980710612536,0.17152724882848785,LSTM-Direct
P-aeruginosa__Carbapenems__North East,0.203240677375223,0.2460969808410134,LSTM-Direct
P-aeruginosa__Carbapenems__North West,0.2013348155152952,0.24305914143441956,LSTM-Direct
P-aeruginosa__Carbapenems__South East,0.17820183367022766,0.20488505964635156,LSTM-Direct
P-aeruginosa__Carbapenems__South West,0.190578057576363,0.2605434377364841,LSTM-Direct
P-aeruginosa__Carbapenems__West Midlands,0.2791174927290308,0.3208654092170482,LSTM-Direct
P-aeruginosa__Carbapenems__Yorkshire and Humber,0.26451010819123955,0.3289175891390917,LSTM-Direct
P-aeruginosa__Ceftazidime__East Midlands,0.23416790403675472,0.2841068350866208,LSTM-Direct
P-aeruginosa__Ceftazidime__East of England,0.12615763446858694,0.15737669156833917,LSTM-Direct
P-aeruginosa__Ceftazidime__London,0.17557503265033614,0.21322457306435372,LSTM-Direct
P-aeruginosa__Ceftazidime__North East,0.18365661528047683,0.20942779384120044,LSTM-Direct
P-aeruginosa__Ceftazidime__North West,0.15707024705196998,0.1921571731175301,LSTM-Direct
P-aeruginosa__Ceftazidime__South East,0.20588228974157574,0.25151280149394656,LSTM-Direct
P-aeruginosa__Ceftazidime__South West,0.2321637070765319,0.31400537953192265,LSTM-Direct
P-aeruginosa__Ceftazidime__West Midlands,0.11534249563444272,0.1426941746065631,LSTM-Direct
P-aeruginosa__Ceftazidime__Yorkshire and Humber,0.20405179806274285,0.2629765445988348,LSTM-Direct
P-aeruginosa__Ciprofloxacin__East Midlands,0.27628839959246526,0.3377584353138734,LSTM-Direct
P-aeruginosa__Ciprofloxacin__East of England,0.1818776727551872,0.21778769071745518,LSTM-Direct
P-aeruginosa__Ciprofloxacin__London,0.17640317019688767,0.2222734049101284,LSTM-Direct
P-aeruginosa__Ciprofloxacin__North East,0.20163009230932993,0.28127805885382295,LSTM-Direct
P-aeruginosa__Ciprofloxacin__North West,0.11184647330239957,0.12324206319407448,LSTM-Direct
P-aeruginosa__Ciprofloxacin__South East,0.2537366391346565,0.258990115561799,LSTM-Direct
P-aeruginosa__Ciprofloxacin__South West,0.2618474699890734,0.29397456388630727,LSTM-Direct
P-aeruginosa__Ciprofloxacin__West Midlands,0.30014774935386296,0.34868183417666737,LSTM-Direct
P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,0.153396247600585,0.16470119977081515,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__East Midlands,0.35570470655732284,0.3894446226098767,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__East of England,0.23522195512043328,0.24967513829236243,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__London,0.1825365501520658,0.2185009201885979,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__North East,0.29368528251502163,0.3387337781454594,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__North West,0.18011298568931466,0.21341105063412802,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__South East,0.23006633296743892,0.28289933963045305,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__South West,0.2928194746582003,0.3631581617188393,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__West Midlands,0.19339488172704486,0.27195931162645515,LSTM-Direct
P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,0.15046856675377862,0.17697627327978613,LSTM-Direct
S-pneumoniae__Macrolides__East of England,0.16707198258213296,0.20047805246945657,LSTM-Direct
S-pneumoniae__Macrolides__London,0.07828108297378265,0.10063064422638715,LSTM-Direct
S-pneumoniae__Macrolides__North West,0.15092177209331717,0.19111764172302714,LSTM-Direct
S-pneumoniae__Macrolides__South East,0.21784850982244566,0.2699507102763713,LSTM-Direct
S-pneumoniae__Macrolides__South West,0.14634241987437288,0.16733442808366988,LSTM-Direct
S-pneumoniae__Macrolides__West Midlands,0.2147647351593661,0.2758862412441074,LSTM-Direct
S-pneumoniae__Macrolides__Yorkshire and Humber,0.07299980828827694,0.09616357717700821,LSTM-Direct
S-pneumoniae__Penicillin__East of England,0.13165783771691397,0.139547271538361,LSTM-Direct
S-pneumoniae__Penicillin__London,0.32684722747713163,0.3365611114019605,LSTM-Direct
S-pneumoniae__Penicillin__North West,0.12285321895298391,0.14138196762776425,LSTM-Direct
S-pneumoniae__Penicillin__South East,0.11702237989679483,0.13579481126929083,LSTM-Direct
S-pneumoniae__Penicillin__South West,0.15744667163543005,0.20307629088183154,LSTM-Direct
S-pneumoniae__Penicillin__West Midlands,0.2744050240032691,0.33283255424969255,LSTM-Direct
S-pneumoniae__Penicillin__Yorkshire and Humber,0.24451215183263494,0.31598678793618107,LSTM-Direct
e-faecalis__Glycopeptides__East Midlands,0.12556389650066926,0.18463408711023627,LSTM-Direct
e-faecalis__Glycopeptides__East of England,0.27004427942818404,0.3027465810756093,LSTM-Direct
e-faecalis__Glycopeptides__London,0.32936045710248124,0.3416714654182323,LSTM-Direct
e-faecalis__Glycopeptides__North East,0.24526974486187406,0.27420549777175085,LSTM-Direct
e-faecalis__Glycopeptides__North West,0.1913660268312158,0.23228481193243872,LSTM-Direct
e-faecalis__Glycopeptides__South East,0.1610507463973128,0.18542480883834178,LSTM-Direct
e-faecalis__Glycopeptides__South West,0.2757219056622884,0.3022340211734293,LSTM-Direct
e-faecalis__Glycopeptides__West Midlands,0.20058942490551468,0.2420792247762643,LSTM-Direct
e-faecalis__Glycopeptides__Yorkshire and Humber,0.15172997140590103,0.18979282041605622,LSTM-Direct
e-faecium__Glycopeptides__East Midlands,0.20460335643895267,0.27453458746235115,LSTM-Direct
e-faecium__Glycopeptides__East of England,0.2436772658199183,0.2703824770209358,LSTM-Direct
e-faecium__Glycopeptides__London,0.21409284886199084,0.2650664441515925,LSTM-Direct
e-faecium__Glycopeptides__North East,0.24099030388334808,0.2829178955327632,LSTM-Direct
e-faecium__Glycopeptides__North West,0.21726066958608026,0.2577544652698334,LSTM-Direct
e-faecium__Glycopeptides__South East,0.1380626908149232,0.1882912048608777,LSTM-Direct
e-faecium__Glycopeptides__South West,0.18563741989832808,0.22481410849292127,LSTM-Direct
e-faecium__Glycopeptides__West Midlands,0.14163538385857363,0.1890133045471186,LSTM-Direct
e-faecium__Glycopeptides__Yorkshire and Humber,0.16709636043580636,0.17778090812955744,LSTM-Direct
E-coli__Amikacin__East Midlands,0.2823362677680885,0.2892869892274227,LSTM-Recursive
E-coli__Amikacin__East of England,0.15631363365819897,0.20810662202645408,LSTM-Recursive
E-coli__Amikacin__London,0.2980555890360049,0.34011547825450206,LSTM-Recursive
E-coli__Amikacin__North East,0.1908468624205767,0.22499248769180108,LSTM-Recursive
E-coli__Amikacin__North West,0.23131365268946638,0.28928885983191294,LSTM-Recursive
E-coli__Amikacin__South East,0.26178690974782876,0.32778871667045717,LSTM-Recursive
E-coli__Amikacin__South West,0.21804796238282473,0.253980870862685,LSTM-Recursive
E-coli__Amikacin__West Midlands,0.23990889171329025,0.29318907065103894,LSTM-Recursive
E-coli__Amikacin__Yorkshire and Humber,0.29063536537172124,0.3229976416641764,LSTM-Recursive
E-coli__Carbapenems__East Midlands,0.21203138210676506,0.25204573936436653,LSTM-Recursive
E-coli__Carbapenems__East of England,0.23748823555364892,0.28703112541658976,LSTM-Recursive
E-coli__Carbapenems__London,0.23334475404084895,0.27865055545629247,LSTM-Recursive
E-coli__Carbapenems__North East,0.17166405764104406,0.2947663851700395,LSTM-Recursive
E-coli__Carbapenems__North West,0.1720242544446544,0.24332427967563322,LSTM-Recursive
E-coli__Carbapenems__South East,0.28736860796052593,0.34194128533840146,LSTM-Recursive
E-coli__Carbapenems__South West,0.35235877302012164,0.41402948031468934,LSTM-Recursive
E-coli__Carbapenems__West Midlands,0.2708155854605859,0.3562106755471684,LSTM-Recursive
E-coli__Carbapenems__Yorkshire and Humber,0.25983326191027123,0.30806313939010216,LSTM-Recursive
E-coli__Ciprofloxacin__East Midlands,0.2753329829698519,0.3513846547578556,LSTM-Recursive
E-coli__Ciprofloxacin__East of England,0.33032362916592733,0.36820857572935145,LSTM-Recursive
E-coli__Ciprofloxacin__London,0.13166718515390366,0.15885627499359364,LSTM-Recursive
E-coli__Ciprofloxacin__North East,0.19502995068269005,0.24702536736393457,LSTM-Recursive
E-coli__Ciprofloxacin__North West,0.24801530804567018,0.2830482441797444,LSTM-Recursive
E-coli__Ciprofloxacin__South East,0.3139324864168751,0.38265813500136564,LSTM-Recursive
E-coli__Ciprofloxacin__South West,0.2908648103190017,0.37030495237641414,LSTM-Recursive
E-coli__Ciprofloxacin__West Midlands,0.2621717381622364,0.3016768684932022,LSTM-Recursive
E-coli__Ciprofloxacin__Yorkshire and Humber,0.23265335151908353,0.27789846929500533,LSTM-Recursive
E-coli__Co-amoxiclav__East Midlands,0.26273913478989713,0.3053551485311935,LSTM-Recursive
E-coli__Co-amoxiclav__East of England,0.1873691854732881,0.2446102566462627,LSTM-Recursive
E-coli__Co-amoxiclav__London,0.13216934232362604,0.139362825912857,LSTM-Recursive
E-coli__Co-amoxiclav__North East,0.19387508026890732,0.2335896292626991,LSTM-Recursive
E-coli__Co-amoxiclav__North West,0.23897156246934026,0.2657782118376291,LSTM-Recursive
E-coli__Co-amoxiclav__South East,0.09007411861942505,0.10612205092537733,LSTM-Recursive
E-coli__Co-amoxiclav__South West,0.14023875748324854,0.16156354700216874,LSTM-Recursive
E-coli__Co-amoxiclav__West Midlands,0.3068496614111347,0.33180455185443336,LSTM-Recursive
E-coli__Co-amoxiclav__Yorkshire and Humber,0.2669803579478896,0.27823436613576474,LSTM-Recursive
E-coli__Gentamicin__East Midlands,0.1487652173055975,0.1760672769491107,LSTM-Recursive
E-coli__Gentamicin__East of England,0.3250720015051308,0.3585531808391833,LSTM-Recursive
E-coli__Gentamicin__London,0.29183944084393015,0.3359756798870619,LSTM-Recursive
E-coli__Gentamicin__North East,0.23094733141158527,0.27877650787604236,LSTM-Recursive
E-coli__Gentamicin__North West,0.3214283853270034,0.3619534754919864,LSTM-Recursive
E-coli__Gentamicin__South East,0.202015725521652,0.23472583529124327,LSTM-Recursive
E-coli__Gentamicin__South West,0.10916882948877665,0.13951451625242603,LSTM-Recursive
E-coli__Gentamicin__West Midlands,0.2684122568102314,0.3323839570193025,LSTM-Recursive
E-coli__Gentamicin__Yorkshire and Humber,0.1585544018498248,0.1894782562065403,LSTM-Recursive
E-coli__Piperacillin with tazobactam__East Midlands,0.09020538576616897,0.11112023644681755,LSTM-Recursive
E-coli__Piperacillin with tazobactam__East of England,0.2200326466286037,0.25354857141905557,LSTM-Recursive
E-coli__Piperacillin with tazobactam__London,0.2675281335729089,0.31927044993610365,LSTM-Recursive
E-coli__Piperacillin with tazobactam__North East,0.22286732448748825,0.2764408605910863,LSTM-Recursive
E-coli__Piperacillin with tazobactam__North West,0.27261943557939633,0.30003762422519975,LSTM-Recursive
E-coli__Piperacillin with tazobactam__South East,0.17029171369635665,0.21286697233614882,LSTM-Recursive
E-coli__Piperacillin with tazobactam__South West,0.30892139819302683,0.3281528090186265,LSTM-Recursive
E-coli__Piperacillin with tazobactam__West Midlands,0.3228723662290593,0.34276890173872215,LSTM-Recursive
E-coli__Piperacillin with tazobactam__Yorkshire and Humber,0.1788825880821422,0.2072584342845544,LSTM-Recursive
E-coli__Third Generation Cephalosporins__East Midlands,0.22585267539494103,0.23968317854125032,LSTM-Recursive
E-coli__Third Generation Cephalosporins__East of England,0.25926772956914895,0.2732244313646838,LSTM-Recursive
E-coli__Third Generation Cephalosporins__London,0.23710544281546012,0.2620598275186775,LSTM-Recursive
E-coli__Third Generation Cephalosporins__North East,0.25006166883723924,0.25942200493190937,LSTM-Recursive
E-coli__Third Generation Cephalosporins__North West,0.3052791767175773,0.3561864926889006,LSTM-Recursive
E-coli__Third Generation Cephalosporins__South East,0.29796727501571607,0.32333343392237845,LSTM-Recursive
E-coli__Third Generation Cephalosporins__South West,0.1858263086773985,0.2512232552648412,LSTM-Recursive
E-coli__Third Generation Cephalosporins__West Midlands,0.23345506299583926,0.2793062226735693,LSTM-Recursive
E-coli__Third Generation Cephalosporins__Yorkshire and Humber,0.22902983795298196,0.2750357527789866,LSTM-Recursive
K-pneumoniae__Amikacin__East Midlands,0.329493782513221,0.38257787470899424,LSTM-Recursive
K-pneumoniae__Amikacin__East of England,0.26598210781800863,0.2919419404154337,LSTM-Recursive
K-pneumoniae__Amikacin__London,0.14727734088301742,0.17716441621095363,LSTM-Recursive
K-pneumoniae__Amikacin__North East,0.15736051430233353,0.18884805081029743,LSTM-Recursive
K-pneumoniae__Amikacin__North West,0.28737338478650903,0.32799504881243063,LSTM-Recursive
K-pneumoniae__Amikacin__South East,0.1427973819155933,0.17543929192835456,LSTM-Recursive
K-pneumoniae__Amikacin__South West,0.24279249129797828,0.27195279467067884,LSTM-Recursive
K-pneumoniae__Amikacin__West Midlands,0.32088887072016453,0.4414727796358706,LSTM-Recursive
K-pneumoniae__Amikacin__Yorkshire and Humber,0.2502739502186837,0.34353086660269927,LSTM-Recursive
K-pneumoniae__Carbapenems__East Midlands,0.36207312006464293,0.41329831802370537,LSTM-Recursive
K-pneumoniae__Carbapenems__East of England,0.3496211142486347,0.4248003260427161,LSTM-Recursive
K-pneumoniae__Carbapenems__London,0.22473643029233292,0.24741534234111925,LSTM-Recursive
K-pneumoniae__Carbapenems__North East,0.20898029352879524,0.2344890926391757,LSTM-Recursive
K-pneumoniae__Carbapenems__North West,0.14605205933580998,0.15611251565664694,LSTM-Recursive
K-pneumoniae__Carbapenems__South East,0.34264021110026815,0.44209985894891785,LSTM-Recursive
K-pneumoniae__Carbapenems__South West,0.25844779510281607,0.315542008033728,LSTM-Recursive
K-pneumoniae__Carbapenems__West Midlands,0.20237285368718227,0.2335397946269457,LSTM-Recursive
K-pneumoniae__Carbapenems__Yorkshire and Humber,0.23338417804580894,0.27302322600099205,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__East Midlands,0.2069796984820047,0.2238359784012086,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__East of England,0.18353103277474828,0.19839762923901857,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__London,0.2117813308744673,0.25084592660969524,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__North East,0.096702257605916,0.12249117320941585,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__North West,0.24500395378528392,0.2623065413960758,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__South East,0.26862416319138516,0.3553296192742433,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__South West,0.2878382234280196,0.3395992118753452,LSTM-Recursive
K-pneumoniae__Ciprofloxacin__West Midlands,0.1849809514597379,0.21058174445849423,LSTM-Recursive
